atlas,period,base_site,survey,trait_family,trait_value,n_species,trait_probability,expected_group_richness,expected_total_richness,site,X,Y
1,1970s,EF02,EF02_1,Foraging guild,Foliage gleaners,9,0.11549824751341872,7.871945662209755,68.15640783896035,EF02,602500.11502745,6162499.892898545
1,1970s,EF06,EF06_1,Foraging guild,Foliage gleaners,9,0.14526829634035754,8.055136515520935,55.450065282297295,EF06,602500.0299051435,6182499.853612516
1,1970s,EF07,EF07_1,Foraging guild,Foliage gleaners,9,0.13635936355217956,7.187016461315613,52.70643888393784,EF07,602500.0078381761,6187499.891590624
1,1970s,EF08,EF08_1,Foraging guild,Foliage gleaners,9,0.12949214808198847,6.272011557666754,48.43545844722264,EF08,602499.9662049786,6192499.859152391
1,1970s,EF09,EF09_1,Foraging guild,Foliage gleaners,9,0.11002520010069561,6.050479051309048,54.99175684999091,EF09,602499.963655327,6197499.869020305
1,1970s,EF10,EF10_1,Foraging guild,Foliage gleaners,9,0.11515385927646292,6.044765276755787,52.49294565320155,EF10,607500.16663707,6152499.862016589
1,1970s,EF11,EF11_1,Foraging guild,Foliage gleaners,9,0.1224543270305111,8.560153137691541,69.90486449334426,EF11,607500.176405482,6157499.852075477
1,1970s,BD76,BD76_1,Foraging guild,Foliage gleaners,9,0.0985626042031456,7.0577036270888485,71.60630224970866,BD76,487500.05683605693,6282499.686808519
1,1970s,EF45,EF45_1,Foraging guild,Foliage gleaners,9,0.1455042206936074,6.270018538009177,43.09166090248435,EF45,622500.1133564778,6177499.906438245
1,1970s,EF54,EF54_1,Foraging guild,Foliage gleaners,9,0.15860088918365356,8.26290518835942,52.098731797091645,EF54,627500.173708827,6172499.894058021
1,1970s,EF55,EF55_1,Foraging guild,Foliage gleaners,9,0.13863122603437733,7.200109166110735,51.93713834951784,EF55,627500.1632006445,6177499.839703479
1,1970s,EF63,EF63_1,Foraging guild,Foliage gleaners,9,0.1646057607098631,7.253886677627875,44.06824309395647,EF63,632500.2244002955,6167499.81615931
1,1970s,EF64,EF64_1,Foraging guild,Foliage gleaners,9,0.13118300651780215,7.338370331985365,55.93994623830727,EF64,632500.1982281193,6172499.854965836
1,1970s,EF65,EF65_1,Foraging guild,Foliage gleaners,9,0.1348990686088811,6.611877538785106,49.01351511888654,EF65,632500.1855857152,6177499.827314664
1,1970s,BD77,BD77_1,Foraging guild,Foliage gleaners,9,0.11348019189218217,8.657306360772875,76.28914100707729,BD77,487500.0606638972,6287499.686602905
1,1970s,EF69,EF69_1,Foraging guild,Foliage gleaners,9,0.13964432749286493,5.640953758846107,40.39515145457183,EF69,632500.1501958598,6197499.82822393
1,1970s,EF70,EF70_1,Foraging guild,Foliage gleaners,9,0.13883211623718492,7.6873257120643625,55.37137890292695,EF70,637500.234482398,6152499.829759564
1,1970s,EF71,EF71_1,Foraging guild,Foliage gleaners,9,0.10745935565501656,7.620127727123326,70.91171988399684,EF71,637500.2314522653,6157499.769810148
1,1970s,EF72,EF72_1,Foraging guild,Foliage gleaners,9,0.15005748606248384,6.187672302199409,41.23534563029308,EF72,637500.2274973425,6162499.754893564
1,1970s,EF73,EF73_1,Foraging guild,Foliage gleaners,9,0.15027747102339598,7.289136238705681,48.504517603778886,EF73,637500.2209097057,6167499.784967061
1,1970s,EF74,EF74_1,Foraging guild,Foliage gleaners,9,0.11972769282839918,8.446236768414888,70.54538986665796,EF74,637500.2099802837,6172499.859987579
1,1970s,EF75,EF75_1,Foraging guild,Foliage gleaners,9,0.09900563620633347,8.035623636357174,81.16329478061704,EF75,637500.1965109793,6177499.868648433
1,1970s,BD78,BD78_1,Foraging guild,Foliage gleaners,9,0.11230971779647785,8.073823900801685,71.8889162862351,BD78,487500.04695056047,6292499.722763024
1,1970s,EF80,EF80_1,Foraging guild,Foliage gleaners,9,0.12934333403417622,5.530964596856994,42.76188361895445,EF80,642500.2088201805,6152499.8108049715
1,1970s,EF81,EF81_1,Foraging guild,Foliage gleaners,9,0.1086461151890509,7.373823979296413,67.87011175195272,EF81,642500.2076575521,6157499.794391641
1,1970s,EF82,EF82_1,Foraging guild,Foliage gleaners,9,0.12003064917287079,6.907382303522783,57.54682117543677,EF82,642500.2525552853,6162499.825148337
1,1970s,EF83,EF83_1,Foraging guild,Foliage gleaners,9,0.13630418858281648,8.409022821048058,61.69306246916143,EF83,642500.2193219239,6167499.787668911
1,1970s,EF84,EF84_1,Foraging guild,Foliage gleaners,9,0.1164220610103977,8.343497173175747,71.66594630574858,EF84,642500.2285859047,6172499.797269886
1,1970s,EF85,EF85_1,Foraging guild,Foliage gleaners,9,0.12624177738236392,5.669076651129569,44.90650217921872,EF85,642500.21561393,6177499.851854328
1,1970s,BD79,BD79_1,Foraging guild,Foliage gleaners,9,0.12471245932534254,5.771470787052824,46.278221264136484,BD79,487500.0155984107,6297499.6839520885
1,1970s,EF90,EF90_1,Foraging guild,Foliage gleaners,9,0.1239323767157926,7.127727709335085,57.513039757808535,EF90,647500.1968096502,6152499.796485673
1,1970s,EF91,EF91_1,Foraging guild,Foliage gleaners,9,0.11857888210143402,8.223453465053073,69.35006739242672,EF91,647500.2025785598,6157499.7218825305
1,1970s,EF92,EF92_1,Foraging guild,Foliage gleaners,9,0.11515274560991956,8.459853307767919,73.46636211719787,EF92,647500.2346433615,6162499.805848634
1,1970s,EF93,EF93_1,Foraging guild,Foliage gleaners,9,0.10620532144703723,8.51836434671186,80.20656809517611,EF93,647500.2356114537,6167499.82370214
1,1970s,EF94,EF94_1,Foraging guild,Foliage gleaners,9,0.1306134719719963,8.346776026013318,63.90440358099414,EF94,647500.2037785846,6172499.7753932625
1,1970s,EF95,EF95_1,Foraging guild,Foliage gleaners,9,0.1337471083329956,8.08285773656745,60.433887785022094,EF95,647500.2592736807,6177499.776383813
1,1970s,EF96,EF96_1,Foraging guild,Foliage gleaners,9,0.17629942740422178,6.570784415585749,37.2705941949554,EF96,647500.2117523269,6182499.820248794
1,1970s,EG00,EG00_1,Foraging guild,Foliage gleaners,9,0.13093228788498887,8.142434392811186,62.188131929410055,EG00,602500.2075383858,6102499.752554977
1,1970s,AE95,AE95_1,Foraging guild,Foliage gleaners,9,0.1004514462464126,4.810878858703171,47.89257933531226,AE95,447500.18198725476,6227499.747924402
1,1970s,BD80,BD80_1,Foraging guild,Foliage gleaners,9,0.1534337173877704,7.023515644612974,45.775568526848396,BD80,492500.052342845,6252499.689303762
1,1970s,EG01,EG01_1,Foraging guild,Foliage gleaners,9,0.14974244620363755,7.783265658046545,51.977684720482905,EG01,602500.1653777973,6107499.795298992
1,1970s,EG02,EG02_1,Foraging guild,Foliage gleaners,9,0.15392908699194538,8.108446231924189,52.6765044240695,EG02,602500.1872741627,6112499.769644517
1,1970s,EG03,EG03_1,Foraging guild,Foliage gleaners,9,0.15724612691487952,8.643271296574392,54.96651311006959,EG03,602500.1419317244,6117499.7838923335
1,1970s,EG04,EG04_1,Foraging guild,Foliage gleaners,9,0.10675629866355554,8.9904112022841,84.21433971420785,EG04,602500.155513311,6122499.8409451125
1,1970s,EG05,EG05_1,Foraging guild,Foliage gleaners,9,0.1453172138615424,8.810276003995545,60.62788963453386,EG05,602500.1656467885,6127499.828034153
1,1970s,EG06,EG06_1,Foraging guild,Foliage gleaners,9,0.14748284626126335,8.56711609744958,58.088898571113006,EG06,602500.1685459674,6132499.856394926
1,1970s,EG07,EG07_1,Foraging guild,Foliage gleaners,9,0.13812644170237964,8.488451739914073,61.454212787180154,EG07,602500.1629894912,6137499.92599472
1,1970s,EG08,EG08_1,Foraging guild,Foliage gleaners,9,0.14114599792829619,8.28178820114612,58.675331378176,EG08,602500.1503424796,6142499.925529002
1,1970s,EG09,EG09_1,Foraging guild,Foliage gleaners,9,0.12783560735539476,6.515228293328694,50.965677154533005,EG09,602500.129395011,6147499.854962473
1,1970s,EG10,EG10_1,Foraging guild,Foliage gleaners,9,0.13654831170998188,7.289802424553948,53.386250868021925,EG10,607500.1768091201,6102499.818051623
1,1970s,BD81,BD81_1,Foraging guild,Foliage gleaners,9,0.13029372767811703,7.599092911744009,58.322783814406776,BD81,492500.0663517555,6257499.67318747
1,1970s,EG11,EG11_1,Foraging guild,Foliage gleaners,9,0.13257842771896974,8.745916648061353,65.96787123317166,EG11,607500.1588724807,6107499.833944355
1,1970s,EG12,EG12_1,Foraging guild,Foliage gleaners,9,0.17155420771563226,6.929404244649133,40.391922395370756,EG12,607500.1894330485,6112499.781570623
1,1970s,EG13,EG13_1,Foraging guild,Foliage gleaners,9,0.12293735253001438,8.913124775455584,72.50135611371248,EG13,607500.2007176884,6117499.770624214
1,1970s,EG14,EG14_1,Foraging guild,Foliage gleaners,9,0.14641276977160453,7.395689539327442,50.512599077691725,EG14,607500.191500505,6122499.801071322
1,1970s,EG15,EG15_1,Foraging guild,Foliage gleaners,9,0.14314701313643424,7.967540434561479,55.659844100048176,EG15,607500.1605547919,6127499.872877927
1,1970s,EG16,EG16_1,Foraging guild,Foliage gleaners,9,0.1512583155027403,7.600263446019716,50.24691317471418,EG16,607500.1727981393,6132499.876283166
1,1970s,EG17,EG17_1,Foraging guild,Foliage gleaners,9,0.12614713662158777,8.564625667109825,67.89393637052358,EG17,607500.1607226082,6137499.920979434
1,1970s,EG18,EG18_1,Foraging guild,Foliage gleaners,9,0.12851349328464642,8.488778330723296,66.053595725714,EG18,607500.1891095479,6142499.897205671
1,1970s,EG19,EG19_1,Foraging guild,Foliage gleaners,9,0.1201218278444056,5.530990014665235,46.04483726163037,EG19,607500.1905837624,6147499.914653578
1,1970s,EG21,EG21_1,Foraging guild,Foliage gleaners,9,0.13894549175006554,8.390128515442878,60.38431625068483,EG21,612500.2348921587,6107499.801269529
1,1970s,BD82,BD82_1,Foraging guild,Foliage gleaners,9,0.11210426355094882,6.716400233858915,59.912085598835986,BD82,492500.0446139241,6262499.693544938
1,1970s,EG22,EG22_1,Foraging guild,Foliage gleaners,9,0.13387744963655263,8.714279915521873,65.09146939368203,EG22,612500.2114052242,6112499.729918555
1,1970s,EG23,EG23_1,Foraging guild,Foliage gleaners,9,0.12374549567147214,8.111204424720224,65.54747209752503,EG23,612500.2139353334,6117499.81291228
1,1970s,EG24,EG24_1,Foraging guild,Foliage gleaners,9,0.13231467369196753,8.686967556215764,65.65384861575733,EG24,612500.1830770366,6122499.826076767
1,1970s,EG25,EG25_1,Foraging guild,Foliage gleaners,9,0.10038225559414402,8.876693082686714,88.42890638536869,EG25,612500.1782985982,6127499.882253152
1,1970s,EG26,EG26_1,Foraging guild,Foliage gleaners,9,0.10330996622097087,8.960439825951465,86.73354714670874,EG26,612500.200980525,6132499.870141038
1,1970s,EG27,EG27_1,Foraging guild,Foliage gleaners,9,0.12267809630350636,8.5847566270431,69.97790873608244,EG27,612500.1834815647,6137499.899357621
1,1970s,EG30,EG30_1,Foraging guild,Foliage gleaners,9,0.18577001409777377,7.007429327984933,37.72099260484961,EG30,617500.2479844969,6102499.703469929
1,1970s,BD83,BD83_1,Foraging guild,Foliage gleaners,9,0.14385136403738447,5.6809395963529745,39.49173255581085,BD83,492500.04863837245,6267499.638934148
1,1970s,EG40,EG40_1,Foraging guild,Foliage gleaners,9,0.17010339832927426,7.701790981082207,45.27711413603636,EG40,622500.2477358868,6102499.741840948
1,1970s,EG41,EG41_1,Foraging guild,Foliage gleaners,9,0.12744272093180284,8.408157291076119,65.97597124103693,EG41,622500.2452251216,6107499.731631616
1,1970s,EG42,EG42_1,Foraging guild,Foliage gleaners,9,0.14101806989414287,8.38933723927962,59.491221554636155,EG42,622500.1778913485,6112499.7629739335
1,1970s,BD84,BD84_1,Foraging guild,Foliage gleaners,9,0.15661793210012318,6.173665649314498,39.418638507931384,BD84,492500.0788364224,6272499.731946048
1,1970s,EG76,EG76_1,Foraging guild,Foliage gleaners,9,0.11656628907390992,8.698015615100765,74.61861987890606,EG76,637500.1687954454,6132499.737980937
1,1970s,EG77,EG77_1,Foraging guild,Foliage gleaners,9,0.10774999271010793,8.711814494756224,80.85211214997118,EG77,637500.2055718829,6137499.833220863
1,1970s,EG84,EG84_1,Foraging guild,Foliage gleaners,9,0.11266028683258013,8.580839699948271,76.16561204659374,EG84,642500.1821270094,6122499.752851817
1,1970s,EG85,EG85_1,Foraging guild,Foliage gleaners,9,0.14264261838682643,7.6781453501131125,53.82784918663704,EG85,642500.1759146599,6127499.685259293
1,1970s,EG86,EG86_1,Foraging guild,Foliage gleaners,9,0.136137261870606,7.541582993372619,55.39690522452732,EG86,642500.1595471228,6132499.774305279
1,1970s,EG87,EG87_1,Foraging guild,Foliage gleaners,9,0.10382236491034176,6.684878124407619,64.38765029269466,EG87,642500.2018560335,6137499.799481912
1,1970s,BD85,BD85_1,Foraging guild,Foliage gleaners,9,0.1498356351457316,6.523175774287883,43.53554325006451,BD85,492500.0734845984,6277499.750050906
1,1970s,EG88,EG88_1,Foraging guild,Foliage gleaners,9,0.10197393955756028,6.433287940967303,63.08756893064787,EG88,642500.1743270823,6142499.756653693
1,1970s,EG89,EG89_1,Foraging guild,Foliage gleaners,9,0.12711006390208537,6.132139279356222,48.24275191994155,EG89,642500.1983442176,6147499.761124632
1,1970s,EG94,EG94_1,Foraging guild,Foliage gleaners,9,0.09853014330070911,8.52109863752103,86.48215005143207,EG94,647500.1901655146,6122499.657195898
1,1970s,EG95,EG95_1,Foraging guild,Foliage gleaners,9,0.1513037574006669,7.701675117717217,50.90207440997279,EG95,647500.2152539153,6127499.751259625
1,1970s,EG96,EG96_1,Foraging guild,Foliage gleaners,9,0.15700968143493102,7.309925465753944,46.55716385733431,EG96,647500.1581773825,6132499.777421652
1,1970s,EG97,EG97_1,Foraging guild,Foliage gleaners,9,0.13334024467753844,7.029190541373046,52.71619651195326,EG97,647500.2075852172,6137499.741983493
1,1970s,EG98,EG98_1,Foraging guild,Foliage gleaners,9,0.13971064156489957,6.8838811869462315,49.27241840592703,EG98,647500.1677108221,6142499.749803021
1,1970s,EG99,EG99_1,Foraging guild,Foliage gleaners,9,0.1449173364334954,7.56222019299652,52.18299189805306,EG99,647500.2267514672,6147499.807189792
1,1970s,BD86,BD86_1,Foraging guild,Foliage gleaners,9,0.08398262378294262,4.658933451914658,55.474969012112666,BD86,492500.0328117953,6282499.693222406
1,1970s,EH08,EH08_1,Foraging guild,Foliage gleaners,9,0.10397140289859394,8.066263072667187,77.58155461780608,EH08,602500.1620083671,6092499.788471238
1,1970s,EH09,EH09_1,Foraging guild,Foliage gleaners,9,0.12778756611295877,7.8370067434705355,61.3283982304112,EH09,602500.1847436636,6097499.749779848
1,1970s,EH13,EH13_1,Foraging guild,Foliage gleaners,9,0.12024479901023497,7.2872738236490395,60.60365091573535,EH13,607500.2490966875,6067499.876797193
1,1970s,EH14,EH14_1,Foraging guild,Foliage gleaners,9,0.11045745641824921,7.509767110840984,67.987869306035,EH14,607500.1881287517,6072499.820997513
1,1970s,EH15,EH15_1,Foraging guild,Foliage gleaners,9,0.13460120466953393,7.96407495520946,59.16793222439913,EH15,607500.1822916985,6077499.808419616
1,1970s,EH16,EH16_1,Foraging guild,Foliage gleaners,9,0.13404825068426798,6.803405168218552,50.75340508726986,EH16,607500.1659957448,6082499.837500439
1,1970s,EH17,EH17_1,Foraging guild,Foliage gleaners,9,0.12068381477322292,5.708099529592734,47.29797065429884,EH17,607500.2047700058,6087499.798479977
1,1970s,BD87,BD87_1,Foraging guild,Foliage gleaners,9,0.1216562023023056,6.528617223384321,53.66448318977809,BD87,492500.0796249006,6287499.672523582
1,1970s,EH23,EH23_1,Foraging guild,Foliage gleaners,9,0.12802727302432917,6.447655987242715,50.3615818327823,EH23,612500.2034834018,6067499.887341654
1,1970s,EH24,EH24_1,Foraging guild,Foliage gleaners,9,0.12783594288389616,8.360054108448384,65.39674147857772,EH24,612500.212235677,6072499.811950394
1,1970s,EH25,EH25_1,Foraging guild,Foliage gleaners,9,0.13982970147053675,7.4291336369940435,53.129868396089094,EH25,612500.1963975141,6077499.778303541
1,1970s,EH26,EH26_1,Foraging guild,Foliage gleaners,9,0.12627200138066696,7.535670979265426,59.678083002327256,EH26,612500.2189002938,6082499.787972259
1,1970s,EH27,EH27_1,Foraging guild,Foliage gleaners,9,0.11284230138523199,8.695013723543067,77.05455859021508,EH27,612500.2170047599,6087499.728058776
1,1970s,EH28,EH28_1,Foraging guild,Foliage gleaners,9,0.15170545896330717,4.525946833566318,29.83377700772788,EH28,612500.1867045197,6092499.709788004
1,1970s,EH37,EH37_1,Foraging guild,Foliage gleaners,9,0.15298225448168876,6.1990405504966075,40.521304719290846,EH37,617500.189780661,6087499.7680580225
1,1970s,EH38,EH38_1,Foraging guild,Foliage gleaners,9,0.1322370655510883,8.166807073185934,61.75883470456156,EH38,617500.2326236423,6092499.741423128
1,1970s,BD88,BD88_1,Foraging guild,Foliage gleaners,9,0.12154412156686158,7.384102948422976,60.75244819109554,BD88,492500.0303709486,6292499.688262614
1,1970s,EH39,EH39_1,Foraging guild,Foliage gleaners,9,0.15883117889178894,8.02602391999812,50.531790898978464,EH39,617500.2301707517,6097499.75643296
1,1970s,EH49,EH49_1,Foraging guild,Foliage gleaners,9,0.18140407801654793,7.301746140251583,40.25127891328611,EH49,622500.2536596373,6097499.68413302
1,1970s,EH54,EH54_1,Foraging guild,Foliage gleaners,9,0.146772772346955,5.322138788123164,36.26107692196617,EH54,627500.2315571259,6072499.726827907
1,1970s,EH64,EH64_1,Foraging guild,Foliage gleaners,9,0.15475580194181718,7.394532677258943,47.781941513501586,EH64,632500.2489600373,6072499.714002534
1,1970s,EH66,EH66_1,Foraging guild,Foliage gleaners,9,0.1350070237406006,6.676418928136853,49.452382129131074,EH66,632500.2653655324,6082499.7089617625
1,1970s,BD89,BD89_1,Foraging guild,Foliage gleaners,9,0.124162590723852,6.057050187159172,48.783213622133246,BD89,492500.00758350815,6297499.740193662
1,1970s,EH67,EH67_1,Foraging guild,Foliage gleaners,9,0.1358044522224799,7.521190225922396,55.382501109764085,EH67,632500.240557838,6087499.660661096
1,1970s,EH73,EH73_1,Foraging guild,Foliage gleaners,9,0.1278194699839196,6.124516315472901,47.91536309956064,EH73,637500.2350246185,6067499.714042777
1,1970s,EH74,EH74_1,Foraging guild,Foliage gleaners,9,0.17171921671419343,6.85457257997359,39.917329645069515,EH74,637500.223421336,6072499.668808251
1,1970s,EH75,EH75_1,Foraging guild,Foliage gleaners,9,0.1331239125537267,6.3704310377785704,47.85339399642094,EH75,637500.2391012611,6077499.669303549
1,1970s,EH77,EH77_1,Foraging guild,Foliage gleaners,9,0.1671770988478172,7.3739482970507035,44.10860307944017,EH77,637500.2241880391,6087499.580903596
1,1970s,EH78,EH78_1,Foraging guild,Foliage gleaners,9,0.13653253569943613,6.630065328216562,48.56033248230329,EH78,637500.2511288846,6092499.605141959
1,1970s,EH83,EH83_1,Foraging guild,Foliage gleaners,9,0.1175489254868303,5.730405834038938,48.749112850724856,EH83,642500.2303255753,6067499.715175096
1,1970s,EH84,EH84_1,Foraging guild,Foliage gleaners,9,0.16474605377670312,7.395724179155436,44.89166210426869,EH84,642500.2311327682,6072499.703858004
1,1970s,AE96,AE96_1,Foraging guild,Foliage gleaners,9,0.10770515896395398,2.716013025614398,25.217111712572418,AE96,447500.139576756,6232499.638727918
1,1970s,BD90,BD90_1,Foraging guild,Foliage gleaners,9,0.15751022083902044,6.122914838048375,38.873127124278206,BD90,497500.0588251114,6252499.698183741
