atlas,period,response,survey,site,base_site,X,Y,value
1,1970s,beta_turnover,DE32_1,DE32,DE32,567499.9610612297,6212499.773586951,0.19566784761721379
1,1970s,beta_turnover,BD45_1,BD45,BD45,472500.082515051,6277499.673930096,0.24009871655832504
1,1970s,beta_turnover,DE33_1,DE33,DE33,567499.991388455,6217499.67657536,0.22545520712150305
1,1970s,beta_turnover,DE34_1,DE34,DE34,567499.981947577,6222499.728908503,0.26151801696461285
1,1970s,beta_turnover,DE35_1,DE35,DE35,567499.9354850466,6227499.707971843,0.2641157466911517
1,1970s,beta_turnover,DE36_1,DE36,DE36,567499.9734866512,6232499.726984239,0.20421994694389378
1,1970s,beta_turnover,DE37_1,DE37,DE37,567499.910766697,6237499.671688164,0.20513942367565738
1,1970s,beta_turnover,DE38_1,DE38,DE38,567499.9288161611,6242499.767579349,0.1916613787529953
1,1970s,beta_turnover,DE39_1,DE39,DE39,567499.9064195943,6247499.790080435,0.2811485224250535
1,1970s,beta_turnover,DE40_1,DE40,DE40,572499.9259428019,6202499.806681671,0.23458088326614399
1,1970s,beta_turnover,DE41_1,DE41,DE41,572499.9762135199,6207499.768940775,0.21742264476933812
1,1970s,beta_turnover,DE42_1,DE42,DE42,572499.9735447941,6212499.769307227,0.18819407155589982
1,1970s,beta_turnover,BD46_1,BD46,BD46,472500.04509961524,6282499.759338391,0.26869174868885837
1,1970s,beta_turnover,DE43_1,DE43,DE43,572499.9812662832,6217499.697508556,0.1963486627986295
1,1970s,beta_turnover,DE44_1,DE44,DE44,572499.9325161695,6222499.7750477465,0.27060456632869323
1,1970s,beta_turnover,DE45_1,DE45,DE45,572499.9563057558,6227499.670118789,0.273567751521265
1,1970s,beta_turnover,DE46_1,DE46,DE46,572499.9838101824,6232499.715519001,0.23385245351171288
1,1970s,beta_turnover,DE47_1,DE47,DE47,572499.9559022341,6237499.687581973,0.17402481737225114
1,1970s,beta_turnover,DE49_1,DE49,DE49,572499.9104865338,6247499.748605974,0.2541383196126548
1,1970s,beta_turnover,DE50_1,DE50,DE50,577499.9212493428,6202499.864100323,0.20570084288903057
1,1970s,beta_turnover,DE51_1,DE51,DE51,577499.9222648653,6207499.748870433,0.2482288430528642
1,1970s,beta_turnover,DE52_1,DE52,DE52,577499.9764963645,6212499.785257158,0.2179483925278536
1,1970s,beta_turnover,BD47_1,BD47,BD47,472500.0410912281,6287499.769842108,0.2910137839135205
1,1970s,beta_turnover,DE53_1,DE53,DE53,577499.9623265731,6217499.7484121,0.23894843763261495
1,1970s,beta_turnover,DE55_1,DE55,DE55,577499.9679888003,6227499.7932537105,0.22660189547748794
1,1970s,beta_turnover,DE56_1,DE56,DE56,577499.9877266791,6232499.7635885775,0.2191261199499568
1,1970s,beta_turnover,DE57_1,DE57,DE57,577499.9334297109,6237499.771854244,0.18861778713711763
1,1970s,beta_turnover,DE66_1,DE66,DE66,582499.9419179015,6232499.758382413,0.2041936064155366
1,1970s,beta_turnover,DE67_1,DE67,DE67,582499.9858796117,6237499.815066368,0.19668538680123068
1,1970s,beta_turnover,BD48_1,BD48,BD48,472500.0707461879,6292499.705413405,0.285680167103544
1,1970s,beta_turnover,DE68_1,DE68,DE68,582499.940157057,6242499.798316628,0.2021541158702469
1,1970s,beta_turnover,DE69_1,DE69,DE69,582499.925380716,6247499.821784631,0.19549060561309217
1,1970s,beta_turnover,DE75_1,DE75,DE75,587499.9822943644,6227499.740914788,0.2505484811078868
1,1970s,beta_turnover,DE78_1,DE78,DE78,587499.9809427367,6242499.8550773095,0.17482671227598198
1,1970s,beta_turnover,DE79_1,DE79,DE79,587499.9718824326,6247499.824550713,0.22475423790182258
1,1970s,beta_turnover,BD49_1,BD49,BD49,472500.07474827545,6297499.789050161,0.1884635051563766
1,1970s,beta_turnover,DE84_1,DE84,DE84,592499.9550939988,6222499.799698218,0.1900962637462455
1,1970s,beta_turnover,DE85_1,DE85,DE85,592500.0141816582,6227499.78733749,0.3418414852840361
1,1970s,beta_turnover,DE86_1,DE86,DE86,592500.0119548003,6232499.814113551,0.19785237857915358
1,1970s,beta_turnover,DE87_1,DE87,DE87,592500.011741156,6237499.7700439,0.24564019752586005
1,1970s,beta_turnover,DE88_1,DE88,DE88,592500.0074987623,6242499.877671048,0.21391425683020648
1,1970s,beta_turnover,DE89_1,DE89,DE89,592500.0052482311,6247499.803093614,0.2486481583479055
1,1970s,beta_turnover,DE90_1,DE90,DE90,597499.937235394,6202499.867768866,0.23033119109930975
1,1970s,beta_turnover,DE94_1,DE94,DE94,597499.973766844,6222499.817559282,0.19602648379126153
1,1970s,beta_turnover,BD50_1,BD50,BD50,477500.11881933274,6252499.615843311,0.18615442887903874
1,1970s,beta_turnover,DE96_1,DE96,DE96,597499.9776650518,6232499.7592064515,0.212022395212104
1,1970s,beta_turnover,DE97_1,DE97,DE97,597500.0164649216,6237499.792208735,0.23482388508602636
1,1970s,beta_turnover,DE98_1,DE98,DE98,597499.9749128878,6242499.864260202,0.18600635265198123
1,1970s,beta_turnover,DE99_1,DE99,DE99,597499.9781003586,6247499.86686593,0.19155384402780368
1,1970s,beta_turnover,DF00_1,DF00,DF00,552500.0821818158,6152499.918017617,0.18731789422343095
1,1970s,beta_turnover,DF01_1,DF01,DF01,552500.0434295452,6157499.903279973,0.2050402762343708
1,1970s,beta_turnover,DF04_1,DF04,DF04,552500.0484365653,6172499.866101065,0.20774027061438813
1,1970s,beta_turnover,DF05_1,DF05,DF05,552500.0248900052,6177499.8923083795,0.1889424695517443
1,1970s,beta_turnover,BD51_1,BD51,BD51,477500.0634254692,6257499.690373675,0.1791769600510965
1,1970s,beta_turnover,DF06_1,DF06,DF06,552500.0201864875,6182499.845409598,0.2123516373341184
1,1970s,beta_turnover,DF07_1,DF07,DF07,552500.0322634379,6187499.836667846,0.21201038489967963
1,1970s,beta_turnover,DF08_1,DF08,DF08,552499.9978258526,6192499.865300811,0.2506699890397404
1,1970s,beta_turnover,DF09_1,DF09,DF09,552500.0427085381,6197499.8215051675,0.273002513774756
1,1970s,beta_turnover,DF10_1,DF10,DF10,557500.0539540383,6152499.913491488,0.1939073056945472
1,1970s,beta_turnover,DF14_1,DF14,DF14,557500.0426793615,6172499.947726307,0.20975133425112327
1,1970s,beta_turnover,DF15_1,DF15,DF15,557500.0018913269,6177499.856621167,0.20543183735536133
1,1970s,beta_turnover,DF16_1,DF16,DF16,557500.0236227086,6182499.915863126,0.1913071060413847
1,1970s,beta_turnover,DF17_1,DF17,DF17,557499.9860512931,6187499.789903091,0.1878062779697761
1,1970s,beta_turnover,DF18_1,DF18,DF18,557500.0093904075,6192499.814239048,0.22457786571813082
1,1970s,beta_turnover,DF19_1,DF19,DF19,557500.0331405934,6197499.765436237,0.18739529043641467
1,1970s,beta_turnover,DF20_1,DF20,DF20,562500.08334866,6152499.927340711,0.18131566060450388
1,1970s,beta_turnover,DF24_1,DF24,DF24,562500.0367152442,6172499.862543065,0.18823843677304883
1,1970s,beta_turnover,DF25_1,DF25,DF25,562499.9763535939,6177499.886270679,0.2325393012535358
1,1970s,beta_turnover,DF26_1,DF26,DF26,562499.9653456258,6182499.837874897,0.18770217798685157
1,1970s,beta_turnover,DF27_1,DF27,DF27,562500.0011427227,6187499.828616493,0.41748053745844943
1,1970s,beta_turnover,DF28_1,DF28,DF28,562499.9576474453,6192499.856666409,0.23684520295430772
1,1970s,beta_turnover,DF29_1,DF29,DF29,562499.9609393289,6197499.812510072,0.20841530547515438
1,1970s,beta_turnover,DF30_1,DF30,DF30,567500.0600414778,6152499.957596392,0.17748532859889246
1,1970s,beta_turnover,DF31_1,DF31,DF31,567500.0347013446,6157499.951350236,0.22343351438268638
1,1970s,beta_turnover,DF37_1,DF37,DF37,567499.9700276025,6187499.839556279,0.2465270824464544
1,1970s,beta_turnover,DF38_1,DF38,DF38,567499.9855262494,6192499.88279332,0.27534027328595767
1,1970s,beta_turnover,DF39_1,DF39,DF39,567499.9689031657,6197499.852938899,0.2452004523964538
1,1970s,beta_turnover,DF40_1,DF40,DF40,572500.0649841583,6152499.8935916675,0.19230713452157883
1,1970s,beta_turnover,DF41_1,DF41,DF41,572500.0874127243,6157499.909943095,0.19561063529722397
1,1970s,beta_turnover,DF48_1,DF48,DF48,572499.9843263607,6192499.890549853,0.22132324065196593
1,1970s,beta_turnover,DF49_1,DF49,DF49,572499.9503513994,6197499.773365588,0.19391441336173365
1,1970s,beta_turnover,DF51_1,DF51,DF51,577500.0572356211,6157499.892787818,0.18075742185032928
1,1970s,beta_turnover,DF52_1,DF52,DF52,577500.0677353318,6162499.979763222,0.26303550450846636
1,1970s,beta_turnover,DF59_1,DF59,DF59,577499.9181351293,6197499.795993284,0.24432869043821512
1,1970s,beta_turnover,DF60_1,DF60,DF60,582500.0903572468,6152499.924879827,0.2126420052596201
1,1970s,beta_turnover,BD55_1,BD55,BD55,477500.05691394093,6277499.685499792,0.2363122276776836
1,1970s,beta_turnover,DF61_1,DF61,DF61,582500.0863001315,6157499.901682529,0.18754016080144983
1,1970s,beta_turnover,DF62_1,DF62,DF62,582500.0688732299,6162499.91803773,0.2008643068197835
1,1970s,beta_turnover,DF70_1,DF70,DF70,587500.0815321453,6152499.907091927,0.21713255169673906
1,1970s,beta_turnover,DF71_1,DF71,DF71,587500.064427627,6157499.934001944,0.18130500804850339
1,1970s,beta_turnover,DF72_1,DF72,DF72,587500.0831289394,6162499.89047789,0.3194438348361034
1,1970s,beta_turnover,DF80_1,DF80,DF80,592500.1000892023,6152499.904054666,0.21330618448656982
1,1970s,beta_turnover,BD56_1,BD56,BD56,477500.0801616678,6282499.719876353,0.2690112213560769
1,1970s,beta_turnover,DF81_1,DF81,DF81,592500.1360954175,6157499.880622524,0.1984795364063572
1,1970s,beta_turnover,DF96_1,DF96,DF96,597500.0114531335,6182499.907238431,0.1918685940114499
1,1970s,beta_turnover,DF97_1,DF97,DF97,597499.9710038947,6187499.863307686,0.22306814693746138
1,1970s,beta_turnover,DF98_1,DF98,DF98,597499.9873134624,6192499.861592982,0.26084071092664873
1,1970s,beta_turnover,DG00_1,DG00,DG00,552500.1089325006,6102499.820040352,0.23879818965690372
1,1970s,beta_turnover,DG07_1,DG07,DG07,552500.0776589774,6137499.8553233305,0.21844453005152775
1,1970s,beta_turnover,BD57_1,BD57,BD57,477500.05835724296,6287499.679689139,0.2805685671953148
1,1970s,beta_turnover,DG08_1,DG08,DG08,552500.0980597695,6142499.949654789,0.2365062336964153
1,1970s,beta_turnover,DG09_1,DG09,DG09,552500.0800114883,6147499.859026643,0.2307391451916786
1,1970s,beta_turnover,DG14_1,DG14,DG14,557500.0859443847,6122499.842967669,0.23206906931425306
1,1970s,beta_turnover,DG15_1,DG15,DG15,557500.1128352805,6127499.926189727,0.21310532328532608
1,1970s,beta_turnover,DG16_1,DG16,DG16,557500.0859944862,6132499.9357982185,0.23800463398559957
1,1970s,beta_turnover,DG17_1,DG17,DG17,557500.0682798454,6137499.872589368,0.24385124114034754
1,1970s,beta_turnover,DG18_1,DG18,DG18,557500.0560698126,6142499.959101104,0.2534199884019035
1,1970s,beta_turnover,DG19_1,DG19,DG19,557500.051534985,6147499.972744273,0.1928937372299617
1,1970s,beta_turnover,DG22_1,DG22,DG22,562500.0912223725,6112499.9040538985,0.36893948492010215
1,1970s,beta_turnover,BD58_1,BD58,BD58,477500.0542861005,6292499.787203539,0.19691806130719985
1,1970s,beta_turnover,DG23_1,DG23,DG23,562500.0828425015,6117499.910760884,0.20549422117858915
1,1970s,beta_turnover,DG24_1,DG24,DG24,562500.1336018639,6122499.845666463,0.19100266651770156
1,1970s,beta_turnover,DG25_1,DG25,DG25,562500.112409009,6127499.929512105,0.17732757009485925
1,1970s,beta_turnover,DG26_1,DG26,DG26,562500.085315404,6132499.940609023,0.2091067547017903
1,1970s,beta_turnover,DG27_1,DG27,DG27,562500.1149576314,6137499.879825633,0.19275356526755297
1,1970s,beta_turnover,DG28_1,DG28,DG28,562500.0706574302,6142499.967904787,0.19762207495741285
1,1970s,beta_turnover,DG29_1,DG29,DG29,562500.0814846822,6147499.984051399,0.1865290468729859
1,1970s,beta_turnover,BD59_1,BD59,BD59,477500.06639862224,6297499.708461465,0.23323291896893786
1,1970s,beta_turnover,DG33_1,DG33,DG33,567500.1053109345,6117499.863251292,0.1689345323369058
1,1970s,beta_turnover,DG34_1,DG34,DG34,567500.1228144517,6122499.919391854,0.2024820302322101
1,1970s,beta_turnover,DG35_1,DG35,DG35,567500.1194090074,6127499.9028383605,0.18878751384548612
1,1970s,beta_turnover,DG36_1,DG36,DG36,567500.0926647738,6132499.924840984,0.2314357127133632
1,1970s,beta_turnover,DG37_1,DG37,DG37,567500.1069042278,6137499.875061364,0.2036171053329935
1,1970s,beta_turnover,DG38_1,DG38,DG38,567500.0944806039,6142499.975064417,0.20128442822666895
1,1970s,beta_turnover,DG39_1,DG39,DG39,567500.0597612784,6147499.890981247,0.21005053026427997
1,1970s,beta_turnover,DG41_1,DG41,DG41,572500.1270477285,6107499.844195573,0.2671048953064957
1,1970s,beta_turnover,DG42_1,DG42,DG42,572500.1240832573,6112499.841285639,0.22036758213215515
1,1970s,beta_turnover,AE93_1,AE93,AE93,447500.1701742312,6217499.746982312,0.4537160484045698
1,1970s,beta_turnover,BD60_1,BD60,BD60,482500.06846866757,6252499.64834874,0.22582506491809612
1,1970s,beta_turnover,DG43_1,DG43,DG43,572500.0844316228,6117499.87702596,0.1890704689483663
1,1970s,beta_turnover,DG44_1,DG44,DG44,572500.1345045101,6122499.95346573,0.1675454275152821
1,1970s,beta_turnover,DG45_1,DG45,DG45,572500.0844221165,6127499.956186771,0.23199627625736627
1,1970s,beta_turnover,DG46_1,DG46,DG46,572500.123968225,6132499.888275696,0.21423837258531497
1,1970s,beta_turnover,DG47_1,DG47,DG47,572500.1215920995,6137499.970183186,0.19787905438276485
1,1970s,beta_turnover,DG48_1,DG48,DG48,572500.0801946897,6142499.979324352,0.19584497581018678
1,1970s,beta_turnover,DG49_1,DG49,DG49,572500.0622560608,6147499.916709808,0.20573979894156147
1,1970s,beta_turnover,DG51_1,DG51,DG51,577500.0918429886,6107499.86185285,0.23117120732463348
1,1970s,beta_turnover,DG52_1,DG52,DG52,577500.0899779424,6112499.887439063,0.21973085266788717
1,1970s,beta_turnover,BD61_1,BD61,BD61,482500.09796961857,6257499.682375004,0.17592494371287148
1,1970s,beta_turnover,DG53_1,DG53,DG53,577500.1013102453,6117499.841510532,0.17486932610835348
1,1970s,beta_turnover,DG54_1,DG54,DG54,577500.1209952927,6122499.946588742,0.21216101075187
1,1970s,beta_turnover,DG56_1,DG56,DG56,577500.129765069,6132499.940893321,0.17342640144233235
1,1970s,beta_turnover,DG57_1,DG57,DG57,577500.1151194031,6137499.9413368525,0.22774262807423548
1,1970s,beta_turnover,DG58_1,DG58,DG58,577500.1070374141,6142499.981399613,0.22856313339285006
1,1970s,beta_turnover,DG59_1,DG59,DG59,577500.1065061892,6147499.949774658,0.190004659651961
1,1970s,beta_turnover,DG60_1,DG60,DG60,582500.1033814047,6102499.898955876,0.302256350100964
1,1970s,beta_turnover,DG61_1,DG61,DG61,582500.1087734731,6107499.811257644,0.2523674082153477
1,1970s,beta_turnover,DG62_1,DG62,DG62,582500.1086388057,6112499.874676149,0.2761791640857864
1,1970s,beta_turnover,DG63_1,DG63,DG63,582500.106121318,6117499.866638746,0.17897253936844662
1,1970s,beta_turnover,DG64_1,DG64,DG64,582500.0981873247,6122499.898389105,0.19858538111989427
1,1970s,beta_turnover,DG65_1,DG65,DG65,582500.1494407246,6127499.859806266,0.19649007226419493
1,1970s,beta_turnover,DG66_1,DG66,DG66,582500.1276752406,6132499.971046642,0.2064157595465562
1,1970s,beta_turnover,DG67_1,DG67,DG67,582500.1017190362,6137499.899436134,0.18754606505392585
1,1970s,beta_turnover,DG68_1,DG68,DG68,582500.127661447,6142499.979957241,0.22038291597891926
1,1970s,beta_turnover,DG69_1,DG69,DG69,582500.0820257012,6147499.987659226,0.1867621815433605
1,1970s,beta_turnover,DG70_1,DG70,DG70,587500.1040743836,6102499.842870175,0.24335213377991846
1,1970s,beta_turnover,DG71_1,DG71,DG71,587500.1277292037,6107499.8022988215,0.1970980089866975
1,1970s,beta_turnover,DG72_1,DG72,DG72,587500.1300347799,6112499.912887864,0.21331269529843608
1,1970s,beta_turnover,DG73_1,DG73,DG73,587500.1165678317,6117499.840793578,0.18459189719637872
1,1970s,beta_turnover,DG74_1,DG74,DG74,587500.1433676686,6122499.921054047,0.18675144185707554
1,1970s,beta_turnover,DG75_1,DG75,DG75,587500.1501098787,6127499.929842266,0.21813981759479834
1,1970s,beta_turnover,DG76_1,DG76,DG76,587500.1358212815,6132499.8671259945,0.1903057797336039
1,1970s,beta_turnover,DG77_1,DG77,DG77,587500.0951186153,6137499.955423165,0.21947505011388777
1,1970s,beta_turnover,DG78_1,DG78,DG78,587500.0947161396,6142499.973410007,0.22227842367935147
1,1970s,beta_turnover,DG79_1,DG79,DG79,587500.133423215,6147499.921055779,0.17794320066262304
1,1970s,beta_turnover,DG81_1,DG81,DG81,592500.1642016799,6107499.834659493,0.20223728654785375
1,1970s,beta_turnover,DG82_1,DG82,DG82,592500.1719790371,6112499.890489254,0.21974246042234727
1,1970s,beta_turnover,BD64_1,BD64,BD64,482500.05279373936,6272499.67016245,0.31144388996203426
1,1970s,beta_turnover,DG83_1,DG83,DG83,592500.1462224028,6117499.874937038,0.19974896884210752
1,1970s,beta_turnover,DG84_1,DG84,DG84,592500.1472162764,6122499.900566232,0.19892068125157095
1,1970s,beta_turnover,DG85_1,DG85,DG85,592500.1125679152,6127499.854749453,0.17796230083211884
1,1970s,beta_turnover,DG86_1,DG86,DG86,592500.165847554,6132499.851379236,0.1915598361536471
1,1970s,beta_turnover,DG87_1,DG87,DG87,592500.1155330035,6137499.886446235,0.2041474170344071
1,1970s,beta_turnover,DG88_1,DG88,DG88,592500.1507311421,6142499.963900514,0.23625374866014476
1,1970s,beta_turnover,DG89_1,DG89,DG89,592500.1459106059,6147499.969781486,0.2619437990946389
1,1970s,beta_turnover,DG90_1,DG90,DG90,597500.1713315928,6102499.826306785,0.2000677332823596
1,1970s,beta_turnover,DG91_1,DG91,DG91,597500.1723162967,6107499.795391971,0.1999629117650618
1,1970s,beta_turnover,DG92_1,DG92,DG92,597500.1866216981,6112499.805806173,0.2075386655599542
1,1970s,beta_turnover,DG93_1,DG93,DG93,597500.1493824713,6117499.856123005,0.20381270312128275
1,1970s,beta_turnover,DG94_1,DG94,DG94,597500.1256288488,6122499.836436391,0.21920251632590862
1,1970s,beta_turnover,DG95_1,DG95,DG95,597500.1752226814,6127499.859382003,0.22097326925909797
1,1970s,beta_turnover,DG96_1,DG96,DG96,597500.1698570813,6132499.922134469,0.19291398468987925
1,1970s,beta_turnover,DG97_1,DG97,DG97,597500.1743571849,6137499.9147871975,0.20688401666063136
1,1970s,beta_turnover,DG98_1,DG98,DG98,597500.1217638251,6142499.947179923,0.18743269293108084
1,1970s,beta_turnover,DG99_1,DG99,DG99,597500.1399889182,6147499.910806376,0.2947516425771194
1,1970s,beta_turnover,DH06_1,DH06,DH06,552500.1885183516,6082499.894090945,0.24188070261984043
1,1970s,beta_turnover,DH07_1,DH07,DH07,552500.1080240731,6087499.900931246,0.225953868745815
1,1970s,beta_turnover,DH08_1,DH08,DH08,552500.1224177002,6092499.835871966,0.2811111863114803
1,1970s,beta_turnover,BD66_1,BD66,BD66,482500.0376611929,6282499.732977217,0.19934937261621996
1,1970s,beta_turnover,DH09_1,DH09,DH09,552500.1002956021,6097499.919942602,0.2203785127173334
1,1970s,beta_turnover,DH16_1,DH16,DH16,557500.1353999713,6082499.896520629,0.2843927644333078
1,1970s,beta_turnover,DH17_1,DH17,DH17,557500.1315025091,6087499.894301601,0.254735025548218
1,1970s,beta_turnover,DH18_1,DH18,DH18,557500.14150952,6092499.930770529,0.2119097449985583
1,1970s,beta_turnover,DH19_1,DH19,DH19,557500.1021907555,6097499.893807441,0.21495472062954135
1,1970s,beta_turnover,DH26_1,DH26,DH26,562500.1313600574,6082499.897424985,0.1982579079810509
1,1970s,beta_turnover,DH27_1,DH27,DH27,562500.1404915752,6087499.894655372,0.19801789074224257
1,1970s,beta_turnover,DH28_1,DH28,DH28,562500.1479966408,6092499.930620275,0.20797094310425526
1,1970s,beta_turnover,BD67_1,BD67,BD67,482500.0596615541,6287499.763232267,0.17767192046804758
1,1970s,beta_turnover,DH36_1,DH36,DH36,567500.1276941404,6082499.895786983,0.21281282134572085
1,1970s,beta_turnover,DH37_1,DH37,DH37,567500.1504468835,6087499.901725202,0.213467576189262
1,1970s,beta_turnover,DH67_1,DH67,DH67,582500.150456362,6087499.846226105,0.3689901921133059
1,1970s,beta_turnover,BD68_1,BD68,BD68,482500.01980244165,6292499.718820099,0.1696533415954909
1,1970s,beta_turnover,DH75_1,DH75,DH75,587500.1331639127,6077499.873700988,0.3110266286849407
1,1970s,beta_turnover,DH76_1,DH76,DH76,587500.1690374067,6082499.854533708,0.29303094736361956
1,1970s,beta_turnover,DH85_1,DH85,DH85,592500.1356770925,6077499.908513531,0.30721511875577423
1,1970s,beta_turnover,DH86_1,DH86,DH86,592500.1422768618,6082499.831678937,0.29618986227027605
1,1970s,beta_turnover,BD69_1,BD69,BD69,482500.0410989809,6297499.710512316,0.19559638054027334
