"comparison_id","comparison_label","start_period","end_period","site","richness_1970s","richness_1990s","delta_richness_1990s_minus_1970s","delta_richness","pct_lnd","richness_2010s","delta_richness_2010s_minus_1990s"
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH85",,78,,-20,100,58,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH86",,75,,-4,100,71,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH87",,65,,1,64.500009491374,66,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH95",,69,,-14,88.7598294289932,55,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH96",,52,,3,100,55,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","FH98",,57,,9,33.5167924547224,66,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE00",,74,,3,100,77,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE01",,105,,-2,100,103,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE02",,84,,-2,100,82,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE03",,76,,-10,100,66,-10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE04",,73,,-22,93.5453872733405,51,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE10",,85,,0,100,85,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE11",,86,,9,100,95,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE12",,77,,8,100,85,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE13",,83,,10,100,93,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE14",,62,,5,90.6073619752655,67,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE20",,75,,1,100,76,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE21",,74,,16,100,90,16
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE24",,65,,1,47.3458937305288,66,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE30",,85,,4,99.4274393275585,89,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE32",,93,,-1,100,92,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE34",,58,,-18,35.6199657097461,40,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GE43",,83,,5,75.342020850832,88,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF00",,82,,5,44.1664638961888,87,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF01",,67,,4,67.4654291536724,71,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF02",,70,,-9,98.8543753574924,61,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF03",,63,,19,100,82,19
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF04",,61,,-3,100,58,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF06",,77,,-6,100,71,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF07",,68,,7,100,75,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF08",,78,,4,100,82,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF09",,75,,4,100,79,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF12",,54,,-22,33.0314489032631,32,-22
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF13",,55,,17,99.8152499354782,72,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF15",,75,,-8,100,67,-8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF16",,67,,10,100,77,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF17",,83,,8,100,91,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF18",,89,,-5,100,84,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF19",,76,,0,100,76,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF23",,79,,-3,62.2933403659254,76,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF25",,75,,6,100,81,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF26",,79,,-3,100,76,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF27",,78,,5,100,83,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF28",,76,,3,100,79,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF29",,83,,-11,100,72,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF33",,63,,-2,42.2636306633703,61,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF34",,61,,9,100,70,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF36",,72,,-3,100,69,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF37",,73,,3,100,76,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF38",,71,,20,100,91,20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF43",,72,,9,72.2181414040788,81,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF44",,60,,5,84.9433709696846,65,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF45",,48,,4,99.6954269476727,52,4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF46",,81,,-12,99.9207256744518,69,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF47",,70,,-3,99.9733465857925,67,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF48",,71,,-5,82.1998105339413,66,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF49",,59,,0,51.2021220988655,59,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF52",,83,,-2,25.6027864817836,81,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF53",,72,,-7,98.7286620279293,65,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF54",,68,,-7,93.4387792855835,61,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF55",,54,,1,50.3573385187571,55,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF63",,53,,-1,27.1645104475245,52,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GF74",,62,,-23,53.8041828110792,39,-23
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG05",,64,,-30,99.6443402610512,34,-30
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG06",,64,,-20,100,44,-20
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG08",,83,,-31,100,52,-31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG09",,80,,-7,72.8942695415134,73,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG10",,79,,-4,27.4964454073353,75,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG15",,72,,-36,71.8812063867855,36,-36
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG20",,63,,-3,64.3406338770775,60,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG25",,80,,-9,59.9130145782223,71,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG27",,69,,-1,100,68,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG28",,87,,-17,82.1214247948237,70,-17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG30",,66,,-14,60.4192052615995,52,-14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG36",,51,,10,76.7143533326759,61,10
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG37",,67,,6,72.8680880138893,73,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GG40",,60,,-6,48.2723521513839,54,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH06",,62,,-24,45.1153158998299,38,-24
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH07",,68,,21,65.25391089664,89,21
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH08",,66,,-11,93.0682691387086,55,-11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH09",,55,,0,41.0140317226033,55,0
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH17",,55,,6,29.1777534192057,61,6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH18",,56,,1,91.0715749702473,57,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH19",,61,,14,41.7388113288261,75,14
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH39",,60,,-3,74.9095001749392,57,-3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH49",,91,,-12,93.6062967780905,79,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","GH59",,80,,-6,41.9982412987518,74,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA03",,60,,7,30.8000036681348,67,7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA04",,64,,-5,82.5817143255517,59,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA05",,69,,9,73.4349821325788,78,9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA06",,63,,-7,73.060836960117,56,-7
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA07",,56,,31,36.7855116804629,87,31
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA13",,73,,-12,87.7616761986896,61,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA17",,64,,-4,87.1896604181935,60,-4
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA22",,47,,1,29.7284472736769,48,1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA23",,62,,3,99.9999999999985,65,3
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA24",,65,,17,99.9999999999989,82,17
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA25",,72,,-5,100,67,-5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA26",,70,,-1,97.9631182516847,69,-1
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA32",,62,,12,84.1745708559556,74,12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA33",,43,,11,100.000000000002,54,11
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA34",,75,,8,100.000000000004,83,8
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA35",,62,,-6,100.000000000003,56,-6
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA36",,67,,-18,63.9659163579741,49,-18
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA43",,58,,5,100.000000000001,63,5
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA44",,87,,-27,99.9999999999996,60,-27
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA45",,61,,-12,78.3401684551325,49,-12
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA52",,78,,-9,45.811345274696,69,-9
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA53",,66,,-2,80.6764505025248,64,-2
"2010s_minus_1990s","2010s minus 1990s","1990s","2010s","HA54",,87,,-16,91.8739672983499,71,-16
