base_site,site_from,site_to,X,Y,predictor,predictor_label,coefficient,local_t,abs_local_t,direction,local_r2,trait_family,trait_value,n_species,model_set,supported,dominant_driver,dominant_direction
EG09,EG09,EG09,602500.129395011,6147499.854962473,hh,Land-use heterogeneity,-0.0036663098071849747,-4.336465533457605,4.336465533457605,Negative,0.37727283731397404,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Land-use heterogeneity,Negative
EG10,EG10,EG10,607500.1768091201,6102499.818051623,perc_forest,Forest,-0.0036309745836991024,-3.2227107852981263,3.2227107852981263,Negative,0.37036364426186447,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG11,EG11,EG11,607500.1588724807,6107499.833944355,perc_forest,Forest,-0.003688176304155788,-3.344129844343339,3.344129844343339,Negative,0.3762344554426733,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG12,EG12,EG12,607500.1894330485,6112499.781570623,perc_forest,Forest,-0.0037278033444863683,-3.4478550499229157,3.4478550499229157,Negative,0.38129636380441057,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG13,EG13,EG13,607500.2007176884,6117499.770624214,perc_forest,Forest,-0.0037552901745556352,-3.5391683149117195,3.5391683149117195,Negative,0.38558502636458786,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG14,EG14,EG14,607500.191500505,6122499.801071322,perc_forest,Forest,-0.0037741719843133576,-3.6226031848274878,3.6226031848274878,Negative,0.38922739341332135,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG15,EG15,EG15,607500.1605547919,6127499.872877927,perc_forest,Forest,-0.003784316445467915,-3.698263989107999,3.698263989107999,Negative,0.39207041186808517,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG16,EG16,EG16,607500.1727981393,6132499.876283166,perc_forest,Forest,-0.0037868058122241333,-3.768336149702572,3.768336149702572,Negative,0.39373798380537006,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG17,EG17,EG17,607500.1607226082,6137499.920979434,perc_forest,Forest,-0.0037835834311294573,-3.834888830384874,3.834888830384874,Negative,0.3938660429998851,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG18,EG18,EG18,607500.1891095479,6142499.897205671,perc_forest,Forest,-0.0037604199819967032,-3.8890019951117734,3.8890019951117734,Negative,0.3920275274932055,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG19,EG19,EG19,607500.1905837624,6147499.914653578,hh,Land-use heterogeneity,-0.003417522341473151,-3.977633004739088,3.977633004739088,Negative,0.39046199179865343,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Land-use heterogeneity,Negative
EG21,EG21,EG21,612500.2348921587,6107499.801269529,perc_forest,Forest,-0.0035112885703020517,-3.1554714860992106,3.1554714860992106,Negative,0.37502755274813127,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG22,EG22,EG22,612500.2114052242,6112499.729918555,perc_forest,Forest,-0.0035632652126977014,-3.2672183030957016,3.2672183030957016,Negative,0.3816239457212079,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
EG23,EG23,EG23,612500.2139353334,6117499.81291228,perc_forest,Forest,-0.0036039291360125073,-3.3672531619370427,3.3672531619370427,Negative,0.3876314990221496,Migratory strategy,sedentary and short-distance,31,single_predictor,TRUE,Forest,Negative
