trait_family,trait_value,n_species,base_site,site_from,site_to,X,Y,local_r2,dominant_predictor,dominant_predictor_label,dominant_local_t,dominant_abs_local_t,supported,dominant_driver,dominant_direction
Migratory strategy,short-distance,39,CC96,CC96,CC96,547499.7222361609,6332499.769553138,0.12631989108446426,perc_cropland,Cropland,-5.253271297098312,5.253271297098312,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CC97,CC97,CC97,547499.6838005685,6337499.784904589,0.12794078484291593,perc_cropland,Cropland,-5.123265636778873,5.123265636778873,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CC98,CC98,CC98,547499.7195078448,6342499.7268970525,0.12958076261400397,perc_cropland,Cropland,-4.978416736903781,4.978416736903781,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CC99,CC99,CC99,547499.706504553,6347499.705425574,0.13107749287956016,perc_cropland,Cropland,-4.825306575591371,4.825306575591371,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD10,CD10,CD10,507500.00067667133,6252499.692961532,0.2059594377620831,perc_cropland,Cropland,-5.456191274328223,5.456191274328223,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD11,CD11,CD11,507500.0220085052,6257499.676381406,0.20393157656675703,perc_cropland,Cropland,-5.587938988456007,5.587938988456007,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD12,CD12,CD12,507500.0180652209,6262499.696165513,0.20145816865176475,perc_cropland,Cropland,-5.711094965054049,5.711094965054049,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD13,CD13,CD13,507500.05031551485,6267499.752397923,0.1985549906557776,perc_cropland,Cropland,-5.815925498073115,5.815925498073115,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD14,CD14,CD14,507499.9959119025,6272499.733530455,0.195270719926266,perc_cropland,Cropland,-5.892635095704079,5.892635095704079,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD15,CD15,CD15,507500.0388689106,6277499.7511699125,0.19172638002181197,perc_cropland,Cropland,-5.93684143362057,5.93684143362057,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC62,BC62,BC62,482500.04548227973,6312499.681136523,0.20395358707788855,perc_cropland,Cropland,-5.274373463496515,5.274373463496515,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD16,CD16,CD16,507499.99515133403,6282499.693658245,0.18800491106829748,perc_cropland,Cropland,-5.955458596433509,5.955458596433509,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD17,CD17,CD17,507499.98714753694,6287499.67249593,0.18416133056071404,perc_cropland,Cropland,-5.954277280835132,5.954277280835132,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD18,CD18,CD18,507500.0146276354,6292499.687658906,0.18025187351001265,perc_cropland,Cropland,-5.941913542573985,5.941913542573985,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD20,CD20,CD20,512500.031700168,6252499.678930431,0.19243405063762867,perc_cropland,Cropland,-5.485691990264597,5.485691990264597,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD21,CD21,CD21,512500.01438471023,6257499.682042768,0.19080868871252843,perc_cropland,Cropland,-5.616377171323626,5.616377171323626,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD22,CD22,CD22,512500.0164166468,6262499.721667139,0.18880853759165533,perc_cropland,Cropland,-5.736930314928159,5.736930314928159,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD23,CD23,CD23,512499.9764066874,6267499.686291468,0.18644541070927179,perc_cropland,Cropland,-5.8382579338626295,5.8382579338626295,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD24,CD24,CD24,512500.01682432264,6272499.687559193,0.1836917264425563,perc_cropland,Cropland,-5.9099244655385466,5.9099244655385466,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD26,CD26,CD26,512500.0311430825,6282499.687715276,0.1774409260023748,perc_cropland,Cropland,-5.962518588584855,5.962518588584855,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,AD95,AD95,AD95,447499.9167107371,6277499.684056323,0.2956890252590585,perc_cropland,Cropland,-3.3893580147523354,3.3893580147523354,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD29,CD29,CD29,512500.0070516916,6297499.681986718,0.16762210161797364,perc_cropland,Cropland,-5.924288076208506,5.924288076208506,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD30,CD30,CD30,517499.9810075786,6252499.76818393,0.1788371063451011,perc_cropland,Cropland,-5.485436596371416,5.485436596371416,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD31,CD31,CD31,517499.9873017802,6257499.689823826,0.17763484228771576,perc_cropland,Cropland,-5.613766304272726,5.613766304272726,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD32,CD32,CD32,517499.99541134556,6262499.759304405,0.17609702551336837,perc_cropland,Cropland,-5.728814486771871,5.728814486771871,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD33,CD33,CD33,517500.0060077057,6267499.753989291,0.17424084878040383,perc_cropland,Cropland,-5.825291936680536,5.825291936680536,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD34,CD34,CD34,517499.95698225294,6272499.784906531,0.17198926339015014,perc_cropland,Cropland,-5.8905810580749405,5.8905810580749405,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD36,CD36,CD36,517499.98719161353,6282499.733989379,0.16683253931607844,perc_cropland,Cropland,-5.9338276893698945,5.9338276893698945,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC64,BC64,BC64,482500.09264614136,6322499.657199486,0.19379747902652628,perc_cropland,Cropland,-5.070959071665035,5.070959071665035,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD40,CD40,CD40,522499.9897546972,6252499.738438926,0.16540190235126287,perc_cropland,Cropland,-5.459160723664335,5.459160723664335,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD41,CD41,CD41,522499.9577492953,6257499.699618638,0.1646301945273079,perc_cropland,Cropland,-5.584331818995268,5.584331818995268,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD42,CD42,CD42,522499.9726405925,6262499.6976654865,0.1635307188498712,perc_cropland,Cropland,-5.692943180912345,5.692943180912345,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD43,CD43,CD43,522499.9724788307,6267499.732229277,0.16212089152906722,perc_cropland,Cropland,-5.782147263697096,5.782147263697096,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD44,CD44,CD44,522499.95701237884,6272499.803285507,0.1603356124399785,perc_cropland,Cropland,-5.839146565378076,5.839146565378076,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD45,CD45,CD45,522499.9265822344,6277499.799500932,0.15835661883886673,perc_cropland,Cropland,-5.8650804367520974,5.8650804367520974,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC65,BC65,BC65,482500.0574243303,6327499.644156614,0.188968752608704,perc_cropland,Cropland,-4.968949164509533,4.968949164509533,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD47,CD47,CD47,522499.94102253095,6287499.790575308,0.15441140172637358,perc_cropland,Cropland,-5.8700550519262755,5.8700550519262755,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD49,CD49,CD49,522499.95187649434,6297499.704918779,0.15094640451747218,perc_cropland,Cropland,-5.863782343013038,5.863782343013038,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD50,CD50,CD50,527499.9511970772,6252499.700352971,0.15231057405741025,perc_cropland,Cropland,-5.408500019763411,5.408500019763411,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD51,CD51,CD51,527499.9427165891,6257499.711358914,0.1519253607110305,perc_cropland,Cropland,-5.52825335558412,5.52825335558412,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD52,CD52,CD52,527499.9640577937,6262499.75929551,0.15123430460288262,perc_cropland,Cropland,-5.630505754227468,5.630505754227468,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD53,CD53,CD53,527499.9539858935,6267499.732432754,0.1502380578073073,perc_cropland,Cropland,-5.711861978807348,5.711861978807348,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD54,CD54,CD54,527499.9115217607,6272499.742050619,0.14896992962916583,perc_cropland,Cropland,-5.761658968297832,5.761658968297832,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC70,BC70,BC70,487500.0281488765,6302499.681272506,0.20691894880614545,perc_cropland,Cropland,-5.602268229614442,5.602268229614442,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD57,CD57,CD57,527499.8945820702,6287499.768916321,0.14496025176052946,perc_cropland,Cropland,-5.78488520446767,5.78488520446767,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD58,CD58,CD58,527499.9036695738,6292499.81409373,0.14387809156531772,perc_cropland,Cropland,-5.786049378627271,5.786049378627271,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD59,CD59,CD59,527499.9404047114,6297499.784713762,0.14310176383251091,perc_cropland,Cropland,-5.7984331830407845,5.7984331830407845,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD60,CD60,CD60,532499.9431598982,6252499.765451516,0.1397348140752977,perc_cropland,Cropland,-5.334110125468338,5.334110125468338,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD61,CD61,CD61,532499.8975667739,6257499.724542583,0.13968101724623438,perc_cropland,Cropland,-5.447316622651178,5.447316622651178,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD62,CD62,CD62,532499.9264218447,6262499.721080979,0.13934827816517914,perc_cropland,Cropland,-5.541493125132703,5.541493125132703,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD63,CD63,CD63,532499.9060614218,6267499.754098765,0.1388021639869627,perc_cropland,Cropland,-5.615714504411045,5.615714504411045,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD64,CD64,CD64,532499.8984825077,6272499.712735584,0.13812229690776665,perc_cropland,Cropland,-5.660802575080026,5.660802575080026,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD66,CD66,CD66,532499.9171695623,6282499.740681873,0.13661302289451346,perc_cropland,Cropland,-5.680779775474067,5.680779775474067,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC71,BC71,BC71,487500.02372481115,6307499.714883644,0.2014953731030446,perc_cropland,Cropland,-5.5301715457167795,5.5301715457167795,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD67,CD67,CD67,532499.8812754106,6287499.809468063,0.1360319042171361,perc_cropland,Cropland,-5.683598724969614,5.683598724969614,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD68,CD68,CD68,532499.9174908885,6292499.804240393,0.13565543747027295,perc_cropland,Cropland,-5.691061520459931,5.691061520459931,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD69,CD69,CD69,532499.9030293231,6297499.72402499,0.13561393457333604,perc_cropland,Cropland,-5.712437280923055,5.712437280923055,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD70,CD70,CD70,537499.9224899263,6252499.710588921,0.12787048868315629,perc_cropland,Cropland,-5.235450402672535,5.235450402672535,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD71,CD71,CD71,537499.9009141074,6257499.739502609,0.12810460830696063,perc_cropland,Cropland,-5.341217488115967,5.341217488115967,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD72,CD72,CD72,537499.8761429818,6262499.694117894,0.12814708455753063,perc_cropland,Cropland,-5.4279757860086555,5.4279757860086555,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD73,CD73,CD73,537499.8457173071,6267499.797017795,0.12807363656810467,perc_cropland,Cropland,-5.495720434292156,5.495720434292156,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD74,CD74,CD74,537499.8735113181,6272499.714805415,0.12793686078131633,perc_cropland,Cropland,-5.537453208072697,5.537453208072697,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD75,CD75,CD75,537499.8945203188,6277499.780826929,0.12775453920802476,perc_cropland,Cropland,-5.553076554850288,5.553076554850288,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD76,CD76,CD76,537499.8489667726,6282499.771897683,0.12763753590432927,perc_cropland,Cropland,-5.558712234730774,5.558712234730774,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC72,BC72,BC72,487500.06305016344,6312499.673261789,0.19645580809409405,perc_cropland,Cropland,-5.434993808937947,5.434993808937947,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD77,CD77,CD77,537499.8579666234,6287499.800388882,0.12767906302205123,perc_cropland,Cropland,-5.568397459106863,5.568397459106863,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD78,CD78,CD78,537499.8606860194,6292499.754419795,0.12796685138975158,perc_cropland,Cropland,-5.583930397320467,5.583930397320467,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD79,CD79,CD79,537499.8556398308,6297499.745272113,0.1285690127007198,perc_cropland,Cropland,-5.610114181564605,5.610114181564605,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD80,CD80,CD80,542499.9043316353,6252499.758197298,0.11707197131893617,perc_cropland,Cropland,-5.10995313146271,5.10995313146271,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD81,CD81,CD81,542499.9081204964,6257499.755666731,0.11751016101971036,perc_cropland,Cropland,-5.209659833480397,5.209659833480397,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD82,CD82,CD82,542499.8906583615,6262499.790154996,0.11786925727226479,perc_cropland,Cropland,-5.291144039273527,5.291144039273527,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD83,CD83,CD83,542499.8525639324,6267499.7503311,0.1182269917401563,perc_cropland,Cropland,-5.353643286271827,5.353643286271827,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD84,CD84,CD84,542499.8536315641,6272499.748089695,0.11856441170287385,perc_cropland,Cropland,-5.391383484153904,5.391383484153904,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD85,CD85,CD85,542499.8318074815,6277499.782787062,0.1188883023414251,perc_cropland,Cropland,-5.4077861735686055,5.4077861735686055,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD86,CD86,CD86,542499.848977515,6282499.74370801,0.11933956494275912,perc_cropland,Cropland,-5.419692522268558,5.419692522268558,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC73,BC73,BC73,487500.0249803983,6317499.668063927,0.19182732518715537,perc_cropland,Cropland,-5.338723338616332,5.338723338616332,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD89,CD89,CD89,542499.8153189467,6297499.848290001,0.12188523693302053,perc_cropland,Cropland,-5.492697828269532,5.492697828269532,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD90,CD90,CD90,547499.9077536316,6252499.685534189,0.10792202900750694,perc_cropland,Cropland,-4.956393690085351,4.956393690085351,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD91,CD91,CD91,547499.8745462188,6257499.772209364,0.10817050361477344,perc_cropland,Cropland,-5.050809967821301,5.050809967821301,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD92,CD92,CD92,547499.8659603776,6262499.785287277,0.10867368134331457,perc_cropland,Cropland,-5.129227243962709,5.129227243962709,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD94,CD94,CD94,547499.7944576344,6272499.811765392,0.1100487196709188,perc_cropland,Cropland,-5.22119286695253,5.22119286695253,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD95,CD95,CD95,547499.7917206177,6277499.825801136,0.11079502801090885,perc_cropland,Cropland,-5.240886604142314,5.240886604142314,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC74,BC74,BC74,487500.03132666176,6322499.698896714,0.18748232715075197,perc_cropland,Cropland,-5.251183875050461,5.251183875050461,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD98,CD98,CD98,547499.8457579509,6292499.870075763,0.11396862590316889,perc_cropland,Cropland,-5.322090719904751,5.322090719904751,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CD99,CD99,CD99,547499.8016743321,6297499.8103351565,0.11544971556829142,perc_cropland,Cropland,-5.36342719269109,5.36342719269109,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE10,CE10,CE10,507500.0262864438,6202499.752100389,0.1967692321316107,prec_breeding,Precipitation,6.286562936416605,6.286562936416605,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE11,CE11,CE11,507500.04771768564,6207499.815339364,0.1995584957798007,prec_breeding,Precipitation,6.515729877887533,6.515729877887533,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE12,CE12,CE12,507500.04475203936,6212499.8038825905,0.20216920306853325,prec_breeding,Precipitation,6.7218885187336594,6.7218885187336594,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE13,CE13,CE13,507500.07958559337,6217499.717812039,0.20449590719488478,prec_breeding,Precipitation,6.889261943660854,6.889261943660854,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE14,CE14,CE14,507500.0273397176,6222499.77948883,0.20623304619374805,prec_breeding,Precipitation,6.983310380220271,6.983310380220271,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE15,CE15,CE15,507500.07478817966,6227499.766611712,0.20740695635597992,prec_breeding,Precipitation,6.967387631889724,6.967387631889724,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE16,CE16,CE16,507500.0353278538,6232499.79013519,0.2082523471114451,prec_breeding,Precipitation,6.829119967791192,6.829119967791192,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,BC75,BC75,BC75,487500.08176904864,6327499.654417714,0.1833555227449492,perc_cropland,Cropland,-5.165235997738571,5.165235997738571,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE17,CE17,CE17,507500.0331905386,6237499.73894793,0.20869017912574156,prec_breeding,Precipitation,6.562251955987466,6.562251955987466,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE18,CE18,CE18,507500.06795502856,6242499.724328115,0.20844672619983665,prec_breeding,Precipitation,6.173563619581055,6.173563619581055,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE19,CE19,CE19,507500.01585132466,6247499.746037214,0.20749245219914902,prec_breeding,Precipitation,5.698341743748284,5.698341743748284,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE20,CE20,CE20,512500.0778718726,6202499.765489041,0.18498703755839171,prec_breeding,Precipitation,5.868003090362325,5.868003090362325,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE21,CE21,CE21,512500.0416534956,6207499.736611552,0.18701109863503132,prec_breeding,Precipitation,6.067718125632418,6.067718125632418,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE22,CE22,CE22,512500.08898064535,6212499.744663644,0.18882472450541773,prec_breeding,Precipitation,6.232242200516272,6.232242200516272,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE23,CE23,CE23,512500.03278298484,6217499.789083581,0.19048673766734228,prec_breeding,Precipitation,6.3533748275782145,6.3533748275782145,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE24,CE24,CE24,512500.0599824369,6222499.759086974,0.19191698496927437,prec_breeding,Precipitation,6.420408512857759,6.420408512857759,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE25,CE25,CE25,512500.045683016,6227499.765589996,0.19299242567371494,prec_breeding,Precipitation,6.402596256426244,6.402596256426244,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE26,CE26,CE26,512500.05217830365,6232499.697447278,0.1937772613407535,prec_breeding,Precipitation,6.280526119267758,6.280526119267758,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE27,CE27,CE27,512500.0166706834,6237499.77705867,0.19433683016370282,prec_breeding,Precipitation,6.044951154504859,6.044951154504859,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE28,CE28,CE28,512500.06347564154,6242499.782156218,0.1942954781924927,prec_breeding,Precipitation,5.7043726035005715,5.7043726035005715,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE29,CE29,CE29,512500.0068288046,6247499.712173496,0.1936162823324332,perc_cropland,Cropland,-5.3434880013183115,5.3434880013183115,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE30,CE30,CE30,517500.0454849072,6202499.78370307,0.17363249443371725,prec_breeding,Precipitation,5.422046516898136,5.422046516898136,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE31,CE31,CE31,517500.0763001169,6207499.784124023,0.1749003464006182,prec_breeding,Precipitation,5.595630839854715,5.595630839854715,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE32,CE32,CE32,517500.0498415911,6212499.709770298,0.17586862433714806,prec_breeding,Precipitation,5.722070739317654,5.722070739317654,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE33,CE33,CE33,517500.0895961484,6217499.78371891,0.1767693314180451,prec_breeding,Precipitation,5.798280407896174,5.798280407896174,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE34,CE34,CE34,517500.07173813885,6222499.7828447055,0.17769104810786077,prec_breeding,Precipitation,5.822898709162549,5.822898709162549,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE35,CE35,CE35,517500.0583055991,6227499.707374013,0.17850558855103227,prec_breeding,Precipitation,5.787534977859629,5.787534977859629,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,BC81,BC81,BC81,492500.041047909,6307499.729905474,0.1933968173608779,perc_cropland,Cropland,-5.651883062512871,5.651883062512871,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE37,CE37,CE37,517500.0419372872,6237499.777750103,0.17980719939678685,prec_breeding,Precipitation,5.4630068929901325,5.4630068929901325,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE38,CE38,CE38,517500.03942366596,6242499.700944795,0.18000120918135934,perc_cropland,Cropland,-5.192432938778318,5.192432938778318,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE39,CE39,CE39,517500.0394573879,6247499.77205085,0.17964979984330448,perc_cropland,Cropland,-5.343610875201238,5.343610875201238,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE40,CE40,CE40,522500.0704425728,6202499.807062485,0.16282906204227737,prec_breeding,Precipitation,4.982417041135464,4.982417041135464,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE41,CE41,CE41,522500.0442081195,6207499.734739026,0.16338600867875594,prec_breeding,Precipitation,5.136427709409271,5.136427709409271,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE42,CE42,CE42,522500.0678054823,6212499.810822077,0.16351219399316322,prec_breeding,Precipitation,5.226455093385211,5.226455093385211,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE44,CE44,CE44,522500.07970485423,6222499.739352608,0.16384253118545597,prec_breeding,Precipitation,5.226250016630401,5.226250016630401,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE45,CE45,CE45,522500.06692997954,6227499.703048657,0.16420256065159627,prec_breeding,Precipitation,5.153932055123639,5.153932055123639,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE46,CE46,CE46,522500.041145187,6232499.703433006,0.1647955807086566,prec_breeding,Precipitation,5.032569947665316,5.032569947665316,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,BC82,BC82,BC82,492500.03649829555,6312499.667744995,0.18886825039794725,perc_cropland,Cropland,-5.5680958357713815,5.5680958357713815,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE47,CE47,CE47,522500.0640162797,6237499.74080711,0.16542754778848517,perc_cropland,Cropland,-5.0174491949935165,5.0174491949935165,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE48,CE48,CE48,522500.0119734386,6242499.703193641,0.16584288743947498,perc_cropland,Cropland,-5.168669584680987,5.168669584680987,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE49,CE49,CE49,522500.0079419588,6247499.702520713,0.16582622338377728,perc_cropland,Cropland,-5.3194563331301925,5.3194563331301925,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE50,CE50,CE50,527500.0450754714,6202499.723619567,0.152644894136125,prec_breeding,Precipitation,4.587193849365186,4.587193849365186,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE51,CE51,CE51,527500.0855328589,6207499.811552569,0.15258680282242199,prec_breeding,Precipitation,4.719470777633393,4.719470777633393,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE52,CE52,CE52,527500.0988265752,6212499.713670329,0.15197035498779266,prec_breeding,Precipitation,4.7727739214267695,4.7727739214267695,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE54,CE54,CE54,527500.1000764947,6222499.739837737,0.15075329033242219,prec_breeding,Precipitation,4.670857225224359,4.670857225224359,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE55,CE55,CE55,527500.0880835521,6227499.752541096,0.15056704182795572,perc_cropland,Cropland,-4.6919551154806856,4.6919551154806856,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE56,CE56,CE56,527500.0470532825,6232499.690624631,0.15089451098627096,perc_cropland,Cropland,-4.829294510411418,4.829294510411418,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC83,BC83,BC83,492499.997856006,6317499.641786334,0.18480874831234742,perc_cropland,Cropland,-5.482927971553378,5.482927971553378,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE57,CE57,CE57,527500.0379328128,6237499.66576125,0.15153086073046063,perc_cropland,Cropland,-4.976616923898466,4.976616923898466,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE58,CE58,CE58,527499.9984027212,6242499.67752908,0.15209217852343732,perc_cropland,Cropland,-5.125860402521904,5.125860402521904,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE59,CE59,CE59,527499.989976083,6247499.726301877,0.15237853449071043,perc_cropland,Cropland,-5.2732281456149455,5.2732281456149455,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE60,CE60,CE60,532500.0469924002,6202499.756178573,0.14335959512767366,perc_cropland,Cropland,-4.264934183016653,4.264934183016653,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE61,CE61,CE61,532500.0933404423,6207499.791210008,0.14258422562913778,prec_breeding,Precipitation,4.3682932542280035,4.3682932542280035,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE62,CE62,CE62,532500.0953795096,6212499.751701555,0.14137877404353189,prec_breeding,Precipitation,4.387170437547779,4.387170437547779,TRUE,Precipitation,Positive
Migratory strategy,short-distance,39,CE63,CE63,CE63,532500.0520095888,6217499.748924329,0.14006833548918343,perc_cropland,Cropland,-4.407403743643615,4.407403743643615,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE64,CE64,CE64,532500.088076029,6222499.6724942615,0.1389552512542965,perc_cropland,Cropland,-4.50858521220753,4.50858521220753,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE65,CE65,CE65,532500.0770745723,6227499.744045095,0.13822768900145824,perc_cropland,Cropland,-4.630720842848247,4.630720842848247,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE66,CE66,CE66,532500.0204245233,6232499.74095347,0.1380779996087948,perc_cropland,Cropland,-4.768855448054193,4.768855448054193,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,BC84,BC84,BC84,492500.0467049848,6322499.651782474,0.18111688646243604,perc_cropland,Cropland,-5.404687963788899,5.404687963788899,TRUE,Cropland,Negative
Migratory strategy,short-distance,39,CE67,CE67,CE67,532500.0416984205,6237499.664132946,0.1384917544123973,perc_cropland,Cropland,-4.916734812051755,4.916734812051755,TRUE,Cropland,Negative
