atlas,draw,trait_family,full_r2t_y,drop_r2t_y,contribution
1970s,830,Foraging guild,0.13716539841509043,0.09192970741985042,0.04523569099524001
1970s,831,Species thermal index,0.22249996774286074,0.20698194065145695,0.015518027091403791
1970s,831,Migratory strategy,0.22249996774286074,0.11998450527329817,0.10251546246956257
1970s,831,Foraging guild,0.22249996774286074,0.10155830670851673,0.120941661034344
1970s,832,Species thermal index,0.14351544098282853,0.127254571546573,0.016260869436255543
1970s,832,Migratory strategy,0.14351544098282853,0.08232090460957492,0.061194536373253616
1970s,832,Foraging guild,0.14351544098282853,0.11567141229188821,0.027844028690940326
1970s,833,Species thermal index,0.16042701646658591,0.15384875537924428,0.006578261087341636
1970s,833,Migratory strategy,0.16042701646658591,0.051434373857646744,0.10899264260893918
1970s,833,Foraging guild,0.16042701646658591,0.09642856663927137,0.06399844982731455
1970s,834,Species thermal index,0.19990927642376102,0.20154982423344184,-0.0016405478096808146
1970s,834,Migratory strategy,0.19990927642376102,0.09599460306229787,0.10391467336146315
1970s,834,Foraging guild,0.19990927642376102,0.09138465412253136,0.10852462230122967
1970s,835,Species thermal index,0.09875507208222095,0.0770399973748329,0.021715074707388052
1970s,835,Migratory strategy,0.09875507208222095,0.039934174183738985,0.058820897898481966
1970s,835,Foraging guild,0.09875507208222095,0.0971830399986808,0.001572032083540148
1970s,836,Species thermal index,0.18991492708844832,0.1725465034725759,0.017368423615872403
1970s,836,Migratory strategy,0.18991492708844832,0.05050167455905792,0.1394132525293904
1970s,836,Foraging guild,0.18991492708844832,0.11008496307787613,0.07982996401057219
1970s,837,Species thermal index,0.19776138369028073,0.18060077050179443,0.0171606131884863
1970s,837,Migratory strategy,0.19776138369028073,0.12579896123966694,0.0719624224506138
1970s,837,Foraging guild,0.19776138369028073,0.12135022989329386,0.07641115379698687
1970s,838,Species thermal index,0.07572618995968686,0.07436596323889613,0.0013602267207907248
1970s,838,Migratory strategy,0.07572618995968686,0.01525706809941552,0.06046912186027134
1970s,838,Foraging guild,0.07572618995968686,0.09586076886155974,-0.020134578901872882
1970s,839,Species thermal index,0.17809056494997594,0.19476127946417784,-0.016670714514201906
1970s,839,Migratory strategy,0.17809056494997594,0.08732938360691185,0.09076118134306409
1970s,839,Foraging guild,0.17809056494997594,0.04076038993983472,0.13733017501014122
1970s,840,Species thermal index,0.14387029949288516,0.13289079035084667,0.01097950914203849
1970s,840,Migratory strategy,0.14387029949288516,0.0772509193855867,0.06661938010729845
1970s,840,Foraging guild,0.14387029949288516,0.09509501579498794,0.048775283697897215
1970s,841,Species thermal index,0.07519589396953512,0.06943634605758173,0.0057595479119533916
1970s,841,Migratory strategy,0.07519589396953512,0.02567505976982442,0.0495208341997107
1970s,841,Foraging guild,0.07519589396953512,0.08067321098095236,-0.005477317011417238
1970s,842,Species thermal index,0.14849954424871029,0.15072013667326264,-0.002220592424552359
1970s,842,Migratory strategy,0.14849954424871029,0.12047340185611083,0.028026142392599457
1970s,842,Foraging guild,0.14849954424871029,0.020601232473044403,0.12789831177566588
1970s,843,Species thermal index,0.17495921644557755,0.16405102777502534,0.01090818867055221
1970s,843,Migratory strategy,0.17495921644557755,0.06425800550868382,0.11070121093689372
1970s,843,Foraging guild,0.17495921644557755,0.0841128362975011,0.09084638014807644
1970s,844,Species thermal index,0.24582889651264556,0.24432719032072495,0.0015017061919206098
1970s,844,Migratory strategy,0.24582889651264556,0.16884356132595738,0.07698533518668818
1970s,844,Foraging guild,0.24582889651264556,0.05224286415017551,0.19358603236247005
1970s,845,Species thermal index,0.19246700085204363,0.18025141072910786,0.012215590122935771
1970s,845,Migratory strategy,0.19246700085204363,0.14266605747460484,0.04980094337743879
1970s,845,Foraging guild,0.19246700085204363,0.047650465679853433,0.1448165351721902
1970s,846,Species thermal index,0.07293639426464718,0.10254166451138744,-0.029605270246740256
1970s,846,Migratory strategy,0.07293639426464718,0.03493230477462981,0.03800408949001737
1970s,846,Foraging guild,0.07293639426464718,0.023087438854925424,0.04984895540972176
1970s,847,Species thermal index,0.29639157415420936,0.28743184392330207,0.008959730230907292
1970s,847,Migratory strategy,0.29639157415420936,0.21760819418822966,0.0787833799659797
1970s,847,Foraging guild,0.29639157415420936,0.07714271145284873,0.21924886270136063
1970s,848,Species thermal index,0.07530069385775262,0.08489942684588261,-0.009598732988129993
1970s,848,Migratory strategy,0.07530069385775262,0.05589818959348619,0.01940250426426643
1970s,848,Foraging guild,0.07530069385775262,0.016114247199650843,0.05918644665810178
1970s,849,Species thermal index,0.229558671968317,0.22825100976353396,0.0013076622047830389
1970s,849,Migratory strategy,0.229558671968317,0.1571997727807762,0.07235889918754079
1970s,849,Foraging guild,0.229558671968317,0.10208293109202252,0.12747574087629449
1970s,850,Species thermal index,0.23368887385375461,0.22088239146081018,0.012806482392944435
1970s,850,Migratory strategy,0.23368887385375461,0.0792876800037253,0.15440119385002932
1970s,850,Foraging guild,0.23368887385375461,0.09419020707877968,0.13949866677497494
1970s,851,Species thermal index,0.06307565618182084,0.0692682822358094,-0.006192626053988556
1970s,851,Migratory strategy,0.06307565618182084,0.009234387068487235,0.05384126911333361
1970s,851,Foraging guild,0.06307565618182084,0.07454760208822755,-0.01147194590640671
1970s,852,Species thermal index,0.10998909154536075,0.0940892774282242,0.01589981411713655
1970s,852,Migratory strategy,0.10998909154536075,0.046264347289486106,0.06372474425587465
1970s,852,Foraging guild,0.10998909154536075,0.07805099320261434,0.03193809834274641
1970s,853,Species thermal index,0.16903812804497845,0.18251358420933103,-0.013475456164352584
1970s,853,Migratory strategy,0.16903812804497845,0.08819834127562766,0.08083978676935079
1970s,853,Foraging guild,0.16903812804497845,0.04537129110215709,0.12366683694282135
1970s,854,Species thermal index,0.2276851781706629,0.22746327542683514,2.2190274382774544e-4
1970s,854,Migratory strategy,0.2276851781706629,0.15723869729984413,0.07044648087081876
1970s,854,Foraging guild,0.2276851781706629,0.0727345152298942,0.1549506629407687
1970s,855,Species thermal index,0.23721096001816927,0.22822645877960374,0.008984501238565534
1970s,855,Migratory strategy,0.23721096001816927,0.12298111083866754,0.11422984917950173
1970s,855,Foraging guild,0.23721096001816927,0.08918551035530092,0.14802544966286835
1970s,856,Species thermal index,0.2504446131837773,0.24143929194503375,0.009005321238743563
1970s,856,Migratory strategy,0.2504446131837773,0.21440478629412457,0.03603982688965274
1970s,856,Foraging guild,0.2504446131837773,0.052514921559531455,0.19792969162424584
1970s,857,Species thermal index,0.0499620733627314,0.057189322979694056,-0.007227249616962653
1970s,857,Migratory strategy,0.0499620733627314,0.012111651826095289,0.03785042153663611
1970s,857,Foraging guild,0.0499620733627314,0.07161718557461243,-0.021655112211881024
1970s,858,Species thermal index,0.2411061957828392,0.25553972063241137,-0.014433524849572166
1970s,858,Migratory strategy,0.2411061957828392,0.1568012417632895,0.08430495401954971
1970s,858,Foraging guild,0.2411061957828392,0.06100966623797531,0.18009652954486388
1970s,859,Species thermal index,0.2065260233592213,0.19709587679237212,0.009430146566849179
1970s,859,Migratory strategy,0.2065260233592213,0.09807556346428867,0.10845045989493263
1970s,859,Foraging guild,0.2065260233592213,0.07124884313806358,0.1352771802211577
1970s,860,Species thermal index,0.059826014353273754,0.06038543100110837,-5.594166478346124e-4
1970s,860,Migratory strategy,0.059826014353273754,0.015784113457602292,0.04404190089567146
1970s,860,Foraging guild,0.059826014353273754,0.061018076905996636,-0.001192062552722882
1970s,861,Species thermal index,0.0712400655586166,0.07707879015742032,-0.005838724598803718
1970s,861,Migratory strategy,0.0712400655586166,0.026909757976977068,0.044330307581639534
1970s,861,Foraging guild,0.0712400655586166,0.05206012586044442,0.01917993969817218
1970s,862,Species thermal index,0.07331223028850402,0.08372817838941721,-0.010415948100913189
1970s,862,Migratory strategy,0.07331223028850402,0.03962045657928686,0.03369177370921716
1970s,862,Foraging guild,0.07331223028850402,0.03192290343072328,0.04138932685778074
1970s,863,Species thermal index,0.15082840196653646,0.1403848499803687,0.010443551986167754
1970s,863,Migratory strategy,0.15082840196653646,0.05740018853321169,0.09342821343332477
1970s,863,Foraging guild,0.15082840196653646,0.09525924313480821,0.05556915883172825
1970s,864,Species thermal index,0.0974514473158429,0.10310461914163657,-0.005653171825793668
1970s,864,Migratory strategy,0.0974514473158429,0.012228913392322379,0.08522253392352053
1970s,864,Foraging guild,0.0974514473158429,0.07964232150282739,0.01780912581301551
1970s,865,Species thermal index,0.13218924034855253,0.1250881959570011,0.007101044391551431
1970s,865,Migratory strategy,0.13218924034855253,0.04700282905488426,0.08518641129366827
1970s,865,Foraging guild,0.13218924034855253,0.08125644908541695,0.05093279126313559
1970s,866,Species thermal index,0.1717591104583005,0.1721364062872217,-3.7729582892120916e-4
1970s,866,Migratory strategy,0.1717591104583005,0.08111437572058797,0.09064473473771253
1970s,866,Foraging guild,0.1717591104583005,0.08525859816355008,0.08650051229475042
1970s,867,Species thermal index,0.15587730056452184,0.16504227261002233,-0.009164972045500486
1970s,867,Migratory strategy,0.15587730056452184,0.0963450108846215,0.059532289679900346
1970s,867,Foraging guild,0.15587730056452184,0.041178702538199136,0.1146985980263227
1970s,868,Species thermal index,0.09748163727566876,0.09505782234347568,0.002423814932193083
1970s,868,Migratory strategy,0.09748163727566876,0.03534963726084982,0.062132000014818944
1970s,868,Foraging guild,0.09748163727566876,0.08572174137708108,0.011759895898587683
1970s,869,Species thermal index,0.18256394512042998,0.19809569826970622,-0.01553175314927624
1970s,869,Migratory strategy,0.18256394512042998,0.151685287083196,0.03087865803723397
1970s,869,Foraging guild,0.18256394512042998,0.01431990777867077,0.16824403734175922
1970s,870,Species thermal index,0.10072719049026853,0.09338941423081216,0.007337776259456363
1970s,870,Migratory strategy,0.10072719049026853,0.06357193870359105,0.03715525178667747
1970s,870,Foraging guild,0.10072719049026853,0.07797480599646281,0.02275238449380572
1970s,871,Species thermal index,0.23595217361441653,0.23334947033482178,0.002602703279594748
1970s,871,Migratory strategy,0.23595217361441653,0.19044640195895937,0.04550577165545716
1970s,871,Foraging guild,0.23595217361441653,0.06480450782171177,0.17114766579270477
1970s,872,Species thermal index,0.17392867304767087,0.18705951372340013,-0.013130840675729255
1970s,872,Migratory strategy,0.17392867304767087,0.13641181995489535,0.037516853092775526
1970s,872,Foraging guild,0.17392867304767087,0.042406284511827874,0.131522388535843
1970s,873,Species thermal index,0.1455848177979692,0.13999336109378352,0.005591456704185677
1970s,873,Migratory strategy,0.1455848177979692,0.07327322193582303,0.07231159586214617
1970s,873,Foraging guild,0.1455848177979692,0.07910291741627073,0.06648190038169846
1970s,874,Species thermal index,0.19097617520753743,0.20027533108635462,-0.009299155878817189
1970s,874,Migratory strategy,0.19097617520753743,0.08589704226922387,0.10507913293831356
1970s,874,Foraging guild,0.19097617520753743,0.08273825697739849,0.10823791823013894
1970s,875,Species thermal index,0.1821938657831695,0.16990677040322558,0.012287095379943935
1970s,875,Migratory strategy,0.1821938657831695,0.07034004167406462,0.1118538241091049
1970s,875,Foraging guild,0.1821938657831695,0.0862090828025382,0.09598478298063132
1970s,876,Species thermal index,0.22404280967541665,0.2596444329737337,-0.03560162329831704
1970s,876,Migratory strategy,0.22404280967541665,0.14252171294048982,0.08152109673492683
1970s,876,Foraging guild,0.22404280967541665,0.03204549691534739,0.19199731276006926
1970s,877,Species thermal index,0.09848929858365542,0.1056787995841669,-0.007189501000511481
1970s,877,Migratory strategy,0.09848929858365542,0.06290378727867203,0.035585511304983386
1970s,877,Foraging guild,0.09848929858365542,0.039843276693617986,0.05864602189003743
1970s,878,Species thermal index,0.09812118125449944,0.0908010195163121,0.007320161738187336
1970s,878,Migratory strategy,0.09812118125449944,0.03625796472231042,0.061863216532189014
1970s,878,Foraging guild,0.09812118125449944,0.0872628865512241,0.010858294703275331
1970s,879,Species thermal index,0.10266051149529754,0.1207123271025516,-0.018051815607254065
1970s,879,Migratory strategy,0.10266051149529754,0.028794133581646692,0.07386637791365085
1970s,879,Foraging guild,0.10266051149529754,0.06563194950003684,0.037028561995260695
1970s,880,Species thermal index,0.09536698998366311,0.09391022897096071,0.0014567610127023956
1970s,880,Migratory strategy,0.09536698998366311,0.05944832584453765,0.03591866413912546
1970s,880,Foraging guild,0.09536698998366311,0.0735305958848234,0.02183639409883971
1970s,881,Species thermal index,0.25585357565496175,0.2333393967021173,0.022514178952844438
1970s,881,Migratory strategy,0.25585357565496175,0.17458877849997415,0.0812647971549876
1970s,881,Foraging guild,0.25585357565496175,0.08029209477807153,0.17556148087689022
1970s,882,Species thermal index,0.1059250508944518,0.10477028873916029,0.0011547621552915055
1970s,882,Migratory strategy,0.1059250508944518,0.09987540688064032,0.006049644013811473
1970s,882,Foraging guild,0.1059250508944518,0.03396468765347288,0.07196036324097892
1970s,883,Species thermal index,0.10723629959006889,0.10212450797433571,0.005111791615733177
1970s,883,Migratory strategy,0.10723629959006889,0.04212320666217229,0.0651130929278966
1970s,883,Foraging guild,0.10723629959006889,0.08374602329008722,0.02349027629998167
1970s,884,Species thermal index,0.15834750529117364,0.17275752236642883,-0.014410017075255188
1970s,884,Migratory strategy,0.15834750529117364,0.07287166661581669,0.08547583867535695
1970s,884,Foraging guild,0.15834750529117364,0.0645082870239536,0.09383921826722004
