atlas,period,survey,site,X,Y,bioregion,nearest_distance,second_distance,assignment_margin
1,1970,DE26_1,DE26,562499.9418520522,6232499.687049095,Cluster 2,0.19938931800550905,0.2398555689712686,0.040466250965759565
1,1970,DE27_1,DE27,562499.9672399207,6237499.727467009,Cluster 2,0.13216973224426606,0.23592261160541372,0.10375287936114766
1,1970,DE29_1,DE29,562499.8850704462,6247499.698559415,Cluster 2,0.11939284890702906,0.14172339088563907,0.022330541978610008
1,1970,DE30_1,DE30,567499.9818457006,6202499.750937081,Cluster 3,0.059388623522519716,0.22091783157333159,0.16152920805081186
1,1970,DE31_1,DE31,567499.95756106,6207499.79836426,Cluster 2,0.11408511774948053,0.12759297271642245,0.013507854966941915
1,1970,DE32_1,DE32,567499.9610612297,6212499.773586951,Cluster 1,0.1523492740331171,0.15707928120805414,0.004730007174937045
1,1970,BD45_1,BD45,472500.082515051,6277499.673930096,Cluster 1,0.09432227835556906,0.2554511776146947,0.16112889925912566
1,1970,DE33_1,DE33,567499.991388455,6217499.67657536,Cluster 1,0.1703713197783624,0.17373619091263914,0.003364871134276748
1,1970,DE34_1,DE34,567499.981947577,6222499.728908503,Cluster 3,0.1278506641862427,0.2748870524340678,0.1470363882478251
1,1970,DE35_1,DE35,567499.9354850466,6227499.707971843,Cluster 1,0.22123193879995795,0.2595643093117029,0.03833237051174493
1,1970,DE36_1,DE36,567499.9734866512,6232499.726984239,Cluster 3,0.14616835308200282,0.17018965610747636,0.024021303025473534
1,1970,DE37_1,DE37,567499.910766697,6237499.671688164,Cluster 3,0.05309620651031485,0.16419654190949332,0.11110033539917846
1,1970,DE38_1,DE38,567499.9288161611,6242499.767579349,Cluster 3,0.06406274509575334,0.11897351513447949,0.054910770038726145
1,1970,DE39_1,DE39,567499.9064195943,6247499.790080435,Cluster 2,0.1962510098926942,0.22499307775718952,0.02874206786449532
1,1970,DE40_1,DE40,572499.9259428019,6202499.806681671,Cluster 3,0.0765158638823448,0.2344176228867165,0.1579017590043717
1,1970,DE41_1,DE41,572499.9762135199,6207499.768940775,Cluster 2,0.1249000111716696,0.16509383007194817,0.040193818900278566
1,1970,DE42_1,DE42,572499.9735447941,6212499.769307227,Cluster 2,0.09163891243603653,0.13450856525069602,0.04286965281465949
1,1970,BD46_1,BD46,472500.0450996152,6282499.759338391,Cluster 1,0.14311744797480366,0.2762989641606516,0.13318151618584792
1,1970,DE43_1,DE43,572499.9812662832,6217499.697508556,Cluster 3,0.12189238871315869,0.13889157748609368,0.016999188772934992
1,1970,DE44_1,DE44,572499.9325161695,6222499.7750477465,Cluster 3,0.14296340912115624,0.27769989632530395,0.13473648720414771
1,1970,DE45_1,DE45,572499.9563057558,6227499.670118789,Cluster 2,0.19152421928067687,0.26460210131880935,0.07307788203813248
1,1970,DE46_1,DE46,572499.9838101824,6232499.715519001,Cluster 2,0.12722869794624317,0.21541621450196433,0.08818751655572116
1,1970,DE47_1,DE47,572499.9559022341,6237499.687581973,Cluster 2,0.10244809693324923,0.13270790147214473,0.0302598045388955
1,1970,DE49_1,DE49,572499.9104865338,6247499.748605974,Cluster 2,0.20103543803741677,0.20776917407944825,0.00673373604203148
1,1970,DE50_1,DE50,577499.9212493428,6202499.864100323,Cluster 2,0.15303354582767084,0.15707233798761575,0.004038792159944904
1,1970,DE51_1,DE51,577499.9222648653,6207499.748870433,Cluster 3,0.11993800930762527,0.24678356190640113,0.12684555259877586
1,1970,DE52_1,DE52,577499.9764963645,6212499.785257158,Cluster 3,0.07821804737452442,0.19096471367128676,0.11274666629676233
1,1970,BD47_1,BD47,472500.0410912281,6287499.769842108,Cluster 1,0.17044478214134937,0.29224638451814605,0.12180160237679669
1,1970,DE53_1,DE53,577499.9623265731,6217499.7484121,Cluster 3,0.11609919903662233,0.19437415397824612,0.07827495494162379
1,1970,DE55_1,DE55,577499.9679888003,6227499.7932537105,Cluster 2,0.14145883235627596,0.2024179308129553,0.06095909845667935
1,1970,DE56_1,DE56,577499.9877266791,6232499.7635885775,Cluster 2,0.1545626736450756,0.18887318851857493,0.03431051487349934
1,1970,DE57_1,DE57,577499.9334297109,6237499.771854244,Cluster 2,0.10661216962860498,0.15322604172179252,0.04661387209318754
1,1970,DE66_1,DE66,582499.9419179015,6232499.758382413,Cluster 3,0.08490500310766386,0.17298676469079757,0.08808176158313372
1,1970,DE67_1,DE67,582499.9858796117,6237499.815066368,Cluster 3,0.05255405210197323,0.15570329447586986,0.10314924237389664
1,1970,BD48_1,BD48,472500.0707461879,6292499.705413405,Cluster 1,0.17698860777191058,0.28162657313537337,0.10463796536346279
1,1970,DE68_1,DE68,582499.940157057,6242499.798316628,Cluster 3,0.13568404302673434,0.1822038938035085,0.046519850776774146
1,1970,DE69_1,DE69,582499.925380716,6247499.821784631,Cluster 3,0.08751547829408181,0.16624694440840748,0.07873146611432567
1,1970,DE75_1,DE75,587499.9822943644,6227499.740914788,Cluster 1,0.13465827511913092,0.2379204738924781,0.10326219877334719
1,1970,DE78_1,DE78,587499.9809427367,6242499.8550773095,Cluster 2,0.07662999893439543,0.10857394794808534,0.03194394901368991
1,1970,DE79_1,DE79,587499.9718824326,6247499.824550713,Cluster 3,0.10152111086722447,0.2280920069106068,0.12657089604338234
1,1970,BD49_1,BD49,472500.07474827545,6297499.789050161,Cluster 1,0.08570099295418594,0.17049117176450468,0.08479017881031874
1,1970,DE84_1,DE84,592499.9550939988,6222499.799698218,Cluster 2,0.13463614960260883,0.13636731459775622,0.0017311649951473884
1,1970,DE85_1,DE85,592500.0141816582,6227499.78733749,Cluster 1,0.23285230815496286,0.3642388758667375,0.13138656771177462
1,1970,DE86_1,DE86,592500.0119548003,6232499.814113551,Cluster 2,0.1084837836933855,0.13373318992953734,0.025249406236151836
1,1970,DE87_1,DE87,592500.011741156,6237499.7700439,Cluster 3,0.11585127997904347,0.25059155234597774,0.13474027236693426
1,1970,DE88_1,DE88,592500.0074987623,6242499.877671048,Cluster 2,0.1297867154624371,0.16029474103393956,0.03050802557150245
1,1970,DE89_1,DE89,592500.0052482311,6247499.803093614,Cluster 1,0.19363170558307832,0.21358535286712396,0.01995364728404564
1,1970,DE90_1,DE90,597499.937235394,6202499.867768866,Cluster 2,0.16496812461841656,0.16585920778792637,8.910831695098098e-4
1,1970,DE94_1,DE94,597499.973766844,6222499.817559282,Cluster 2,0.11146368478709018,0.14553020992139848,0.0340665251343083
1,1970,BD50_1,BD50,477500.11881933274,6252499.615843311,Cluster 2,0.07276897041779015,0.13860870042469461,0.06583973000690446
1,1970,DE96_1,DE96,597499.9776650518,6232499.7592064515,Cluster 3,0.0915458130375223,0.1773133878983873,0.085767574860865
1,1970,DE97_1,DE97,597500.0164649216,6237499.792208735,Cluster 3,0.09119041965608035,0.23726605559138572,0.14607563593530537
1,1970,DE98_1,DE98,597499.9749128878,6242499.864260202,Cluster 3,0.10592467042833463,0.15025938245819778,0.04433471202986315
1,1970,DE99_1,DE99,597499.9781003586,6247499.86686593,Cluster 1,0.1148460128536289,0.1440480660029303,0.029202053149301396
1,1970,DF00_1,DF00,552500.0821818158,6152499.918017617,Cluster 1,0.13219102158471516,0.15047022798343124,0.01827920639871608
1,1970,DF01_1,DF01,552500.0434295452,6157499.903279973,Cluster 2,0.13089556248373402,0.18601461279679188,0.05511905031305786
1,1970,DF04_1,DF04,552500.0484365653,6172499.866101065,Cluster 2,0.10848328082999792,0.19764763673189253,0.08916435590189462
1,1970,DF05_1,DF05,552500.0248900052,6177499.8923083795,Cluster 2,0.07101034551186099,0.16864992655755337,0.09763958104569238
1,1970,BD51_1,BD51,477500.0634254692,6257499.690373675,Cluster 1,0.10145020447945179,0.1317447764312828,0.03029457195183101
1,1970,DF06_1,DF06,552500.0201864875,6182499.845409598,Cluster 2,0.08433362227527805,0.1783471338105478,0.09401351153526974
1,1970,DF07_1,DF07,552500.0322634379,6187499.836667846,Cluster 3,0.07513551737511351,0.20459118661616524,0.12945566924105173
1,1970,DF08_1,DF08,552499.9978258526,6192499.865300811,Cluster 2,0.19090374827559053,0.2566066573333256,0.06570290905773507
1,1970,DF09_1,DF09,552500.0427085381,6197499.8215051675,Cluster 2,0.17947566303803136,0.27810308396146244,0.09862742092343108
1,1970,DF10_1,DF10,557500.0539540383,6152499.913491488,Cluster 2,0.1349666367534815,0.15253506741215933,0.01756843065867783
1,1970,DF14_1,DF14,557500.0426793615,6172499.947726307,Cluster 3,0.07748045558875531,0.20860758970431606,0.13112713411556076
1,1970,DF15_1,DF15,557500.0018913269,6177499.856621167,Cluster 3,0.05465938222700803,0.16878659692095224,0.11412721469394421
1,1970,DF16_1,DF16,557500.0236227086,6182499.915863126,Cluster 3,0,0.1740920037026746,0.1740920037026746
1,1970,DF17_1,DF17,557499.9860512931,6187499.789903091,Cluster 3,0.04488314283097052,0.1710930462192554,0.12620990338828486
1,1970,DF18_1,DF18,557500.0093904075,6192499.814239048,Cluster 3,0.1098809986897024,0.21297386864430168,0.10309286995459928
1,1970,DF19_1,DF19,557500.0331405934,6197499.765436237,Cluster 3,0.1049414688965708,0.1217694214273581,0.016827952530787296
1,1970,DF20_1,DF20,562500.08334866,6152499.927340711,Cluster 3,0.058913949124707495,0.15455868685700572,0.09564473773229823
1,1970,DF24_1,DF24,562500.0367152442,6172499.862543065,Cluster 3,0.12170028704538018,0.13468920736560067,0.01298892032022049
1,1970,DF25_1,DF25,562499.9763535939,6177499.886270679,Cluster 3,0.09359402709707035,0.23946016035402257,0.14586613325695222
1,1970,DF26_1,DF26,562499.9653456258,6182499.837874897,Cluster 1,0.12876971075674307,0.14988332479760505,0.021113614040861983
1,1970,DF27_1,DF27,562500.0011427227,6187499.828616493,Cluster 1,0.35402274510467163,0.40430028113872035,0.05027753603404872
1,1970,DF28_1,DF28,562499.9576474453,6192499.856666409,Cluster 3,0.13097900340634197,0.21765265072011616,0.0866736473137742
1,1970,DF29_1,DF29,562499.9609393289,6197499.812510072,Cluster 3,0.11818324398717966,0.11944091436385929,0.0012576703766796204
1,1970,DF30_1,DF30,567500.0600414778,6152499.957596392,Cluster 3,0.07094051235128358,0.15145370830903854,0.08051319595775495
1,1970,DF31_1,DF31,567500.0347013446,6157499.951350236,Cluster 3,0.17893878355898915,0.18556375584396148,0.00662497228497233
1,1970,DF37_1,DF37,567499.9700276025,6187499.839556279,Cluster 3,0.1310921275372129,0.23323306310291267,0.10214093556569978
1,1970,DF38_1,DF38,567499.9855262494,6192499.88279332,Cluster 3,0.15217484840803097,0.2827451703903478,0.13057032198231683
1,1970,DF39_1,DF39,567499.9689031657,6197499.852938899,Cluster 3,0.11666031189409987,0.20310951958315873,0.08644920768905887
1,1970,DF40_1,DF40,572500.0649841583,6152499.8935916675,Cluster 3,0.06128454202114186,0.1720084451640659,0.11072390314292405
1,1970,DF41_1,DF41,572500.0874127243,6157499.909943095,Cluster 3,0.14593347424669584,0.1663923303809019,0.02045885613420606
1,1970,DF48_1,DF48,572499.9843263607,6192499.890549853,Cluster 3,0.17669607529471906,0.179912748132623,0.0032166728379039444
1,1970,DF49_1,DF49,572499.9503513994,6197499.773365588,Cluster 2,0.10729273962000456,0.1741912883633853,0.06689854874338073
1,1970,DF51_1,DF51,577500.0572356211,6157499.892787818,Cluster 3,0.10960126386376152,0.14910865270417303,0.03950738884041151
1,1970,DF52_1,DF52,577500.0677353318,6162499.979763222,Cluster 1,0.16369872367589616,0.27532230642875094,0.11162358275285478
1,1970,DF59_1,DF59,577499.9181351293,6197499.795993284,Cluster 3,0.14145450421445027,0.23371518017886825,0.09226067596441798
1,1970,DF60_1,DF60,582500.0903572468,6152499.924879827,Cluster 2,0.0958956891888282,0.19984684114939932,0.10395115196057113
1,1970,BD55_1,BD55,477500.05691394093,6277499.685499792,Cluster 1,0.10205440708125409,0.24483877506534107,0.142784367984087
1,1970,DF61_1,DF61,582500.0863001315,6157499.901682529,Cluster 3,0.06400813300722036,0.14874130503011937,0.08473317202289901
1,1970,DF62_1,DF62,582500.0688732299,6162499.91803773,Cluster 3,0.12835197514384103,0.16095987701162642,0.032607901867785394
1,1970,DF70_1,DF70,587500.0815321453,6152499.907091927,Cluster 2,0.11280243905732114,0.19953646633669858,0.08673402727937744
1,1970,DF71_1,DF71,587500.064427627,6157499.934001944,Cluster 3,0.12453394849815816,0.14222288701330107,0.017688938515142916
1,1970,DF72_1,DF72,587500.0831289394,6162499.89047789,Cluster 1,0.25508857183743183,0.2827410757537419,0.02765250391631008
1,1970,DF80_1,DF80,592500.1000892023,6152499.904054666,Cluster 3,0.1614830863237963,0.17486814965764239,0.013385063333846092
1,1970,BD56_1,BD56,477500.0801616678,6282499.719876353,Cluster 1,0.14648799429392992,0.26653170147276134,0.12004370717883142
1,1970,DF81_1,DF81,592500.1360954175,6157499.880622524,Cluster 3,0.11538419109818591,0.17109675329794943,0.05571256219976352
1,1970,DF96_1,DF96,597500.0114531335,6182499.907238431,Cluster 3,0.09734990389309123,0.1712447056516662,0.07389480175857496
1,1970,DF97_1,DF97,597499.9710038947,6187499.863307686,Cluster 1,0.14384316235573452,0.1749660521919468,0.03112288983621228
1,1970,DF98_1,DF98,597499.9873134624,6192499.861592982,Cluster 1,0.18857687728759404,0.21682025256596682,0.028243375278372784
1,1970,DG00_1,DG00,552500.1089325006,6102499.820040352,Cluster 2,0.1800286720896233,0.24038087094849783,0.06035219885887452
1,1970,DG07_1,DG07,552500.0776589774,6137499.8553233305,Cluster 3,0.12031622003734807,0.21423690242776208,0.09392068239041401
1,1970,BD57_1,BD57,477500.05835724296,6287499.679689139,Cluster 1,0.17563709259134563,0.26787530652158026,0.09223821393023462
1,1970,DG08_1,DG08,552500.0980597695,6142499.949654789,Cluster 1,0.15104090415766577,0.24351851287681567,0.0924776087191499
1,1970,DG09_1,DG09,552500.0800114883,6147499.859026643,Cluster 3,0.18630515950073756,0.190971634117098,0.004666474616360439
1,1970,DG14_1,DG14,557500.0859443847,6122499.842967669,Cluster 1,0.17617429863653555,0.2193199929333961,0.04314569429686055
1,1970,DG15_1,DG15,557500.1128352805,6127499.926189727,Cluster 1,0.16063585470379202,0.19650385635166145,0.035868001647869435
1,1970,DG16_1,DG16,557500.0859944862,6132499.9357982185,Cluster 1,0.16218724791981548,0.24366742669107402,0.08148017877125854
1,1970,DG17_1,DG17,557500.0682798454,6137499.872589368,Cluster 1,0.21253396551182602,0.22554583289440616,0.013011867382580145
1,1970,DG18_1,DG18,557500.0560698126,6142499.959101104,Cluster 2,0.19775233056291527,0.2497976253367908,0.05204529477387554
1,1970,DG19_1,DG19,557500.051534985,6147499.972744273,Cluster 2,0.12299374687945928,0.16897921237287883,0.045985465493419544
1,1970,DG22_1,DG22,562500.0912223725,6112499.9040538985,Cluster 1,0.2810682668991991,0.4054930221021539,0.12442475520295476
1,1970,BD58_1,BD58,477500.0542861005,6292499.787203539,Cluster 1,0.06239906027475004,0.1854028138073274,0.12300375353257736
1,1970,DG23_1,DG23,562500.0828425015,6117499.910760884,Cluster 1,0.1708222512821726,0.18565845904883543,0.014836207766662834
1,1970,DG24_1,DG24,562500.1336018639,6122499.845666463,Cluster 3,0.14694771725742214,0.16864014657785023,0.021692429320428086
1,1970,DG25_1,DG25,562500.112409009,6127499.929512105,Cluster 3,0.10815075229920237,0.13564494885316256,0.027494196553960182
1,1970,DG26_1,DG26,562500.085315404,6132499.940609023,Cluster 2,0.1290687578382116,0.19855469946482163,0.06948594162661004
1,1970,DG27_1,DG27,562500.1149576314,6137499.879825633,Cluster 2,0.10767796971405282,0.12379954548043842,0.016121575766385607
1,1970,DG28_1,DG28,562500.0706574302,6142499.967904787,Cluster 3,0.11590787969531025,0.1906906987784247,0.07478281908311446
1,1970,DG29_1,DG29,562500.0814846822,6147499.984051399,Cluster 3,0.06154764448956429,0.16497956588096938,0.10343192139140509
1,1970,BD59_1,BD59,477500.06639862224,6297499.708461465,Cluster 3,0.17104928838156205,0.18458408246195157,0.013534794080389517
1,1970,DG33_1,DG33,567500.1053109345,6117499.863251292,Cluster 3,0.09071561332160441,0.1402051539595899,0.049489540637985496
1,1970,DG34_1,DG34,567500.1228144517,6122499.919391854,Cluster 2,0.16376857365000905,0.1814065103220759,0.01763793667206684
1,1970,DG35_1,DG35,567500.1194090074,6127499.9028383605,Cluster 3,0.047116154610038354,0.16988383353416692,0.12276767892412857
1,1970,DG36_1,DG36,567500.0926647738,6132499.924840984,Cluster 2,0.1142871921352645,0.23474244974152514,0.12045525760626064
1,1970,DG37_1,DG37,567500.1069042278,6137499.875061364,Cluster 3,0.16032836602763045,0.16196423138757565,0.0016358653599451989
1,1970,DG38_1,DG38,567500.0944806039,6142499.975064417,Cluster 3,0.14537616091665903,0.1520054530626272,0.006629292145968163
1,1970,DG39_1,DG39,567500.0597612784,6147499.890981247,Cluster 2,0.12404756862913811,0.19999523703437752,0.07594766840523941
1,1970,DG41_1,DG41,572500.1270477285,6107499.844195573,Cluster 1,0.18611918440183287,0.24765231416710218,0.06153312976526931
1,1970,DG42_1,DG42,572500.1240832573,6112499.841285639,Cluster 3,0.11738225721099008,0.2060899665311793,0.08870770932018923
1,1970,AE93_1,AE93,447500.1701742312,6217499.746982312,Cluster 1,0.36089664868965793,0.47194239672833044,0.11104574803867251
1,1970,BD60_1,BD60,482500.0684686676,6252499.64834874,Cluster 1,0.15003138862415477,0.17479136258754013,0.024759973963385362
1,1970,DG43_1,DG43,572500.0844316228,6117499.87702596,Cluster 1,0.11450671790962846,0.1600772475190345,0.045570529609406024
1,1970,DG44_1,DG44,572500.1345045101,6122499.95346573,Cluster 3,0.09708794895081153,0.11228435409866334,0.01519640514785181
1,1970,DG45_1,DG45,572500.0844221165,6127499.956186771,Cluster 2,0.13155784427988934,0.21608324073738575,0.0845253964574964
1,1970,DG46_1,DG46,572500.123968225,6132499.888275696,Cluster 3,0.09729254492756308,0.1469942792081526,0.049701734280589535
1,1970,DG47_1,DG47,572500.1215920995,6137499.970183186,Cluster 3,0.13026717568798554,0.15065512645262766,0.020387950764642115
1,1970,DG48_1,DG48,572500.0801946897,6142499.979324352,Cluster 3,0.09279170025014903,0.13627695813652685,0.04348525788637782
1,1970,DG49_1,DG49,572500.0622560608,6147499.916709808,Cluster 3,0.12583407704603142,0.14836718712416652,0.022533110078135105
1,1970,DG51_1,DG51,577500.0918429886,6107499.86185285,Cluster 3,0.09572908094207712,0.24018490383174823,0.14445582288967113
1,1970,DG52_1,DG52,577500.0899779424,6112499.887439063,Cluster 3,0.07368351288182193,0.21726480394072278,0.14358129105890086
1,1970,BD61_1,BD61,482500.09796961857,6257499.682375004,Cluster 1,0.11336606540160507,0.1251586006402042,0.011792535238599133
1,1970,DG53_1,DG53,577500.1013102453,6117499.841510532,Cluster 3,0.08468326251584783,0.12797712225838168,0.043293859742533844
1,1970,DG54_1,DG54,577500.1209952927,6122499.946588742,Cluster 2,0.11105511203603617,0.2158278141300991,0.10477270209406293
1,1970,DG56_1,DG56,577500.129765069,6132499.940893321,Cluster 3,0.09051972722531172,0.13615842631174174,0.04563869908643002
1,1970,DG57_1,DG57,577500.1151194031,6137499.9413368525,Cluster 3,0.0728537865146131,0.23189131714750758,0.15903753063289447
