variable,species,vp_from,vp_to,from_atlas,to_atlas,comparison,vp_delta,delta_direction,species_label,species_thermal_index,thermal_group,migratory_strategy,foraging_guild,variable_clean
tmean_breeding,Sylvia_atricapilla,9.109650413742878e-4,0.0016813132729838127,1,3,1970s to 2010s,7.703482316095249e-4,increase,Sylvia atricapilla,12.6192368528,warm,short-distance,Foliage gleaners,Temperature
tmean_breeding,Sylvia_borin,0.0018571209732598948,6.157181019386973e-4,1,3,1970s to 2010s,-0.0012414028713211974,decrease,Sylvia borin,11.3163422901,cold,long-distance,Foliage gleaners,Temperature
tmean_breeding,Troglodytes_troglodytes,0.0026774241010017255,0.008822291621973162,1,3,1970s to 2010s,0.006144867520971436,increase,Troglodytes troglodytes,12.2368253494,medium,sedentary,Low flycatching feeders,Temperature
tmean_breeding,Turdus_merula,0.0032993591618082864,0.007680811717555523,1,3,1970s to 2010s,0.0043814525557472365,increase,Turdus merula,12.5843398181,warm,sedentary,Thrushes,Temperature
tmean_breeding,Turdus_philomelos,0.0015732646938276546,9.485245544875043e-4,1,3,1970s to 2010s,-6.247401393401504e-4,decrease,Turdus philomelos,11.3956704897,cold,short-distance,Thrushes,Temperature
tmean_breeding,Turdus_pilaris,0.001776434541405726,0.02809314026353815,1,3,1970s to 2010s,0.026316705722132423,increase,Turdus pilaris,10.0287125382,very cold,short-distance,Thrushes,Temperature
tmean_breeding,Turdus_viscivorus,0.00570381395960709,0.00401687814799085,1,3,1970s to 2010s,-0.00168693581161624,decrease,Turdus viscivorus,11.9147042629,medium,short-distance,Thrushes,Temperature
tmean_breeding,Ardea_cinerea,0.018307259276655847,0.012336407607899051,1,3,1970s to 2010s,-0.005970851668756796,decrease,Ardea cinerea,12.6943991523,warm,sedentary and short-distance,Wading birds,Temperature
tmean_breeding,Botaurus_stellaris,0.049480641471918815,0.026189467647769492,1,3,1970s to 2010s,-0.023291173824149324,decrease,Botaurus stellaris,13.1076210929,very warm,sedentary and short-distance,Wading birds,Temperature
tmean_breeding,Dendrocopos_major,0.003174119193016378,9.026810628728972e-4,1,3,1970s to 2010s,-0.002271438130143481,decrease,Dendrocopos major,12.1154284266,medium,sedentary,Woodpeckers,Temperature
tmean_breeding,Dryobates_minor,0.010012776750607383,0.0065829169113435435,1,3,1970s to 2010s,-0.0034298598392638394,decrease,Dryobates minor,11.5509643269,cold,sedentary and short-distance,Woodpeckers,Temperature
tmean_breeding,Dryocopus_martius,0.06446437056105203,0.001752924014446506,1,3,1970s to 2010s,-0.06271144654660553,decrease,Dryocopus martius,11.1193962821,cold,sedentary,Woodpeckers,Temperature
tmean_breeding,Jynx_torquilla,0.0029378064694713774,0.0041305884128808295,1,3,1970s to 2010s,0.001192781943409452,increase,Jynx torquilla,11.8812540667,medium,short-distance,Woodpeckers,Temperature
tmean_breeding,Picus_viridis,0.0018840891033665087,0.006635809646174426,1,3,1970s to 2010s,0.004751720542807918,increase,Picus viridis,12.9413688865,warm,sedentary,Woodpeckers,Temperature
tmean_breeding,Podiceps_cristatus,0.00138166081169719,0.003597041118470122,1,3,1970s to 2010s,0.002215380306772932,increase,Podiceps cristatus,12.6860788894,warm,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Podiceps_grisegena,0.0012678105898546186,0.00401002053868818,1,3,1970s to 2010s,0.002742209948833562,increase,Podiceps grisegena,11.9386619385,medium,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Podiceps_nigricollis,0.0013152878101530513,0.008076248423622145,1,3,1970s to 2010s,0.006760960613469094,increase,Podiceps nigricollis,13.3391366196,very warm,short-distance,Aquatic pursuers,Temperature
tmean_breeding,Tachybaptus_ruficollis,0.0017756217207274027,0.0013878047752995783,1,3,1970s to 2010s,-3.878169454278244e-4,decrease,Tachybaptus ruficollis,13.4633891991,very warm,sedentary and short-distance,Aquatic pursuers,Temperature
tmean_breeding,Asio_flammeus,0.01293874957272874,0.0029413468769878357,1,3,1970s to 2010s,-0.009997402695740905,decrease,Asio flammeus,9.6200242401,very cold,sedentary and short-distance,Owls,Temperature
tmean_breeding,Asio_otus,4.0165278365151495e-4,0.0013477570209087684,1,3,1970s to 2010s,9.461042372572535e-4,increase,Asio otus,12.2940439872,medium,sedentary,Owls,Temperature
tmean_breeding,Athene_noctua,0.003947644302833149,0.0011926499222248545,1,3,1970s to 2010s,-0.002754994380608295,decrease,Athene noctua,14.2083192272,very warm,sedentary,Owls,Temperature
tmean_breeding,Strix_aluco,0.006695940182588219,0.0024203966012408353,1,3,1970s to 2010s,-0.004275543581347383,decrease,Strix aluco,12.8738657057,warm,sedentary,Owls,Temperature
tmean_breeding,Tyto_alba,0.026226604603692708,0.001675301347620781,1,3,1970s to 2010s,-0.024551303256071928,decrease,Tyto alba,13.9906366009,very warm,sedentary,Owls,Temperature
prec_breeding,Accipiter_nisus,0.0012631192923313968,8.01325430812129e-4,1,3,1970s to 2010s,-0.00046179386151926776,decrease,Accipiter nisus,11.9162821341,medium,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Astur_gentilis,0.030347902573862124,0.004395018688497659,1,3,1970s to 2010s,-0.025952883885364465,decrease,Astur gentilis,11.8007973825,cold,sedentary,Diurnal raptors,Precipitation
prec_breeding,Buteo_buteo,0.0072363020117670205,7.471074801293737e-4,1,3,1970s to 2010s,-0.006489194531637647,decrease,Buteo buteo,12.6973693303,warm,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Circus_aeruginosus,0.002014283618883284,0.05157180825036605,1,3,1970s to 2010s,0.04955752463148277,increase,Circus aeruginosus,13.2259231132,very warm,short-and long-distance,Diurnal raptors,Precipitation
prec_breeding,Circus_pygargus,0.0331350772758968,0.0195576228478263,1,3,1970s to 2010s,-0.013577454428070498,decrease,Circus pygargus,13.6904029809,very warm,long-distance,Diurnal raptors,Precipitation
prec_breeding,Pernis_apivorus,0.001959071540857887,9.751398650868093e-4,1,3,1970s to 2010s,-9.839316757710775e-4,decrease,Pernis apivorus,11.9608484505,medium,long-distance,Diurnal raptors,Precipitation
prec_breeding,Anas_acuta,0.012983407982568678,0.0076679507312414664,1,3,1970s to 2010s,-0.005315457251327212,decrease,Anas acuta,8.5273453088,very cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Anas_crecca,0.0014701380613374277,0.00406341924312213,1,3,1970s to 2010s,0.002593281181784702,increase,Anas crecca,10.071290709,very cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Anas_platyrhynchos,0.0163614548411677,0.003104870312879369,1,3,1970s to 2010s,-0.01325658452828833,decrease,Anas platyrhynchos,11.8110548425,cold,sedentary and short-distance,Dabbling ducks,Precipitation
prec_breeding,Anser_anser,0.019272333571164445,0.0032290327394017757,1,3,1970s to 2010s,-0.01604330083176267,decrease,Anser anser,11.1956416463,cold,sedentary and short-distance,Grazing waterfowl,Precipitation
prec_breeding,Aythya_ferina,0.011968281786356545,0.029440122363472546,1,3,1970s to 2010s,0.017471840577116003,increase,Aythya ferina,12.445391892,warm,short-distance,Diving ducks,Precipitation
prec_breeding,Aythya_fuligula,0.010129047505406004,0.002672174480964608,1,3,1970s to 2010s,-0.007456873024441396,decrease,Aythya fuligula,10.1385920012,very cold,short-distance,Diving ducks,Precipitation
prec_breeding,Cygnus_olor,0.010729600716660447,0.005587491718981259,1,3,1970s to 2010s,-0.005142108997679188,decrease,Cygnus olor,12.1899516659,medium,sedentary and short-distance,Grazing waterfowl,Precipitation
prec_breeding,Mareca_strepera,0.003141414239247417,0.01944633158650495,1,3,1970s to 2010s,0.016304917347257534,increase,Mareca strepera,12.5158986156,warm,short-distance,Dabbling ducks,Precipitation
prec_breeding,Mergus_merganser,9.046669987758731e-4,0.0060392807983507225,1,3,1970s to 2010s,0.00513461379957485,increase,Mergus merganser,7.9118621485,very cold,short-distance,Aquatic pursuers,Precipitation
prec_breeding,Mergus_serrator,0.013941426940273746,0.007563993406105273,1,3,1970s to 2010s,-0.0063774335341684725,decrease,Mergus serrator,7.3724850113,very cold,short-distance,Aquatic pursuers,Precipitation
prec_breeding,Somateria_mollissima,0.06380765381066272,0.08668516724698341,1,3,1970s to 2010s,0.02287751343632069,increase,Somateria mollissima,8.1688294838,very cold,short-distance,Diving ducks,Precipitation
prec_breeding,Spatula_clypeata,0.008382742915736383,0.0339248076300602,1,3,1970s to 2010s,0.02554206471432382,increase,Spatula clypeata,11.7556216717,cold,short-distance,Dabbling ducks,Precipitation
prec_breeding,Spatula_querquedula,0.0019504795998565693,0.01039987139982214,1,3,1970s to 2010s,0.008449391799965572,increase,Spatula querquedula,12.389627827,warm,long-distance,Dabbling ducks,Precipitation
prec_breeding,Tadorna_tadorna,0.029348238825431534,0.00918639030997412,1,3,1970s to 2010s,-0.020161848515457416,decrease,Tadorna tadorna,12.0434493446,medium,short-distance,Dabbling ducks,Precipitation
prec_breeding,Apus_apus,0.0018297277053572248,0.013858209934603688,1,3,1970s to 2010s,0.012028482229246462,increase,Apus apus,12.4470483242,warm,long-distance,Aerial insectivores,Precipitation
prec_breeding,Caprimulgus_europaeus,0.017028796090376136,0.0056130403943576105,1,3,1970s to 2010s,-0.011415755696018525,decrease,Caprimulgus europaeus,13.110333547,very warm,long-distance,Nigthjars,Precipitation
prec_breeding,Anarhynchus_alexandrinus,0.018977539473194794,0.004559552089558175,1,3,1970s to 2010s,-0.01441798738363662,decrease,Anarhynchus alexandrinus,16.3071703744,very warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Calidris_alpina,0.03852181577906587,0.017678351326299444,1,3,1970s to 2010s,-0.020843464452766424,decrease,Calidris alpina,7.0663752664,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Calidris_pugnax,0.014068375157306398,0.019178634391915583,1,3,1970s to 2010s,0.005110259234609185,increase,Calidris pugnax,7.9732949741,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Charadrius_dubius,8.046610194211056e-4,0.0048067783294721556,1,3,1970s to 2010s,0.00400211731005105,increase,Charadrius dubius,12.7729324864,warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Charadrius_hiaticula,0.026847038338384723,0.028852469502870834,1,3,1970s to 2010s,0.0020054311644861107,increase,Charadrius hiaticula,8.2214626932,very cold,short-distance,Plovers,Precipitation
prec_breeding,Chlidonias_niger,0.006550778547970174,0.005777959485369191,1,3,1970s to 2010s,-7.728190626009827e-4,decrease,Chlidonias niger,13.0082465521,very warm,long-distance,Terns,Precipitation
prec_breeding,Chroicocephalus_ridibundus,0.0019393248915039218,0.007261634456762532,1,3,1970s to 2010s,0.00532230956525861,increase,Chroicocephalus ridibundus,11.0679667544,cold,short-distance,Gulls,Precipitation
prec_breeding,Gallinago_gallinago,0.0026259436610604576,0.0024494435663551216,1,3,1970s to 2010s,-1.7650009470533603e-4,decrease,Gallinago gallinago,10.2670472691,very cold,short-distance,Scolopacids,Precipitation
prec_breeding,Haematopus_ostralegus,0.0275537164805032,0.028395733558624594,1,3,1970s to 2010s,8.420170781213952e-4,increase,Haematopus ostralegus,10.4739718085,very cold,short-distance,Plovers,Precipitation
prec_breeding,Larus_argentatus,0.001966257150708041,0.003305925786251768,1,3,1970s to 2010s,0.001339668635543727,increase,Larus argentatus,9.0583381929,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Larus_canus,0.0037804565108653,0.0020750256845984394,1,3,1970s to 2010s,-0.0017054308262668605,decrease,Larus canus,8.5740563147,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Larus_fuscus,0.007450419210466886,0.0027832199613319034,1,3,1970s to 2010s,-0.004667199249134982,decrease,Larus fuscus,8.9178677716,very cold,short-and long-distance,Gulls,Precipitation
prec_breeding,Larus_marinus,0.004533659580862809,0.02121942264290617,1,3,1970s to 2010s,0.016685763062043363,increase,Larus marinus,8.3694639418,very cold,sedentary and short-distance,Gulls,Precipitation
prec_breeding,Limosa_limosa,0.0030275185953665628,0.009717548180035554,1,3,1970s to 2010s,0.00669002958466899,increase,Limosa limosa,12.0468335512,medium,long-distance,Scolopacids,Precipitation
prec_breeding,Numenius_arquata,0.04693779651601001,0.004201980424450495,1,3,1970s to 2010s,-0.04273581609155951,decrease,Numenius arquata,10.0493203009,very cold,short-distance,Scolopacids,Precipitation
prec_breeding,Recurvirostra_avosetta,0.04887164688993006,0.05175584551762756,1,3,1970s to 2010s,0.0028841986276975026,increase,Recurvirostra avosetta,14.5831200661,very warm,short-and long-distance,Plovers,Precipitation
prec_breeding,Scolopax_rusticola,0.014643835531710886,0.03413530717401139,1,3,1970s to 2010s,0.019491471642300508,increase,Scolopax rusticola,10.6010955955,very cold,sedentary and short-distance,Scolopacids,Precipitation
prec_breeding,Sterna_hirundo,0.0018751051539590878,0.026659287847312283,1,3,1970s to 2010s,0.024784182693353196,increase,Sterna hirundo,11.4396148713,cold,long-distance,Terns,Precipitation
prec_breeding,Sterna_paradisaea,0.009218694245035053,0.0419790857441435,1,3,1970s to 2010s,0.03276039149910845,increase,Sterna paradisaea,6.7214988279,very cold,long-distance,Terns,Precipitation
prec_breeding,Sternula_albifrons,0.016710371893530997,0.02472449140849571,1,3,1970s to 2010s,0.008014119514964713,increase,Sternula albifrons,13.6554594356,very warm,long-distance,Terns,Precipitation
prec_breeding,Thalasseus_sandvicensis,0.0038680009272885393,0.008137272271963215,1,3,1970s to 2010s,0.004269271344674676,increase,Thalasseus sandvicensis,12.309341223,medium,short-and long-distance,Terns,Precipitation
prec_breeding,Tringa_glareola,0.05667623816770623,0.006508159659996659,1,3,1970s to 2010s,-0.05016807850770957,decrease,Tringa glareola,7.6706167812,very cold,long-distance,Scolopacids,Precipitation
prec_breeding,Tringa_ochropus,0.003696217001701508,0.015372137368168295,1,3,1970s to 2010s,0.011675920366466787,increase,Tringa ochropus,9.8785200822,very cold,short-and long-distance,Scolopacids,Precipitation
prec_breeding,Tringa_totanus,0.048555210373984886,0.08250748559486552,1,3,1970s to 2010s,0.03395227522088064,increase,Tringa totanus,11.0359375128,cold,short-distance,Scolopacids,Precipitation
prec_breeding,Vanellus_vanellus,0.002158618588290386,0.005675319418437353,1,3,1970s to 2010s,0.003516700830146967,increase,Vanellus vanellus,11.532605723,cold,short-distance,Plovers,Precipitation
prec_breeding,Columba_oenas,0.0091411510222712,0.008725956296558684,1,3,1970s to 2010s,-4.151947257125168e-4,decrease,Columba oenas,12.4358174295,warm,short-distance,Columbids,Precipitation
prec_breeding,Columba_palumbus,0.0036754551507375698,0.006363406770433849,1,3,1970s to 2010s,0.002687951619696279,increase,Columba palumbus,12.2214205187,medium,sedentary and short-distance,Columbids,Precipitation
prec_breeding,Streptopelia_decaocto,7.00350380100057e-4,0.0032789352965944974,1,3,1970s to 2010s,0.0025785849164944403,increase,Streptopelia decaocto,12.9162282666,warm,sedentary,Columbids,Precipitation
prec_breeding,Streptopelia_turtur,0.0011379666066424533,0.05867580397615371,1,3,1970s to 2010s,0.057537837369511256,increase,Streptopelia turtur,13.7662137901,very warm,long-distance,Columbids,Precipitation
prec_breeding,Alcedo_atthis,0.02054908406818762,0.001563860678871225,1,3,1970s to 2010s,-0.018985223389316398,decrease,Alcedo atthis,13.5319163712,very warm,sedentary,Kingfishers,Precipitation
prec_breeding,Cuculus_canorus,0.0012580126891909493,0.005284376702773303,1,3,1970s to 2010s,0.004026364013582353,increase,Cuculus canorus,12.1394391784,medium,long-distance,Cuckoos,Precipitation
prec_breeding,Falco_tinnunculus,0.0013970881407990425,6.681341808665594e-4,1,3,1970s to 2010s,-7.289539599324831e-4,decrease,Falco tinnunculus,12.4263636442,warm,sedentary and short-distance,Diurnal raptors,Precipitation
prec_breeding,Coturnix_coturnix,9.157568767501818e-4,0.0071919214966631746,1,3,1970s to 2010s,0.006276164619912993,increase,Coturnix coturnix,13.6002736383,very warm,short-and long-distance,Gallinaceous birds,Precipitation
prec_breeding,Perdix_perdix,0.001866982592509601,0.0042648269454756286,1,3,1970s to 2010s,0.0023978443529660276,increase,Perdix perdix,12.8463889005,warm,sedentary,Gallinaceous birds,Precipitation
prec_breeding,Crex_crex,4.362081668067119e-4,9.350392744432497e-4,1,3,1970s to 2010s,4.988311076365378e-4,increase,Crex crex,11.9688491073,medium,long-distance,Rails,Precipitation
prec_breeding,Fulica_atra,0.02028816524403223,0.014761172616464258,1,3,1970s to 2010s,-0.005526992627567971,decrease,Fulica atra,12.9624637063,warm,sedentary and short-distance,Rails,Precipitation
prec_breeding,Gallinula_chloropus,0.009101357700885097,0.010741526775981346,1,3,1970s to 2010s,0.001640169075096249,increase,Gallinula chloropus,13.3437206998,very warm,sedentary and short-distance,Rails,Precipitation
prec_breeding,Porzana_porzana,0.008852074546811346,0.007055735323475161,1,3,1970s to 2010s,-0.0017963392233361847,decrease,Porzana porzana,12.4064941754,warm,long-distance,Rails,Precipitation
prec_breeding,Rallus_aquaticus,0.005416347673942036,0.027870058685964365,1,3,1970s to 2010s,0.02245371101202233,increase,Rallus aquaticus,13.3215188918,very warm,sedentary and short-distance,Rails,Precipitation
