site,atlas,year,easting,northing,n_top_negative_species_present,top_negative_species_present,any_top_negative_species_present
EE08,3,2014,602500.0238220977,6242499.8172161,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
EE09,3,2014,602500.0332308657,6247499.906951615,2,Periparus ater; Regulus regulus,TRUE
EE15,3,2014,607500.0429033731,6227499.870408693,2,Periparus ater; Regulus regulus,TRUE
EE16,3,2014,607500.0326255038,6232499.819688625,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EE17,3,2014,607500.0336967214,6237499.811088578,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
EE18,3,2014,607500.0446534248,6242499.84457169,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EE19,3,2014,607500.0022517216,6247499.918539914,2,Periparus ater; Regulus regulus,TRUE
EE27,3,2014,612500.0178630335,6237499.805356083,2,Periparus ater; Columba oenas,TRUE
EE28,3,2014,612500.0568845634,6242499.83450955,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EE29,3,2014,612500.0256645977,6247499.904153242,1,Periparus ater,TRUE
EE39,3,2014,617500.0586333661,6247499.861813668,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
EF00,3,2014,602500.1568967437,6152499.938279047,0,,FALSE
EF01,3,2014,602500.110434067,6157499.949953882,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EF02,3,2014,602500.11502745,6162499.892898545,2,Somateria mollissima; Regulus regulus,TRUE
EF06,3,2014,602500.0299051435,6182499.853612516,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EF07,3,2014,602500.0078381761,6187499.891590624,1,Somateria mollissima,TRUE
EF08,3,2014,602499.9662049786,6192499.859152391,1,Somateria mollissima,TRUE
EF09,3,2014,602499.963655327,6197499.869020305,2,Periparus ater; Somateria mollissima,TRUE
EF10,3,2014,607500.16663707,6152499.862016589,2,Regulus regulus; Columba oenas,TRUE
EF11,3,2014,607500.176405482,6157499.852075477,1,Columba oenas,TRUE
EF45,3,2014,622500.1133564778,6177499.906438245,1,Periparus ater,TRUE
EF54,3,2014,627500.173708827,6172499.894058021,1,Periparus ater,TRUE
EF55,3,2014,627500.1632006445,6177499.839703479,1,Periparus ater,TRUE
EF63,3,2014,632500.2244002955,6167499.81615931,0,,FALSE
EF64,3,2014,632500.1982281193,6172499.854965836,1,Periparus ater,TRUE
EF65,3,2014,632500.1855857152,6177499.827314664,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EF69,3,2014,632500.1501958598,6197499.82822393,2,Somateria mollissima; Columba oenas,TRUE
EF70,3,2014,637500.234482398,6152499.829759564,0,,FALSE
EF71,3,2014,637500.2314522653,6157499.769810148,2,Periparus ater; Regulus regulus,TRUE
EF72,3,2014,637500.2274973425,6162499.754893564,1,Periparus ater,TRUE
EF73,3,2014,637500.2209097057,6167499.784967061,0,,FALSE
EF74,3,2014,637500.2099802837,6172499.859987579,2,Periparus ater; Columba oenas,TRUE
EF75,3,2014,637500.1965109793,6177499.868648433,1,Somateria mollissima,TRUE
EF80,3,2014,642500.2088201805,6152499.8108049715,0,,FALSE
EF81,3,2014,642500.2076575521,6157499.794391641,1,Limosa limosa,TRUE
EF82,3,2014,642500.2525552853,6162499.825148337,0,,FALSE
EF83,3,2014,642500.2193219239,6167499.787668911,1,Periparus ater,TRUE
EF84,3,2014,642500.2285859047,6172499.797269886,0,,FALSE
EF85,3,2014,642500.21561393,6177499.851854328,0,,FALSE
EF90,3,2014,647500.1968096502,6152499.796485673,0,,FALSE
EF91,3,2014,647500.2025785598,6157499.7218825305,0,,FALSE
EF92,3,2014,647500.2346433615,6162499.805848634,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EF93,3,2014,647500.2356114537,6167499.82370214,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
EF94,3,2014,647500.2037785846,6172499.7753932625,1,Periparus ater,TRUE
EF95,3,2014,647500.2592736807,6177499.776383813,2,Periparus ater; Columba oenas,TRUE
EF96,3,2014,647500.2117523269,6182499.820248794,2,Periparus ater; Columba oenas,TRUE
EG00,3,2014,602500.2075383858,6102499.752554977,2,Periparus ater; Columba oenas,TRUE
EG01,3,2014,602500.1653777973,6107499.795298992,2,Periparus ater; Regulus regulus,TRUE
EG02,3,2014,602500.1872741627,6112499.769644517,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG03,3,2014,602500.1419317244,6117499.7838923335,2,Periparus ater; Regulus regulus,TRUE
EG04,3,2014,602500.155513311,6122499.8409451125,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG05,3,2014,602500.1656467885,6127499.828034153,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG06,3,2014,602500.1685459674,6132499.856394926,2,Periparus ater; Regulus regulus,TRUE
EG07,3,2014,602500.1629894912,6137499.92599472,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG08,3,2014,602500.1503424796,6142499.925529002,1,Columba oenas,TRUE
EG09,3,2014,602500.129395011,6147499.854962473,2,Periparus ater; Somateria mollissima,TRUE
EG10,3,2014,607500.1768091201,6102499.818051623,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
EG11,3,2014,607500.1588724807,6107499.833944355,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG12,3,2014,607500.1894330485,6112499.781570623,2,Periparus ater; Regulus regulus,TRUE
EG13,3,2014,607500.2007176884,6117499.770624214,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG14,3,2014,607500.191500505,6122499.801071322,1,Periparus ater,TRUE
EG15,3,2014,607500.1605547919,6127499.872877927,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG16,3,2014,607500.1727981393,6132499.876283166,1,Regulus regulus,TRUE
EG17,3,2014,607500.1607226082,6137499.920979434,0,,FALSE
EG18,3,2014,607500.1891095479,6142499.897205671,2,Periparus ater; Columba oenas,TRUE
EG19,3,2014,607500.1905837624,6147499.914653578,0,,FALSE
EG21,3,2014,612500.2348921587,6107499.801269529,2,Regulus regulus; Columba oenas,TRUE
EG22,3,2014,612500.2114052242,6112499.729918555,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG23,3,2014,612500.2139353334,6117499.81291228,2,Periparus ater; Regulus regulus,TRUE
EG24,3,2014,612500.1830770366,6122499.826076767,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG25,3,2014,612500.1782985982,6127499.882253152,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG26,3,2014,612500.200980525,6132499.870141038,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG27,3,2014,612500.1834815647,6137499.899357621,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG30,3,2014,617500.2479844969,6102499.703469929,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG40,3,2014,622500.2477358868,6102499.741840948,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EG41,3,2014,622500.2452251216,6107499.731631616,1,Periparus ater,TRUE
EG42,3,2014,622500.1778913485,6112499.7629739335,2,Periparus ater; Columba oenas,TRUE
EG76,3,2014,637500.1687954454,6132499.737980937,2,Periparus ater; Columba oenas,TRUE
EG77,3,2014,637500.2055718829,6137499.833220863,1,Periparus ater,TRUE
EG84,3,2014,642500.1821270094,6122499.752851817,5,Limosa limosa; Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
EG85,3,2014,642500.1759146599,6127499.685259293,4,Limosa limosa; Periparus ater; Regulus regulus; Columba oenas,TRUE
EG86,3,2014,642500.1595471228,6132499.774305279,2,Periparus ater; Regulus regulus,TRUE
EG87,3,2014,642500.2018560335,6137499.799481912,3,Limosa limosa; Periparus ater; Regulus regulus,TRUE
EG88,3,2014,642500.1743270823,6142499.756653693,1,Limosa limosa,TRUE
EG89,3,2014,642500.1983442176,6147499.761124632,0,,FALSE
EG94,3,2014,647500.1901655146,6122499.657195898,2,Limosa limosa; Columba oenas,TRUE
EG95,3,2014,647500.2152539153,6127499.751259625,3,Periparus ater; Somateria mollissima; Columba oenas,TRUE
EG96,3,2014,647500.1581773825,6132499.777421652,1,Periparus ater,TRUE
EG97,3,2014,647500.2075852172,6137499.741983493,1,Periparus ater,TRUE
EG98,3,2014,647500.1677108221,6142499.749803021,1,Periparus ater,TRUE
EG99,3,2014,647500.2267514672,6147499.807189792,0,,FALSE
EH08,3,2014,602500.1620083671,6092499.788471238,2,Somateria mollissima; Regulus regulus,TRUE
EH09,3,2014,602500.1847436636,6097499.749779848,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
EH13,3,2014,607500.2490966875,6067499.876797193,0,,FALSE
EH14,3,2014,607500.1881287517,6072499.820997513,0,,FALSE
EH15,3,2014,607500.1822916985,6077499.808419616,1,Periparus ater,TRUE
EH16,3,2014,607500.1659957448,6082499.837500439,1,Somateria mollissima,TRUE
EH17,3,2014,607500.2047700058,6087499.798479977,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH23,3,2014,612500.2034834018,6067499.887341654,0,,FALSE
EH24,3,2014,612500.212235677,6072499.811950394,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH25,3,2014,612500.1963975141,6077499.778303541,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH26,3,2014,612500.2189002938,6082499.787972259,1,Columba oenas,TRUE
EH27,3,2014,612500.2170047599,6087499.728058776,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH28,3,2014,612500.1867045197,6092499.709788004,1,Periparus ater,TRUE
EH37,3,2014,617500.189780661,6087499.7680580225,1,Periparus ater,TRUE
EH38,3,2014,617500.2326236423,6092499.741423128,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH39,3,2014,617500.2301707517,6097499.75643296,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH49,3,2014,622500.2536596373,6097499.68413302,0,,FALSE
EH54,3,2014,627500.2315571259,6072499.726827907,0,,FALSE
EH64,3,2014,632500.2489600373,6072499.714002534,1,Columba oenas,TRUE
EH66,3,2014,632500.2653655324,6082499.7089617625,1,Somateria mollissima,TRUE
EH67,3,2014,632500.240557838,6087499.660661096,1,Somateria mollissima,TRUE
EH73,3,2014,637500.2350246185,6067499.714042777,2,Periparus ater; Regulus regulus,TRUE
EH74,3,2014,637500.223421336,6072499.668808251,0,,FALSE
EH75,3,2014,637500.2391012611,6077499.669303549,2,Periparus ater; Regulus regulus,TRUE
EH76,3,2014,637500.2196151961,6082499.602278083,0,,FALSE
EH77,3,2014,637500.2241880391,6087499.580903596,0,,FALSE
EH78,3,2014,637500.2511288846,6092499.605141959,1,Periparus ater,TRUE
EH83,3,2014,642500.2303255753,6067499.715175096,0,,FALSE
EH84,3,2014,642500.2311327682,6072499.703858004,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH85,3,2014,642500.2474008938,6077499.627137704,0,,FALSE
EH86,3,2014,642500.2097630593,6082499.594188381,2,Periparus ater; Columba oenas,TRUE
EH87,3,2014,642500.2449209422,6087499.609035659,2,Periparus ater; Columba oenas,TRUE
EH88,3,2014,642500.2264585433,6092499.556320992,1,Regulus regulus,TRUE
EH92,3,2014,647500.1957499915,6062499.687774925,2,Periparus ater; Regulus regulus,TRUE
EH93,3,2014,647500.2119518482,6067499.673581073,0,,FALSE
EH94,3,2014,647500.2300924656,6072499.59413029,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
EH95,3,2014,647500.2412025952,6077499.671872045,2,Periparus ater; Regulus regulus,TRUE
EH96,3,2014,647500.2545091603,6082499.573025044,1,Periparus ater,TRUE
EH97,3,2014,647500.2573792844,6087499.631286464,2,Periparus ater; Columba oenas,TRUE
FE00,3,2014,652500.2204548502,6202499.884181068,1,Periparus ater,TRUE
FE10,3,2014,657500.2140283118,6202499.844869955,4,Caprimulgus europaeus; Periparus ater; Regulus regulus; Columba oenas,TRUE
FE20,3,2014,662500.2220386828,6202499.902415118,1,Periparus ater,TRUE
FE30,3,2014,667500.2691536737,6202499.833699634,4,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus,TRUE
FE40,3,2014,672500.3008507392,6202499.858164246,3,Periparus ater; Lullula arborea; Regulus regulus,TRUE
FE60,3,2014,682500.2713181422,6202499.84461653,5,Periparus ater; Somateria mollissima; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FE61,3,2014,682500.341989624,6207499.920597611,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FE71,3,2014,687500.2984424902,6207499.905692995,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FE72,3,2014,687500.363131253,6212499.947936701,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FE80,3,2014,692500.3264155694,6202499.858064589,2,Periparus ater; Regulus regulus,TRUE
FE81,3,2014,692500.373541418,6207499.882120019,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FE82,3,2014,692500.3463343331,6212499.956222788,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FE83,3,2014,692500.3720132804,6217499.974638728,5,Caprimulgus europaeus; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FE90,3,2014,697500.3555868408,6202499.883863147,2,Periparus ater; Regulus regulus,TRUE
FE91,3,2014,697500.3965691917,6207499.840916168,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FE92,3,2014,697500.4091896428,6212499.850916306,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FE93,3,2014,697500.3909917022,6217499.9137929315,1,Periparus ater,TRUE
FE94,3,2014,697500.4689643438,6222499.923962992,3,Caprimulgus europaeus; Periparus ater; Regulus regulus,TRUE
FF00,3,2014,652500.2143912867,6152499.7862611525,2,Periparus ater; Regulus regulus,TRUE
FF01,3,2014,652500.2248090926,6157499.774261067,2,Periparus ater; Regulus regulus,TRUE
FF02,3,2014,652500.2492441322,6162499.809702141,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF03,3,2014,652500.2266870057,6167499.7790860785,0,,FALSE
FF04,3,2014,652500.2144126588,6172499.795813887,1,Periparus ater,TRUE
FF05,3,2014,652500.2143685349,6177499.748581729,0,,FALSE
FF06,3,2014,652500.2168219197,6182499.859854026,2,Periparus ater; Columba oenas,TRUE
FF07,3,2014,652500.231527698,6187499.795811617,1,Periparus ater,TRUE
FF08,3,2014,652500.2487440347,6192499.778918769,1,Periparus ater,TRUE
FF10,3,2014,657500.2143405195,6152499.777359325,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF11,3,2014,657500.2348184625,6157499.726247546,2,Periparus ater; Regulus regulus,TRUE
FF12,3,2014,657500.2533010718,6162499.722690075,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF13,3,2014,657500.2678361252,6167499.766637617,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF14,3,2014,657500.2804860991,6172499.746787113,1,Periparus ater,TRUE
FF15,3,2014,657500.2224905242,6177499.772069843,0,,FALSE
FF16,3,2014,657500.2175718555,6182499.846975895,0,,FALSE
FF17,3,2014,657500.2675925975,6187499.860202954,0,,FALSE
FF18,3,2014,657500.2452246804,6192499.807152677,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF19,3,2014,657500.2697239395,6197499.803575764,2,Periparus ater; Regulus regulus,TRUE
FF20,3,2014,662500.2125909128,6152499.769090225,2,Periparus ater; Regulus regulus,TRUE
FF21,3,2014,662500.2406863412,6157499.799661659,1,Periparus ater,TRUE
FF22,3,2014,662500.2548913385,6162499.766637423,2,Periparus ater; Regulus regulus,TRUE
FF23,3,2014,662500.2491310743,6167499.781214133,2,Periparus ater; Regulus regulus,TRUE
FF24,3,2014,662500.2884650016,6172499.734430286,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF25,3,2014,662500.2368262114,6177499.844051934,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF26,3,2014,662500.2303838229,6182499.780956389,2,Periparus ater; Regulus regulus,TRUE
FF27,3,2014,662500.2586700729,6187499.767595499,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF28,3,2014,662500.2569147471,6192499.801572185,2,Periparus ater; Regulus regulus,TRUE
FF29,3,2014,662500.2231507814,6197499.882831992,2,Periparus ater; Regulus regulus,TRUE
FF30,3,2014,667500.2250742009,6152499.760797058,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF31,3,2014,667500.2664735457,6157499.77134995,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF32,3,2014,667500.2781001843,6162499.71839387,1,Periparus ater,TRUE
FF33,3,2014,667500.2537457212,6167499.713120071,2,Periparus ater; Regulus regulus,TRUE
FF34,3,2014,667500.2543204613,6172499.757887186,1,Regulus regulus,TRUE
FF35,3,2014,667500.2819172617,6177499.741394598,0,,FALSE
FF36,3,2014,667500.2673523247,6182499.7724213265,2,Periparus ater; Regulus regulus,TRUE
FF37,3,2014,667500.2713154595,6187499.853328593,2,Periparus ater; Regulus regulus,TRUE
FF38,3,2014,667500.2333278777,6192499.870393818,1,Periparus ater,TRUE
FF39,3,2014,667500.2764708342,6197499.828398651,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FF40,3,2014,672500.2677202892,6152499.75185617,2,Periparus ater; Regulus regulus,TRUE
FF41,3,2014,672500.2610297143,6157499.749462805,2,Periparus ater; Regulus regulus,TRUE
FF42,3,2014,672500.2674698508,6162499.797357992,2,Periparus ater; Regulus regulus,TRUE
FF43,3,2014,672500.289242156,6167499.784242888,2,Periparus ater; Regulus regulus,TRUE
FF44,3,2014,672500.2569006486,6172499.818821288,1,Periparus ater,TRUE
FF45,3,2014,672500.298489102,6177499.7947630705,0,,FALSE
FF46,3,2014,672500.2817369283,6182499.818284865,1,Periparus ater,TRUE
FF50,3,2014,677500.2932886138,6152499.739124405,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF51,3,2014,677500.3033863106,6157499.735752224,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF52,3,2014,677500.247585791,6162499.780240425,0,,FALSE
FF53,3,2014,677500.2543300018,6167499.7663993435,1,Periparus ater,TRUE
FF54,3,2014,677500.2538217055,6172499.802859116,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FF55,3,2014,677500.2483948858,6177499.778318752,2,Periparus ater; Regulus regulus,TRUE
FF56,3,2014,677500.2940670673,6182499.80652333,2,Periparus ater; Somateria mollissima,TRUE
FF57,3,2014,677500.2630915587,6187499.882293927,2,Periparus ater; Somateria mollissima,TRUE
FF60,3,2014,682500.2545312074,6152499.719203852,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF61,3,2014,682500.2832841513,6157499.724413432,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF62,3,2014,682500.2931610722,6162499.780151567,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF63,3,2014,682500.286603715,6167499.775118978,2,Periparus ater; Columba oenas,TRUE
FF64,3,2014,682500.2567777862,6172499.820493967,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FF65,3,2014,682500.2689476068,6177499.807606941,0,,FALSE
FF66,3,2014,682500.253306334,6182499.845007382,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF67,3,2014,682500.2749867147,6187499.824026549,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF69,3,2014,682500.286269831,6197499.823893157,2,Periparus ater; Regulus regulus,TRUE
FF70,3,2014,687500.2937067151,6152499.696531474,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF71,3,2014,687500.2797492278,6157499.717192857,2,Periparus ater; Columba oenas,TRUE
FF72,3,2014,687500.2940864991,6162499.791177767,1,Periparus ater,TRUE
FF73,3,2014,687500.276108928,6167499.804490101,2,Periparus ater; Columba oenas,TRUE
FF74,3,2014,687500.2865121333,6172499.759767374,0,,FALSE
FF75,3,2014,687500.3181023151,6177499.768186162,4,Periparus ater; Somateria mollissima; Regulus regulus; Columba oenas,TRUE
FF76,3,2014,687500.3057092606,6182499.826981119,0,,FALSE
FF77,3,2014,687500.3145880764,6187499.827555462,1,Periparus ater,TRUE
FF78,3,2014,687500.2749215045,6192499.878377509,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF79,3,2014,687500.3143556966,6197499.873560948,5,Periparus ater; Somateria mollissima; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FF80,3,2014,692500.3003915065,6152499.665078906,1,Columba oenas,TRUE
FF81,3,2014,692500.3087101678,6157499.713388103,2,Periparus ater; Regulus regulus,TRUE
FF82,3,2014,692500.3342172247,6162499.7039436465,0,,FALSE
FF83,3,2014,692500.3066476895,6167499.745143122,0,,FALSE
FF84,3,2014,692500.2915752039,6172499.7284601815,2,Somateria mollissima; Regulus regulus,TRUE
FF86,3,2014,692500.3421648205,6182499.746437445,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FF87,3,2014,692500.3401528873,6187499.778193614,2,Periparus ater; Somateria mollissima,TRUE
FF88,3,2014,692500.3360075087,6192499.8630453255,1,Periparus ater,TRUE
FF89,3,2014,692500.3322349075,6197499.889691258,1,Somateria mollissima,TRUE
FF90,3,2014,697500.3486702319,6152499.738025841,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FF91,3,2014,697500.3229910781,6157499.709487912,1,Periparus ater,TRUE
FF92,3,2014,697500.293774317,6162499.734567302,0,,FALSE
FF93,3,2014,697500.3265644838,6167499.704813483,1,Periparus ater,TRUE
FF94,3,2014,697500.3508075213,6172499.728548656,0,,FALSE
FF95,3,2014,697500.3012456638,6177499.8028586125,0,,FALSE
FF96,3,2014,697500.3061860544,6182499.82213949,1,Periparus ater,TRUE
FF97,3,2014,697500.3003211509,6187499.7834761925,2,Periparus ater; Regulus regulus,TRUE
FF98,3,2014,697500.3387565847,6192499.800885114,2,Periparus ater; Columba oenas,TRUE
FF99,3,2014,697500.3563003049,6197499.871448284,2,Periparus ater; Regulus regulus,TRUE
FG04,3,2014,652500.2116871931,6122499.731481395,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG05,3,2014,652500.2171045082,6127499.660736048,1,Periparus ater,TRUE
FG06,3,2014,652500.1805834217,6132499.7467744155,2,Periparus ater; Columba oenas,TRUE
FG07,3,2014,652500.1714465149,6137499.7692362005,1,Periparus ater,TRUE
FG08,3,2014,652500.1877744175,6142499.728074739,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG09,3,2014,652500.2237905464,6147499.734495867,1,Regulus regulus,TRUE
FG14,3,2014,657500.2100665862,6122499.639163951,2,Periparus ater; Somateria mollissima,TRUE
FG15,3,2014,657500.1898129255,6127499.635449556,1,Periparus ater,TRUE
FG16,3,2014,657500.1792098745,6132499.679580689,1,Periparus ater,TRUE
FG17,3,2014,657500.1763130119,6137499.771510345,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FG18,3,2014,657500.1871278463,6142499.68869132,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FG19,3,2014,657500.1978004752,6147499.764823828,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG24,3,2014,662500.1893252225,6122499.713272569,1,Periparus ater,TRUE
FG25,3,2014,662500.212405978,6127499.6770139495,2,Periparus ater; Regulus regulus,TRUE
FG26,3,2014,662500.2293112001,6132499.688712805,2,Periparus ater; Regulus regulus,TRUE
FG27,3,2014,662500.2380894625,6137499.748319519,2,Periparus ater; Columba oenas,TRUE
FG28,3,2014,662500.2408897995,6142499.744536591,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FG29,3,2014,662500.2357788663,6147499.677311915,2,Periparus ater; Columba oenas,TRUE
FG33,3,2014,667500.2205645419,6117499.620359663,1,Periparus ater,TRUE
FG34,3,2014,667500.2407739353,6122499.62178409,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG35,3,2014,667500.2410699656,6127499.67131439,2,Periparus ater; Regulus regulus,TRUE
FG36,3,2014,667500.223709299,6132499.657654755,2,Periparus ater; Regulus regulus,TRUE
FG37,3,2014,667500.2459156871,6137499.694400441,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG38,3,2014,667500.246432031,6142499.6678515,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG39,3,2014,667500.2190836334,6147499.6891986625,2,Periparus ater; Regulus regulus,TRUE
FG43,3,2014,672500.2258820928,6117499.596572478,4,Mergus merganser; Periparus ater; Regulus regulus; Columba oenas,TRUE
FG44,3,2014,672500.2404861517,6122499.693047497,1,Columba oenas,TRUE
FG45,3,2014,672500.2238220301,6127499.726472702,1,Periparus ater,TRUE
FG46,3,2014,672500.2374023632,6132499.69926705,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG47,3,2014,672500.2747216006,6137499.722619677,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG48,3,2014,672500.2746404527,6142499.682758598,1,Periparus ater,TRUE
FG49,3,2014,672500.2308515612,6147499.690869135,1,Regulus regulus,TRUE
FG51,3,2014,677500.2769194953,6107499.589955671,3,Mergus merganser; Periparus ater; Columba oenas,TRUE
FG52,3,2014,677500.260739334,6112499.577837041,3,Periparus ater; Somateria mollissima; Regulus regulus,TRUE
FG53,3,2014,677500.2611837294,6117499.616630811,4,Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FG54,3,2014,677500.2760694259,6122499.706284379,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG55,3,2014,677500.2485989162,6127499.621722549,2,Periparus ater; Columba oenas,TRUE
FG56,3,2014,677500.2903632673,6132499.70169495,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG57,3,2014,677500.2811134357,6137499.718577848,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG58,3,2014,677500.2822108439,6142499.674861006,1,Periparus ater,TRUE
FG59,3,2014,677500.2869998979,6147499.681728301,0,,FALSE
FG60,3,2014,682500.2334478453,6102499.59563694,3,Periparus ater; Somateria mollissima; Columba oenas,TRUE
FG61,3,2014,682500.2429297345,6107499.64593825,1,Periparus ater,TRUE
FG62,3,2014,682500.2601156291,6112499.636107586,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG63,3,2014,682500.2782719862,6117499.677322921,2,Periparus ater; Regulus regulus,TRUE
FG64,3,2014,682500.2997839985,6122499.658293756,1,Periparus ater,TRUE
FG65,3,2014,682500.2543705795,6127499.687580657,2,Periparus ater; Regulus regulus,TRUE
FG66,3,2014,682500.2715598893,6132499.659124765,5,Mergus merganser; Periparus ater; Lullula arborea; Regulus regulus; Columba oenas,TRUE
FG67,3,2014,682500.2809808651,6137499.681488141,1,Columba oenas,TRUE
FG68,3,2014,682500.2850436782,6142499.643376395,0,,FALSE
FG69,3,2014,682500.2769601031,6147499.655967729,1,Periparus ater,TRUE
FG70,3,2014,687500.2749447277,6102499.555240454,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG71,3,2014,687500.2711367387,6107499.614428979,2,Periparus ater; Regulus regulus,TRUE
FG72,3,2014,687500.2596549657,6112499.613608101,2,Periparus ater; Regulus regulus,TRUE
FG73,3,2014,687500.2973089004,6117499.666636524,0,,FALSE
FG74,3,2014,687500.3227844504,6122499.659540088,1,Periparus ater,TRUE
FG75,3,2014,687500.2656673533,6127499.700801892,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG76,3,2014,687500.3190664198,6132499.68719706,2,Periparus ater; Columba oenas,TRUE
FG77,3,2014,687500.2854871633,6137499.721830154,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
FG78,3,2014,687500.294305089,6142499.698789443,3,Periparus ater; Regulus regulus; Columba oenas,TRUE
