grouping_type,atlas,period,group_pair_type,group_1,group_2,group_pair,support_class,n_class_pairs,n_group_pairs,observed_prop,atlas_prop,observed_minus_atlas_prop,unstable_small_pair_count,bootstrap_mean,bootstrap_median,bootstrap_lower_80,bootstrap_upper_80,bootstrap_lower_95,bootstrap_upper_95
foraging_guild,1,1970s,Between group,Aquatic pursuers,Dippers,Aquatic pursuers | Dippers,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Diurnal raptors,Aquatic pursuers | Diurnal raptors,Supported negative,0,42,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Diving ducks,Aquatic pursuers | Diving ducks,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Flycatchers,Aquatic pursuers | Flycatchers,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Foliage gleaners,Aquatic pursuers | Foliage gleaners,Supported negative,2,54,0.037037037037037035,0.024906091785072675,0.01213094525196436,FALSE,0.0370370370370375,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
foraging_guild,1,1970s,Between group,Aquatic pursuers,Gallinaceous birds,Aquatic pursuers | Gallinaceous birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Grazing waterfowl,Aquatic pursuers | Grazing waterfowl,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Gulls,Aquatic pursuers | Gulls,Supported negative,0,30,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Kingfishers,Aquatic pursuers | Kingfishers,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Low flycatching feeders,Aquatic pursuers | Low flycatching feeders,Supported negative,2,54,0.037037037037037035,0.024906091785072675,0.01213094525196436,FALSE,0.03161111111111147,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.037037037037037035
foraging_guild,1,1970s,Between group,Aquatic pursuers,Marsh warblers,Aquatic pursuers | Marsh warblers,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Nigthjars,Aquatic pursuers | Nigthjars,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0.023500000000000028,0,0,0.16666666666666666,0,0.16666666666666666
foraging_guild,1,1970s,Between group,Aquatic pursuers,Omnivorous corvids,Aquatic pursuers | Omnivorous corvids,Supported negative,0,42,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Open-land insectivores,Aquatic pursuers | Open-land insectivores,Supported negative,2,36,0.05555555555555555,0.024906091785072675,0.030649463770482877,FALSE,0.04741666666666757,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555
foraging_guild,1,1970s,Between group,Aquatic pursuers,Orioles,Aquatic pursuers | Orioles,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Owls,Aquatic pursuers | Owls,Supported negative,1,30,0.03333333333333333,0.024906091785072675,0.008427241548260658,FALSE,0.032800000000000704,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
foraging_guild,1,1970s,Between group,Aquatic pursuers,Passerine seedeaters,Aquatic pursuers | Passerine seedeaters,Supported negative,2,72,0.027777777777777776,0.024906091785072675,0.002871685992705101,FALSE,0.03452777777777823,0.027777777777777776,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.041666666666666664
foraging_guild,1,1970s,Between group,Aquatic pursuers,Plovers,Aquatic pursuers | Plovers,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Rails,Aquatic pursuers | Rails,Supported negative,0,30,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Reedlings,Aquatic pursuers | Reedlings,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Scolopacids,Aquatic pursuers | Scolopacids,Supported negative,1,54,0.018518518518518517,0.024906091785072675,-0.006387573266554158,FALSE,0.01851851851851875,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517
foraging_guild,1,1970s,Between group,Aquatic pursuers,Shrikes,Aquatic pursuers | Shrikes,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Starlings,Aquatic pursuers | Starlings,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Terns,Aquatic pursuers | Terns,Supported negative,0,30,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Thrushes,Aquatic pursuers | Thrushes,Supported negative,1,24,0.041666666666666664,0.024906091785072675,0.01676057488159399,FALSE,0.04429166666666641,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333
foraging_guild,1,1970s,Between group,Aquatic pursuers,Tit-like birds,Aquatic pursuers | Tit-like birds,Supported negative,2,72,0.027777777777777776,0.024906091785072675,0.002871685992705101,FALSE,0.03966666666666701,0.041666666666666664,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555
foraging_guild,1,1970s,Between group,Aquatic pursuers,Wading birds,Aquatic pursuers | Wading birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Aquatic pursuers,Woodpeckers,Aquatic pursuers | Woodpeckers,Supported negative,1,30,0.03333333333333333,0.024906091785072675,0.008427241548260658,FALSE,0.03190000000000075,0.03333333333333333,0.03333333333333333,0.03333333333333333,0,0.03333333333333333
foraging_guild,1,1970s,Within group,Buntings,Buntings,Buntings,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Columbids,Buntings | Columbids,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Cuckoos,Buntings | Cuckoos,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Dabbling ducks,Buntings | Dabbling ducks,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Dippers,Buntings | Dippers,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Diurnal raptors,Buntings | Diurnal raptors,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Diving ducks,Buntings | Diving ducks,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Flycatchers,Buntings | Flycatchers,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Foliage gleaners,Buntings | Foliage gleaners,Supported negative,0,27,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Gallinaceous birds,Buntings | Gallinaceous birds,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Grazing waterfowl,Buntings | Grazing waterfowl,Supported negative,1,6,0.16666666666666666,0.024906091785072675,0.141760574881594,TRUE,0.17466666666666586,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0.3333333333333333
foraging_guild,1,1970s,Between group,Buntings,Gulls,Buntings | Gulls,Supported negative,0,15,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Kingfishers,Buntings | Kingfishers,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Low flycatching feeders,Buntings | Low flycatching feeders,Supported negative,0,27,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Marsh warblers,Buntings | Marsh warblers,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Nigthjars,Buntings | Nigthjars,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Omnivorous corvids,Buntings | Omnivorous corvids,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Open-land insectivores,Buntings | Open-land insectivores,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Orioles,Buntings | Orioles,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Owls,Buntings | Owls,Supported negative,0,15,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Passerine seedeaters,Buntings | Passerine seedeaters,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Plovers,Buntings | Plovers,Supported negative,0,18,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Rails,Buntings | Rails,Supported negative,0,15,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Reedlings,Buntings | Reedlings,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Scolopacids,Buntings | Scolopacids,Supported negative,0,27,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Shrikes,Buntings | Shrikes,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Starlings,Buntings | Starlings,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Terns,Buntings | Terns,Supported negative,1,15,0.06666666666666667,0.024906091785072675,0.04176057488159399,FALSE,0.06413333333333482,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0.06666666666666667
foraging_guild,1,1970s,Between group,Buntings,Thrushes,Buntings | Thrushes,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Tit-like birds,Buntings | Tit-like birds,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Wading birds,Buntings | Wading birds,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Buntings,Woodpeckers,Buntings | Woodpeckers,Supported negative,0,15,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Columbids,Columbids,Columbids,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Cuckoos,Columbids | Cuckoos,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Dabbling ducks,Columbids | Dabbling ducks,Supported negative,2,28,0.07142857142857142,0.024906091785072675,0.046522479643498746,FALSE,0.07067857142857063,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
foraging_guild,1,1970s,Between group,Columbids,Dippers,Columbids | Dippers,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Diurnal raptors,Columbids | Diurnal raptors,Supported negative,1,28,0.03571428571428571,0.024906091785072675,0.010808193929213037,FALSE,0.0357142857142853,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
foraging_guild,1,1970s,Between group,Columbids,Diving ducks,Columbids | Diving ducks,Supported negative,2,12,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.16674999999999923,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
foraging_guild,1,1970s,Between group,Columbids,Flycatchers,Columbids | Flycatchers,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Foliage gleaners,Columbids | Foliage gleaners,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Gallinaceous birds,Columbids | Gallinaceous birds,Supported negative,0,8,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Grazing waterfowl,Columbids | Grazing waterfowl,Supported negative,1,8,0.125,0.024906091785072675,0.10009390821492732,TRUE,0.147375,0.125,0.125,0.25,0.125,0.25
foraging_guild,1,1970s,Between group,Columbids,Gulls,Columbids | Gulls,Supported negative,5,20,0.25,0.024906091785072675,0.22509390821492734,FALSE,0.24985000000000002,0.25,0.24500000000000027,0.3,0.2,0.3
foraging_guild,1,1970s,Between group,Columbids,Kingfishers,Columbids | Kingfishers,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Low flycatching feeders,Columbids | Low flycatching feeders,Supported negative,0,36,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Marsh warblers,Columbids | Marsh warblers,Supported negative,1,24,0.041666666666666664,0.024906091785072675,0.01676057488159399,FALSE,0.040833333333333194,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664
foraging_guild,1,1970s,Between group,Columbids,Nigthjars,Columbids | Nigthjars,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Omnivorous corvids,Columbids | Omnivorous corvids,Supported negative,1,28,0.03571428571428571,0.024906091785072675,0.010808193929213037,FALSE,0.033571428571428225,0.03571428571428571,0.03571428571428571,0.03571428571428571,0,0.03571428571428571
foraging_guild,1,1970s,Between group,Columbids,Open-land insectivores,Columbids | Open-land insectivores,Supported negative,2,24,0.08333333333333333,0.024906091785072675,0.05842724154826065,FALSE,0.08312499999999966,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
foraging_guild,1,1970s,Between group,Columbids,Orioles,Columbids | Orioles,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Owls,Columbids | Owls,Supported negative,1,20,0.05,0.024906091785072675,0.025093908214927328,FALSE,0.049999999999999295,0.05,0.05,0.05,0.05,0.05
foraging_guild,1,1970s,Between group,Columbids,Passerine seedeaters,Columbids | Passerine seedeaters,Supported negative,0,48,0,0.024906091785072675,-0.024906091785072675,FALSE,6.041666666666666e-4,0,0,0,0,0.020833333333333332
foraging_guild,1,1970s,Between group,Columbids,Plovers,Columbids | Plovers,Supported negative,4,24,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.1666666666666659,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
foraging_guild,1,1970s,Between group,Columbids,Rails,Columbids | Rails,Supported negative,0,20,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Reedlings,Columbids | Reedlings,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0.01225,0,0,0,0,0.25
foraging_guild,1,1970s,Between group,Columbids,Scolopacids,Columbids | Scolopacids,Supported negative,6,36,0.16666666666666666,0.024906091785072675,0.141760574881594,FALSE,0.1571388888888878,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.16666666666666666
foraging_guild,1,1970s,Between group,Columbids,Shrikes,Columbids | Shrikes,Supported negative,0,8,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Starlings,Columbids | Starlings,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Terns,Columbids | Terns,Supported negative,6,20,0.3,0.024906091785072675,0.2750939082149273,FALSE,0.2999000000000056,0.3,0.3,0.3,0.3,0.3
foraging_guild,1,1970s,Between group,Columbids,Thrushes,Columbids | Thrushes,Supported negative,0,16,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Tit-like birds,Columbids | Tit-like birds,Supported negative,0,48,0,0.024906091785072675,-0.024906091785072675,FALSE,4.1666666666666665e-5,0,0,0,0,0
foraging_guild,1,1970s,Between group,Columbids,Wading birds,Columbids | Wading birds,Supported negative,1,8,0.125,0.024906091785072675,0.10009390821492732,TRUE,0.125,0.125,0.125,0.125,0.125,0.125
foraging_guild,1,1970s,Between group,Columbids,Woodpeckers,Columbids | Woodpeckers,Supported negative,0,20,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Dabbling ducks,Cuckoos | Dabbling ducks,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Dippers,Cuckoos | Dippers,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Diurnal raptors,Cuckoos | Diurnal raptors,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Diving ducks,Cuckoos | Diving ducks,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Flycatchers,Cuckoos | Flycatchers,Supported negative,0,3,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Foliage gleaners,Cuckoos | Foliage gleaners,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Gallinaceous birds,Cuckoos | Gallinaceous birds,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Grazing waterfowl,Cuckoos | Grazing waterfowl,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Gulls,Cuckoos | Gulls,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Kingfishers,Cuckoos | Kingfishers,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Low flycatching feeders,Cuckoos | Low flycatching feeders,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Marsh warblers,Cuckoos | Marsh warblers,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Nigthjars,Cuckoos | Nigthjars,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Omnivorous corvids,Cuckoos | Omnivorous corvids,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Open-land insectivores,Cuckoos | Open-land insectivores,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Orioles,Cuckoos | Orioles,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Owls,Cuckoos | Owls,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Passerine seedeaters,Cuckoos | Passerine seedeaters,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Plovers,Cuckoos | Plovers,Supported negative,0,6,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Rails,Cuckoos | Rails,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Reedlings,Cuckoos | Reedlings,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Scolopacids,Cuckoos | Scolopacids,Supported negative,0,9,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Shrikes,Cuckoos | Shrikes,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Starlings,Cuckoos | Starlings,Supported negative,0,1,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Terns,Cuckoos | Terns,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Thrushes,Cuckoos | Thrushes,Supported negative,0,4,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Tit-like birds,Cuckoos | Tit-like birds,Supported negative,0,12,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Wading birds,Cuckoos | Wading birds,Supported negative,0,2,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Cuckoos,Woodpeckers,Cuckoos | Woodpeckers,Supported negative,0,5,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Within group,Dabbling ducks,Dabbling ducks,Dabbling ducks,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Dippers,Dabbling ducks | Dippers,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Diurnal raptors,Dabbling ducks | Diurnal raptors,Supported negative,1,49,0.02040816326530612,0.024906091785072675,-0.0044979285197665544,FALSE,0.022755102040816277,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224
foraging_guild,1,1970s,Between group,Dabbling ducks,Diving ducks,Dabbling ducks | Diving ducks,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Flycatchers,Dabbling ducks | Flycatchers,Supported negative,0,21,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Foliage gleaners,Dabbling ducks | Foliage gleaners,Supported negative,0,63,0,0.024906091785072675,-0.024906091785072675,FALSE,0.006428571428571409,0,0,0.015873015873015872,0,0.031746031746031744
foraging_guild,1,1970s,Between group,Dabbling ducks,Gallinaceous birds,Dabbling ducks | Gallinaceous birds,Supported negative,0,14,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Grazing waterfowl,Dabbling ducks | Grazing waterfowl,Supported negative,0,14,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Gulls,Dabbling ducks | Gulls,Supported negative,0,35,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Kingfishers,Dabbling ducks | Kingfishers,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Low flycatching feeders,Dabbling ducks | Low flycatching feeders,Supported negative,1,63,0.015873015873015872,0.024906091785072675,-0.009033075912056803,FALSE,0.016682539682539625,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744
foraging_guild,1,1970s,Between group,Dabbling ducks,Marsh warblers,Dabbling ducks | Marsh warblers,Supported negative,0,42,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Nigthjars,Dabbling ducks | Nigthjars,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Omnivorous corvids,Dabbling ducks | Omnivorous corvids,Supported negative,0,49,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Open-land insectivores,Dabbling ducks | Open-land insectivores,Supported negative,0,42,0,0.024906091785072675,-0.024906091785072675,FALSE,0,0,0,0,0,0
foraging_guild,1,1970s,Between group,Dabbling ducks,Orioles,Dabbling ducks | Orioles,Supported negative,0,7,0,0.024906091785072675,-0.024906091785072675,TRUE,0,0,0,0,0,0
