model_folder,atlas,period,species_a,species_b,omega_mean,pr_positive,pr_negative,pair_id,support_class,is_supported_positive,is_supported_negative,guild_a,migration_group_a,species_thermal_index_a,guild_b,migration_group_b,species_thermal_index_b,guild_1,guild_2,guild_pair,guild_pair_type
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Curruca_communis,Jynx_torquilla,0.7552598875273739,1,0,Curruca_communis__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,12.6535890847,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Curruca_curruca,Jynx_torquilla,0.8314559913392253,1,0,Curruca_curruca__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.6399285102,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Cyanistes_caeruleus,Jynx_torquilla,0.608638101685921,1,0,Cyanistes_caeruleus__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.7367473555,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Delichon_urbicum,Jynx_torquilla,0.6138156680040544,1,0,Delichon_urbicum__Jynx_torquilla,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.3470551373,Woodpeckers,short-distance,11.8812540667,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Emberiza_calandra,Jynx_torquilla,0.7184071308733209,1,0,Emberiza_calandra__Jynx_torquilla,Supported positive,TRUE,FALSE,Buntings,sedentary,14.2313581317,Woodpeckers,short-distance,11.8812540667,Buntings,Woodpeckers,Buntings | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Emberiza_citrinella,Jynx_torquilla,0.816328871616655,1,0,Emberiza_citrinella__Jynx_torquilla,Supported positive,TRUE,FALSE,Buntings,sedentary,11.5528442066,Woodpeckers,short-distance,11.8812540667,Buntings,Woodpeckers,Buntings | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Emberiza_schoeniclus,Jynx_torquilla,0.4258590424713487,1,0,Emberiza_schoeniclus__Jynx_torquilla,Supported positive,TRUE,FALSE,Buntings,sedentary and short-distance,11.2704483494,Woodpeckers,short-distance,11.8812540667,Buntings,Woodpeckers,Buntings | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Erithacus_rubecula,Jynx_torquilla,0.7985623743571126,1,0,Erithacus_rubecula__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,sedentary,11.998445823500001,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Ficedula_hypoleuca,Jynx_torquilla,0.5849690815634109,0.998,0.002,Ficedula_hypoleuca__Jynx_torquilla,Supported positive,TRUE,FALSE,Flycatchers,long-distance,10.4275102213,Woodpeckers,short-distance,11.8812540667,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Ficedula_parva,Jynx_torquilla,0.5724019380477541,0.967,0.033,Ficedula_parva__Jynx_torquilla,Supported positive,TRUE,FALSE,Flycatchers,long-distance,11.5985667049,Woodpeckers,short-distance,11.8812540667,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Fringilla_coelebs,Jynx_torquilla,0.8725841991762725,1,0,Fringilla_coelebs__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,sedentary and short-distance,12.2951633877,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Garrulus_glandarius,Jynx_torquilla,0.6405712368074714,1,0,Garrulus_glandarius__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.466780849,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Hippolais_icterina,Jynx_torquilla,0.8486805719052593,1,0,Hippolais_icterina__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.3916568563,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Hirundo_rustica,Jynx_torquilla,0.6452375046522038,1,0,Hirundo_rustica__Jynx_torquilla,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,12.4305273248,Woodpeckers,short-distance,11.8812540667,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Lanius_collurio,Jynx_torquilla,0.8652689727732928,1,0,Lanius_collurio__Jynx_torquilla,Supported positive,TRUE,FALSE,Shrikes,long-distance,12.6238867722,Woodpeckers,short-distance,11.8812540667,Shrikes,Woodpeckers,Shrikes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Lanius_excubitor,Jynx_torquilla,0.2884467659646496,0.851,0.149,Lanius_excubitor__Jynx_torquilla,Unsupported,FALSE,FALSE,Shrikes,sedentary,11.2044136127,Woodpeckers,short-distance,11.8812540667,Shrikes,Woodpeckers,Shrikes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Linaria_cannabina,Jynx_torquilla,0.7841469268094429,1,0,Linaria_cannabina__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,13.1603552715,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Locustella_luscinioides,Jynx_torquilla,0.07975989822876794,0.674,0.326,Locustella_luscinioides__Jynx_torquilla,Unsupported,FALSE,FALSE,Marsh warblers,long-distance,13.5908101527,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Locustella_naevia,Jynx_torquilla,0.5457932457010533,1,0,Locustella_naevia__Jynx_torquilla,Supported positive,TRUE,FALSE,Marsh warblers,long-distance,11.7684221003,Woodpeckers,short-distance,11.8812540667,Marsh warblers,Woodpeckers,Marsh warblers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Lophophanes_cristatus,Jynx_torquilla,0.6729893132367584,1,0,Lophophanes_cristatus__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.7118025203,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Loxia_curvirostra,Jynx_torquilla,0.9185384762525536,1,0,Loxia_curvirostra__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,10.4943181045,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Lullula_arborea,Jynx_torquilla,0.7972668760109063,1,0,Lullula_arborea__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,13.4719748078,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Luscinia_luscinia,Jynx_torquilla,0.1990369104558186,0.831,0.169,Luscinia_luscinia__Jynx_torquilla,Unsupported,FALSE,FALSE,Low flycatching feeders,long-distance,11.8425102806,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Motacilla_alba,Jynx_torquilla,0.6773225200818168,1,0,Motacilla_alba__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,short-distance,11.9859302219,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Motacilla_cinerea,Jynx_torquilla,0.3971888602373841,0.997,0.003,Motacilla_cinerea__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,sedentary and short-distance,12.9122079488,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Motacilla_flava,Jynx_torquilla,0.2683032150220949,0.989,0.011,Motacilla_flava__Jynx_torquilla,Supported positive,TRUE,FALSE,Open-land insectivores,long-distance,12.136968586,Woodpeckers,short-distance,11.8812540667,Open-land insectivores,Woodpeckers,Open-land insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Muscicapa_striata,Jynx_torquilla,0.90104643996564,1,0,Muscicapa_striata__Jynx_torquilla,Supported positive,TRUE,FALSE,Flycatchers,long-distance,12.1492223917,Woodpeckers,short-distance,11.8812540667,Flycatchers,Woodpeckers,Flycatchers | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Oenanthe_oenanthe,Jynx_torquilla,0.433035021536841,0.997,0.003,Oenanthe_oenanthe__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.6202368597,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Oriolus_oriolus,Jynx_torquilla,0.6095524760064652,0.998,0.002,Oriolus_oriolus__Jynx_torquilla,Supported positive,TRUE,FALSE,Orioles,long-distance,13.4707159049,Woodpeckers,short-distance,11.8812540667,Orioles,Woodpeckers,Orioles | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Panurus_biarmicus,Jynx_torquilla,0.07767810858997751,0.718,0.282,Panurus_biarmicus__Jynx_torquilla,Unsupported,FALSE,FALSE,Reedlings,sedentary,13.8780278318,Woodpeckers,short-distance,11.8812540667,Reedlings,Woodpeckers,Reedlings | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Parus_major,Jynx_torquilla,0.6201254769877573,0.999,0.001,Parus_major__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary and short-distance,12.343727765,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Passer_domesticus,Jynx_torquilla,0.5341182910947946,1,0,Passer_domesticus__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,12.2628071769,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Passer_montanus,Jynx_torquilla,0.5771069682935721,1,0,Passer_montanus__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary,13.070887931,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Periparus_ater,Jynx_torquilla,0.9086282641097824,1,0,Periparus_ater__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,11.9045668053,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Phoenicurus_ochruros,Jynx_torquilla,0.842850439478487,1,0,Phoenicurus_ochruros__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,sedentary and short-distance,13.2394438706,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Phoenicurus_phoenicurus,Jynx_torquilla,0.8542023829241397,1,0,Phoenicurus_phoenicurus__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.3098485667,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Phylloscopus_collybita,Jynx_torquilla,0.664447846526901,1,0,Phylloscopus_collybita__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,short-distance,11.9465889491,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Phylloscopus_sibilatrix,Jynx_torquilla,0.7773341263462618,1,0,Phylloscopus_sibilatrix__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.3755910555,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Phylloscopus_trochilus,Jynx_torquilla,0.8134848633202528,1,0,Phylloscopus_trochilus__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,10.4596695622,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Pica_pica,Jynx_torquilla,0.5122598781495229,1,0,Pica_pica__Jynx_torquilla,Supported positive,TRUE,FALSE,Omnivorous corvids,sedentary,12.155826028,Woodpeckers,short-distance,11.8812540667,Omnivorous corvids,Woodpeckers,Omnivorous corvids | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Poecile_palustris,Jynx_torquilla,0.4396466340579455,0.994,0.006,Poecile_palustris__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.3251392514,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Prunella_modularis,Jynx_torquilla,0.8256217671452206,1,0,Prunella_modularis__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,sedentary and short-distance,10.9083374064,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Pyrrhula_pyrrhula,Jynx_torquilla,0.6208570442900722,1,0,Pyrrhula_pyrrhula__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,10.756294956,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Regulus_ignicapilla,Jynx_torquilla,0.7845724995250907,1,0,Regulus_ignicapilla__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,short-distance,13.1999439071,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Regulus_regulus,Jynx_torquilla,0.8410313113094965,1,0,Regulus_regulus__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,short-distance,10.8075146552,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Remiz_pendulinus,Jynx_torquilla,0.2320063985489982,0.938,0.062,Remiz_pendulinus__Jynx_torquilla,Unsupported,FALSE,FALSE,Tit-like birds,short-distance,13.7399153521,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Riparia_riparia,Jynx_torquilla,0.3632655907015355,0.986,0.014,Riparia_riparia__Jynx_torquilla,Supported positive,TRUE,FALSE,Aerial insectivores,long-distance,11.9550761988,Woodpeckers,short-distance,11.8812540667,Aerial insectivores,Woodpeckers,Aerial insectivores | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Saxicola_rubetra,Jynx_torquilla,0.738820134874802,1,0,Saxicola_rubetra__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,long-distance,11.2990488425,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Serinus_serinus,Jynx_torquilla,0.7084862048199096,0.998,0.002,Serinus_serinus__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,short-distance,13.8814196118,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sitta_europaea,Jynx_torquilla,0.3330479912733592,0.98,0.02,Sitta_europaea__Jynx_torquilla,Supported positive,TRUE,FALSE,Tit-like birds,sedentary,12.7946675987,Woodpeckers,short-distance,11.8812540667,Tit-like birds,Woodpeckers,Tit-like birds | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Spinus_spinus,Jynx_torquilla,0.8994291519342178,1,0,Spinus_spinus__Jynx_torquilla,Supported positive,TRUE,FALSE,Passerine seedeaters,sedentary and short-distance,10.2425165856,Woodpeckers,short-distance,11.8812540667,Passerine seedeaters,Woodpeckers,Passerine seedeaters | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sturnus_vulgaris,Jynx_torquilla,0.4663467571128193,0.996,0.004,Sturnus_vulgaris__Jynx_torquilla,Supported positive,TRUE,FALSE,Starlings,short-distance,11.8027600322,Woodpeckers,short-distance,11.8812540667,Starlings,Woodpeckers,Starlings | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sylvia_atricapilla,Jynx_torquilla,0.7908148117837183,1,0,Sylvia_atricapilla__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,short-distance,12.6192368528,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Sylvia_borin,Jynx_torquilla,0.7606868165281866,1,0,Sylvia_borin__Jynx_torquilla,Supported positive,TRUE,FALSE,Foliage gleaners,long-distance,11.3163422901,Woodpeckers,short-distance,11.8812540667,Foliage gleaners,Woodpeckers,Foliage gleaners | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Troglodytes_troglodytes,Jynx_torquilla,0.7790353827899812,1,0,Troglodytes_troglodytes__Jynx_torquilla,Supported positive,TRUE,FALSE,Low flycatching feeders,sedentary,12.2368253494,Woodpeckers,short-distance,11.8812540667,Low flycatching feeders,Woodpeckers,Low flycatching feeders | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Turdus_merula,Jynx_torquilla,0.5324548795063971,0.981,0.019,Turdus_merula__Jynx_torquilla,Supported positive,TRUE,FALSE,Thrushes,sedentary,12.5843398181,Woodpeckers,short-distance,11.8812540667,Thrushes,Woodpeckers,Thrushes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Turdus_philomelos,Jynx_torquilla,0.76350427802544385,1,0,Turdus_philomelos__Jynx_torquilla,Supported positive,TRUE,FALSE,Thrushes,short-distance,11.3956704897,Woodpeckers,short-distance,11.8812540667,Thrushes,Woodpeckers,Thrushes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Turdus_pilaris,Jynx_torquilla,0.3712771853801434,0.938,0.062,Turdus_pilaris__Jynx_torquilla,Unsupported,FALSE,FALSE,Thrushes,short-distance,10.0287125382,Woodpeckers,short-distance,11.8812540667,Thrushes,Woodpeckers,Thrushes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Turdus_viscivorus,Jynx_torquilla,0.9477567581628418,1,0,Turdus_viscivorus__Jynx_torquilla,Supported positive,TRUE,FALSE,Thrushes,short-distance,11.9147042629,Woodpeckers,short-distance,11.8812540667,Thrushes,Woodpeckers,Thrushes | Woodpeckers,Between guild
2026-03-13_06-58-56_Atlas2_MinOccs5_CoverageGoodAverage,2,1990s,Ardea_cinerea,Jynx_torquilla,0.05292848757755921,0.598,0.402,Ardea_cinerea__Jynx_torquilla,Unsupported,FALSE,FALSE,Wading birds,sedentary and short-distance,12.6943991523,Woodpeckers,short-distance,11.8812540667,Wading birds,Woodpeckers,Wading birds | Woodpeckers,Between guild
