site,pct_lnd,species,observed_1970s,observed_1990s,turnover_state,rank,species_label,foraging_guild,changed_cells,gained_cells,lost_cells,direction,facet_label
DD00,100,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD00,100,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD00,100,Coloeus_monedula,1,1,Retained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD00,100,Anthus_pratensis,1,0,Lost,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD00,100,Acrocephalus_palustris,0,1,Gained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD00,100,Riparia_riparia,1,0,Lost,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD00,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD00,100,Saxicola_rubetra,0,0,Absent in both,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
DD00,100,Gallinago_gallinago,0,0,Absent in both,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
DD01,100,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
DD01,100,Accipiter_nisus,1,1,Retained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
DD01,100,Carduelis_carduelis,1,1,Retained,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
DD01,100,Muscicapa_striata,1,1,Retained,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
DD01,100,Acrocephalus_schoenobaenus,1,1,Retained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
DD01,100,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
DD01,100,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
DD01,100,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
DD01,100,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
DD01,100,Buteo_buteo,1,1,Retained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
DD01,100,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
DD01,100,Turdus_viscivorus,1,1,Retained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD01,100,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD01,100,Coloeus_monedula,0,1,Gained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD01,100,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD01,100,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD01,100,Riparia_riparia,1,0,Lost,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD01,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD01,100,Saxicola_rubetra,0,1,Gained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
DD01,100,Gallinago_gallinago,1,1,Retained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
DD02,100,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
DD02,100,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
DD02,100,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
DD02,100,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
DD02,100,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
DD02,100,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
DD02,100,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
DD02,100,Phoenicurus_phoenicurus,1,0,Lost,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
DD02,100,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
DD02,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
DD02,100,Streptopelia_decaocto,0,0,Absent in both,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
DD02,100,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD02,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD02,100,Coloeus_monedula,0,0,Absent in both,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD02,100,Anthus_pratensis,1,1,Retained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD02,100,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD02,100,Riparia_riparia,1,1,Retained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD02,100,Perdix_perdix,0,0,Absent in both,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD02,100,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
DD02,100,Gallinago_gallinago,1,1,Retained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
DD03,100,Falco_tinnunculus,0,1,Gained,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
DD03,100,Accipiter_nisus,1,1,Retained,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
DD03,100,Carduelis_carduelis,1,0,Lost,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
DD03,100,Muscicapa_striata,1,0,Lost,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
DD03,100,Acrocephalus_schoenobaenus,1,1,Retained,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
DD03,100,Garrulus_glandarius,0,1,Gained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
DD03,100,Acanthis_flammea,0,0,Absent in both,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
DD03,100,Phoenicurus_phoenicurus,0,1,Gained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
DD03,100,Tadorna_tadorna,0,1,Gained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
DD03,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
DD03,100,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
DD03,100,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD03,100,Pyrrhula_pyrrhula,0,1,Gained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD03,100,Coloeus_monedula,0,1,Gained,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD03,100,Anthus_pratensis,0,1,Gained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD03,100,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD03,100,Riparia_riparia,0,1,Gained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD03,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD03,100,Saxicola_rubetra,1,1,Retained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
DD03,100,Gallinago_gallinago,0,1,Gained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
DD04,100,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
DD04,100,Accipiter_nisus,0,0,Absent in both,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
DD04,100,Carduelis_carduelis,0,0,Absent in both,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
DD04,100,Muscicapa_striata,0,0,Absent in both,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
DD04,100,Acrocephalus_schoenobaenus,0,0,Absent in both,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
DD04,100,Garrulus_glandarius,1,0,Lost,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
DD04,100,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
DD04,100,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
DD04,100,Tadorna_tadorna,1,1,Retained,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
DD04,100,Buteo_buteo,0,1,Gained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
DD04,100,Streptopelia_decaocto,0,1,Gained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
DD04,100,Turdus_viscivorus,0,0,Absent in both,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD04,100,Pyrrhula_pyrrhula,0,0,Absent in both,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD04,100,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD04,100,Anthus_pratensis,0,1,Gained,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD04,100,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD04,100,Riparia_riparia,1,1,Retained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD04,100,Perdix_perdix,1,1,Retained,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD04,100,Saxicola_rubetra,0,1,Gained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
DD04,100,Gallinago_gallinago,0,1,Gained,20,Gallinago gallinago,Scolopacids,625,197,428,Fewer occupied cells in 1990s,"20. Gallinago gallinago
Scolopacids; 625 changed"
DD05,83.89442700752878,Falco_tinnunculus,0,0,Absent in both,1,Falco tinnunculus,Diurnal raptors,810,606,204,More occupied cells in 1990s,"01. Falco tinnunculus
Diurnal raptors; 810 changed"
DD05,83.89442700752878,Accipiter_nisus,1,0,Lost,2,Accipiter nisus,Diurnal raptors,784,618,166,More occupied cells in 1990s,"02. Accipiter nisus
Diurnal raptors; 784 changed"
DD05,83.89442700752878,Carduelis_carduelis,1,0,Lost,3,Carduelis carduelis,Passerine seedeaters,777,524,253,More occupied cells in 1990s,"03. Carduelis carduelis
Passerine seedeaters; 777 changed"
DD05,83.89442700752878,Muscicapa_striata,1,1,Retained,4,Muscicapa striata,Flycatchers,768,533,235,More occupied cells in 1990s,"04. Muscicapa striata
Flycatchers; 768 changed"
DD05,83.89442700752878,Acrocephalus_schoenobaenus,1,0,Lost,5,Acrocephalus schoenobaenus,Marsh warblers,757,90,667,Fewer occupied cells in 1990s,"05. Acrocephalus schoenobaenus
Marsh warblers; 757 changed"
DD05,83.89442700752878,Garrulus_glandarius,1,1,Retained,6,Garrulus glandarius,Omnivorous corvids,700,501,199,More occupied cells in 1990s,"06. Garrulus glandarius
Omnivorous corvids; 700 changed"
DD05,83.89442700752878,Acanthis_flammea,0,1,Gained,7,Acanthis flammea,Passerine seedeaters,693,658,35,More occupied cells in 1990s,"07. Acanthis flammea
Passerine seedeaters; 693 changed"
DD05,83.89442700752878,Phoenicurus_phoenicurus,1,1,Retained,8,Phoenicurus phoenicurus,Low flycatching feeders,693,454,239,More occupied cells in 1990s,"08. Phoenicurus phoenicurus
Low flycatching feeders; 693 changed"
DD05,83.89442700752878,Tadorna_tadorna,1,0,Lost,9,Tadorna tadorna,Dabbling ducks,687,456,231,More occupied cells in 1990s,"09. Tadorna tadorna
Dabbling ducks; 687 changed"
DD05,83.89442700752878,Buteo_buteo,1,1,Retained,10,Buteo buteo,Diurnal raptors,684,613,71,More occupied cells in 1990s,"10. Buteo buteo
Diurnal raptors; 684 changed"
DD05,83.89442700752878,Streptopelia_decaocto,1,1,Retained,11,Streptopelia decaocto,Columbids,679,501,178,More occupied cells in 1990s,"11. Streptopelia decaocto
Columbids; 679 changed"
DD05,83.89442700752878,Turdus_viscivorus,0,1,Gained,12,Turdus viscivorus,Thrushes,676,570,106,More occupied cells in 1990s,"12. Turdus viscivorus
Thrushes; 676 changed"
DD05,83.89442700752878,Pyrrhula_pyrrhula,1,1,Retained,13,Pyrrhula pyrrhula,Passerine seedeaters,674,487,187,More occupied cells in 1990s,"13. Pyrrhula pyrrhula
Passerine seedeaters; 674 changed"
DD05,83.89442700752878,Coloeus_monedula,1,0,Lost,14,Coloeus monedula,Omnivorous corvids,670,397,273,More occupied cells in 1990s,"14. Coloeus monedula
Omnivorous corvids; 670 changed"
DD05,83.89442700752878,Anthus_pratensis,1,0,Lost,15,Anthus pratensis,Open-land insectivores,658,302,356,Fewer occupied cells in 1990s,"15. Anthus pratensis
Open-land insectivores; 658 changed"
DD05,83.89442700752878,Acrocephalus_palustris,1,1,Retained,16,Acrocephalus palustris,Marsh warblers,654,492,162,More occupied cells in 1990s,"16. Acrocephalus palustris
Marsh warblers; 654 changed"
DD05,83.89442700752878,Riparia_riparia,1,1,Retained,17,Riparia riparia,Aerial insectivores,652,203,449,Fewer occupied cells in 1990s,"17. Riparia riparia
Aerial insectivores; 652 changed"
DD05,83.89442700752878,Perdix_perdix,0,0,Absent in both,18,Perdix perdix,Gallinaceous birds,641,374,267,More occupied cells in 1990s,"18. Perdix perdix
Gallinaceous birds; 641 changed"
DD05,83.89442700752878,Saxicola_rubetra,0,1,Gained,19,Saxicola rubetra,Low flycatching feeders,636,255,381,Fewer occupied cells in 1990s,"19. Saxicola rubetra
Low flycatching feeders; 636 changed"
