"site","lat","lon","atlas","survey"
"DG21",55.108421,9.978437,3,"DG21_3"
"DG22",55.153346,9.979536,3,"DG22_3"
"DG23",55.19827,9.980638,3,"DG23_3"
"DG24",55.243193,9.981744,3,"DG24_3"
"DG25",55.288117,9.982852,3,"DG25_3"
"DG26",55.33304,9.983963,3,"DG26_3"
"DG27",55.377962,9.985078,3,"DG27_3"
"DG28",55.422885,9.986195,3,"DG28_3"
"DG29",55.467807,9.987316,3,"DG29_3"
"DG30",55.062844,10.055615,3,"DG30_3"
"DG31",55.107767,10.056799,3,"DG31_3"
"DG32",55.15269,10.057986,3,"DG32_3"
"DG33",55.197613,10.059176,3,"DG33_3"
"DG34",55.242536,10.06037,3,"DG34_3"
"DG35",55.287458,10.061567,3,"DG35_3"
"DG36",55.33238,10.062767,3,"DG36_3"
"DG37",55.377301,10.063971,3,"DG37_3"
"DG38",55.422223,10.065178,3,"DG38_3"
"DG39",55.467143,10.066388,3,"DG39_3"
"DG40",55.06214,10.133885,3,"DG40_3"
"DG41",55.107062,10.135157,3,"DG41_3"
"DG42",55.151984,10.136432,3,"DG42_3"
"DG43",55.196906,10.13771,3,"DG43_3"
"DG44",55.241828,10.138993,3,"DG44_3"
"DG45",55.286749,10.140278,3,"DG45_3"
"DG46",55.331669,10.141568,3,"DG46_3"
"DG47",55.37659,10.142861,3,"DG47_3"
"DG48",55.42151,10.144157,3,"DG48_3"
"DG49",55.466429,10.145457,3,"DG49_3"
"DG50",55.061386,10.212152,3,"DG50_3"
"DG51",55.106307,10.213511,3,"DG51_3"
"DG52",55.151228,10.214874,3,"DG52_3"
"DG53",55.196148,10.216241,3,"DG53_3"
"DG54",55.241069,10.217612,3,"DG54_3"
"DG55",55.285988,10.218986,3,"DG55_3"
"DG56",55.330908,10.220365,3,"DG56_3"
"DG57",55.375827,10.221747,3,"DG57_3"
"DG58",55.420746,10.223133,3,"DG58_3"
"DG59",55.465664,10.224523,3,"DG59_3"
"DG60",55.060582,10.290415,3,"DG60_3"
"DG61",55.105501,10.291862,3,"DG61_3"
"DG62",55.150421,10.293313,3,"DG62_3"
"DG63",55.19534,10.294768,3,"DG63_3"
"DG64",55.240259,10.296227,3,"DG64_3"
"DG65",55.285177,10.297691,3,"DG65_3"
"DG66",55.330096,10.299158,3,"DG66_3"
"DG67",55.375013,10.300629,3,"DG67_3"
"DG68",55.419931,10.302105,3,"DG68_3"
"DG69",55.464848,10.303584,3,"DG69_3"
"DG70",55.059727,10.368674,3,"DG70_3"
"DG71",55.104645,10.370209,3,"DG71_3"
"DG72",55.149564,10.371748,3,"DG72_3"
"DG73",55.194481,10.373291,3,"DG73_3"
"DG74",55.239399,10.374839,3,"DG74_3"
"DG75",55.284316,10.376391,3,"DG75_3"
"DG76",55.329232,10.377947,3,"DG76_3"
"DG77",55.374149,10.379507,3,"DG77_3"
"DG78",55.419065,10.381072,3,"DG78_3"
"DG79",55.46398,10.382642,3,"DG79_3"
"DG80",55.058822,10.446929,3,"DG80_3"
"DG81",55.103739,10.448552,3,"DG81_3"
"DG82",55.148656,10.450179,3,"DG82_3"
"DG83",55.193572,10.45181,3,"DG83_3"
"DG84",55.238488,10.453446,3,"DG84_3"
"DG85",55.283403,10.455086,3,"DG85_3"
"DG86",55.328318,10.456732,3,"DG86_3"
"DG87",55.373233,10.458381,3,"DG87_3"
"DG88",55.418148,10.460036,3,"DG88_3"
"DG89",55.463062,10.461695,3,"DG89_3"
"DG90",55.057867,10.52518,3,"DG90_3"
"DG91",55.102782,10.52689,3,"DG91_3"
"DG92",55.147697,10.528605,3,"DG92_3"
"DG93",55.192612,10.530324,3,"DG93_3"
"DG94",55.237526,10.532048,3,"DG94_3"
"DG95",55.28244,10.533778,3,"DG95_3"
"DG96",55.327354,10.535512,3,"DG96_3"
"DG97",55.372267,10.537251,3,"DG97_3"
"DG98",55.41718,10.538994,3,"DG98_3"
"DG99",55.462092,10.540743,3,"DG99_3"
"DH06",54.884943,9.81713,3,"DH06_3"
"DH07",54.929871,9.818039,3,"DH07_3"
"DH08",54.974798,9.818952,3,"DH08_3"
"DH09",55.019726,9.819867,3,"DH09_3"
"DH16",54.884394,9.89506,3,"DH16_3"
"DH17",54.929321,9.896057,3,"DH17_3"
"DH18",54.974248,9.897057,3,"DH18_3"
"DH19",55.019174,9.898059,3,"DH19_3"
"DH25",54.838868,9.971908,3,"DH25_3"
"DH26",54.883795,9.972988,3,"DH26_3"
"DH27",54.928721,9.974072,3,"DH27_3"
"DH28",54.973647,9.975159,3,"DH28_3"
"DH29",55.018572,9.976248,3,"DH29_3"
"DH36",54.883146,10.050913,3,"DH36_3"
"DH37",54.928071,10.052084,3,"DH37_3"
"DH38",54.972996,10.053257,3,"DH38_3"
"DH49",55.017217,10.132617,3,"DH49_3"
"DH57",54.926621,10.208097,3,"DH57_3"
"DH58",54.971543,10.209445,3,"DH58_3"
"DH59",55.016465,10.210797,3,"DH59_3"
"DH66",54.880899,10.284668,3,"DH66_3"
"DH67",54.92582,10.286099,3,"DH67_3"
"DH69",55.015662,10.288972,3,"DH69_3"
"DH75",54.83513,10.361065,3,"DH75_3"
"DH76",54.88005,10.362579,3,"DH76_3"
"DH77",54.92497,10.364096,3,"DH77_3"
"DH78",54.969889,10.365618,3,"DH78_3"
"DH79",55.014808,10.367144,3,"DH79_3"
"DH85",54.834233,10.438885,3,"DH85_3"
"DH86",54.879151,10.440485,3,"DH86_3"
"DH87",54.92407,10.442089,3,"DH87_3"
"DH88",54.968987,10.443698,3,"DH88_3"
"DH89",55.013905,10.445312,3,"DH89_3"
"DH95",54.833285,10.516701,3,"DH95_3"
"DH96",54.878202,10.518387,3,"DH96_3"
"DH97",54.923119,10.520078,3,"DH97_3"
"DH98",54.968035,10.521774,3,"DH98_3"
"DH99",55.012951,10.523475,3,"DH99_3"
"ED00",56.404109,10.659617,3,"ED00_3"
"ED01",56.449011,10.661574,3,"ED01_3"
"ED02",56.493914,10.663536,3,"ED02_3"
"ED03",56.538816,10.665505,3,"ED03_3"
"EE08",56.314302,10.65572,3,"EE08_3"
"EE09",56.359206,10.657666,3,"EE09_3"
"EB01",57.254844,10.863452,3,"EB01_3"
"EB02",57.208699,10.943916,3,"EB02_3"
"EB03",57.253588,10.946278,3,"EB03_3"
"EB04",57.298477,10.948648,3,"EB04_3"
"EB05",57.343366,10.951026,3,"EB05_3"
"EB06",57.207392,11.026635,3,"EB06_3"
"EB07",57.252278,11.029097,3,"EB07_3"
"EB08",57.297165,11.031568,3,"EB08_3"
"EB09",57.250914,11.111909,3,"EB09_3"
"EB10",57.295798,11.114482,3,"EB10_3"
"EB11",57.340682,11.117062,3,"EB11_3"
"EB12",57.294376,11.197388,3,"EB12_3"
"EB13",57.339258,11.200072,3,"EB13_3"
"EB14",57.16381,10.941561,3,"EB14_3"
"ED10",56.402999,10.740597,3,"ED10_3"
"ED11",56.4479,10.742649,3,"ED11_3"
"ED12",56.4928,10.744707,3,"ED12_3"
"ED13",56.5377,10.746772,3,"ED13_3"
"ED20",56.401836,10.821571,3,"ED20_3"
"ED21",56.446735,10.823718,3,"ED21_3"
"ED22",56.491633,10.825873,3,"ED22_3"
"ED23",56.536532,10.828033,3,"ED23_3"
"ED30",56.400621,10.902538,3,"ED30_3"
"ED31",56.445517,10.904782,3,"ED31_3"
"ED32",56.490414,10.907032,3,"ED32_3"
"ED41",56.444247,10.985839,3,"ED41_3"
"EE04",56.134685,10.647992,3,"EE04_3"
"EE05",56.17959,10.649916,3,"EE05_3"
"EE06",56.224495,10.651845,3,"EE06_3"
"EE07",56.269399,10.65378,3,"EE07_3"
"EE14",56.133587,10.728405,3,"EE14_3"
"EE15",56.17849,10.730423,3,"EE15_3"
"EE16",56.223392,10.732446,3,"EE16_3"
"EE17",56.268294,10.734475,3,"EE17_3"
"EE18",56.313196,10.73651,3,"EE18_3"
"EE19",56.358098,10.73855,3,"EE19_3"
"EE20",55.952829,10.800428,3,"EE20_3"
"EE24",56.132436,10.808813,3,"EE24_3"
"EE26",56.222237,10.813041,3,"EE26_3"
"EE27",56.267137,10.815164,3,"EE27_3"
"EE28",56.312037,10.817294,3,"EE28_3"
"EE29",56.356937,10.819429,3,"EE29_3"
"EE38",56.310826,10.898072,3,"EE38_3"
"EE39",56.355723,10.900302,3,"EE39_3"
"EE81",55.989766,11.283149,3,"EE81_3"
"EE90",55.94337,11.360495,3,"EE90_3"
"EE91",55.988257,11.36323,3,"EE91_3"
"EF00",55.505982,10.62163,3,"EF00_3"
"EF01",55.550892,10.623478,3,"EF01_3"
"EF02",55.595801,10.625332,3,"EF02_3"
"EF06",55.775435,10.632799,3,"EF06_3"
"EF07",55.820343,10.634679,3,"EF07_3"
"EF08",55.86525,10.636564,3,"EF08_3"
"EF09",55.910157,10.638455,3,"EF09_3"
"EF10",55.504908,10.700758,3,"EF10_3"
"EF11",55.549816,10.702697,3,"EF11_3"
"EF19",55.909067,10.718404,3,"EF19_3"
"EF20",55.503784,10.779881,3,"EF20_3"
"EF35",55.727126,10.869651,3,"EF35_3"
"EF44",55.680988,10.946982,3,"EF44_3"
"EF45",55.725889,10.949215,3,"EF45_3"
"EF53",55.634803,11.02413,3,"EF53_3"
"EF54",55.679702,11.026448,3,"EF54_3"
"EF55",55.7246,11.028773,3,"EF55_3"
"EF60",55.498775,11.096311,3,"EF60_3"
"EF61",55.543673,11.0987,3,"EF61_3"
"EF63",55.633467,11.103499,3,"EF63_3"
"EF64",55.678364,11.105908,3,"EF64_3"
"EF65",55.72326,11.108324,3,"EF65_3"
"EF66",55.768156,11.110747,3,"EF66_3"
"EF68",55.857946,11.115613,3,"EF68_3"
"EF69",55.902841,11.118057,3,"EF69_3"
"EF70",55.497395,11.175403,3,"EF70_3"
"EF71",55.54229,11.177882,3,"EF71_3"
"EF72",55.587185,11.180368,3,"EF72_3"
"EF73",55.63208,11.182861,3,"EF73_3"
"EF74",55.676975,11.185361,3,"EF74_3"
"EF75",55.721869,11.187868,3,"EF75_3"
"EF76",55.766762,11.190382,3,"EF76_3"
"EF78",55.856548,11.195432,3,"EF78_3"
"EF79",55.90144,11.197968,3,"EF79_3"
"EF80",55.495964,11.254487,3,"EF80_3"
"EF81",55.540857,11.257056,3,"EF81_3"
"EF82",55.58575,11.259633,3,"EF82_3"
"EF83",55.630642,11.262216,3,"EF83_3"
"EF84",55.675534,11.264807,3,"EF84_3"
"EF85",55.720426,11.267405,3,"EF85_3"
"EF86",55.765317,11.27001,3,"EF86_3"
"EF87",55.810208,11.272623,3,"EF87_3"
"EF90",55.494482,11.333564,3,"EF90_3"
"EF91",55.539372,11.336223,3,"EF91_3"
"EF92",55.584263,11.33889,3,"EF92_3"
"EF93",55.629153,11.341564,3,"EF93_3"
"EF94",55.674042,11.344245,3,"EF94_3"
"EF95",55.718931,11.346935,3,"EF95_3"
"EF96",55.76382,11.349631,3,"EF96_3"
"EF97",55.808708,11.352335,3,"EF97_3"
"EF98",55.853596,11.355047,3,"EF98_3"
"EG00",55.056861,10.603426,3,"EG00_3"
"EG01",55.101775,10.605223,3,"EG01_3"
"EG02",55.146688,10.607026,3,"EG02_3"
"EG03",55.191601,10.608833,3,"EG03_3"
"EG04",55.236514,10.610646,3,"EG04_3"
"EG05",55.281426,10.612464,3,"EG05_3"
"EG06",55.326338,10.614287,3,"EG06_3"
"EG07",55.37125,10.616115,3,"EG07_3"
"EG08",55.416161,10.617948,3,"EG08_3"
"EG09",55.461071,10.619786,3,"EG09_3"
"EG10",55.055806,10.681666,3,"EG10_3"
"EG11",55.100718,10.683551,3,"EG11_3"
"EG12",55.145629,10.685442,3,"EG12_3"
"EG13",55.19054,10.687338,3,"EG13_3"
"EG14",55.235451,10.689239,3,"EG14_3"
"EG15",55.280362,10.691145,3,"EG15_3"
"EG16",55.325272,10.693057,3,"EG16_3"
"EG17",55.370182,10.694974,3,"EG17_3"
"EG18",55.415091,10.696897,3,"EG18_3"
"EG19",55.46,10.698825,3,"EG19_3"
"EG21",55.09961,10.761875,3,"EG21_3"
"EG22",55.144519,10.763853,3,"EG22_3"
"EG23",55.189429,10.765837,3,"EG23_3"
"EG24",55.234338,10.767826,3,"EG24_3"
"EG25",55.279247,10.769821,3,"EG25_3"
"EG26",55.324155,10.771822,3,"EG26_3"
"EG27",55.369063,10.773828,3,"EG27_3"
"EG30",55.053543,10.838132,3,"EG30_3"
"EG31",55.098451,10.840192,3,"EG31_3"
"EG33",55.188267,10.84433,3,"EG33_3"
"EG34",55.233174,10.846408,3,"EG34_3"
"EG35",55.278081,10.848491,3,"EG35_3"
"EG36",55.322987,10.850581,3,"EG36_3"
"EG40",55.052337,10.916356,3,"EG40_3"
"EG41",55.097243,10.918504,3,"EG41_3"
"EG42",55.142149,10.920657,3,"EG42_3"
"EG44",55.231959,10.924983,3,"EG44_3"
"EG46",55.321768,10.929334,3,"EG46_3"
"EG67",55.364079,11.089184,3,"EG67_3"
"EG72",55.138215,11.155819,3,"EG72_3"
"EG73",55.183114,11.158242,3,"EG73_3"
"EG74",55.228012,11.160673,3,"EG74_3"
"EG76",55.317808,11.165555,3,"EG76_3"
"EG77",55.362706,11.168007,3,"EG77_3"
"EG78",55.407602,11.170465,3,"EG78_3"
"EG79",55.452499,11.17293,3,"EG79_3"
"EG83",55.181699,11.236704,3,"EG83_3"
"EG84",55.226596,11.239223,3,"EG84_3"
"EG85",55.271491,11.241749,3,"EG85_3"
"EG86",55.316387,11.244282,3,"EG86_3"
"EG87",55.361282,11.246823,3,"EG87_3"
"EG88",55.406176,11.24937,3,"EG88_3"
"EG89",55.45107,11.251925,3,"EG89_3"
"EG93",55.180235,11.315159,3,"EG93_3"
"EG94",55.225128,11.317766,3,"EG94_3"
"EG95",55.270022,11.320381,3,"EG95_3"
"EG96",55.314915,11.323002,3,"EG96_3"
"EG97",55.359807,11.325632,3,"EG97_3"
"EG98",55.404699,11.328268,3,"EG98_3"
"EG99",55.449591,11.330913,3,"EG99_3"
"EH05",54.832288,10.594512,3,"EH05_3"
"EH06",54.877204,10.596285,3,"EH06_3"
"EH07",54.922119,10.598062,3,"EH07_3"
"EH08",54.967033,10.599845,3,"EH08_3"
"EH09",55.011947,10.601633,3,"EH09_3"
"EH13",54.741413,10.668616,3,"EH13_3"
"EH14",54.786327,10.670464,3,"EH14_3"
"EH15",54.831241,10.672318,3,"EH15_3"
"EH16",54.876155,10.674177,3,"EH16_3"
"EH17",54.921068,10.676042,3,"EH17_3"
"EH18",54.965981,10.677911,3,"EH18_3"
"EH19",55.010893,10.679786,3,"EH19_3"
"EH23",54.74032,10.746244,3,"EH23_3"
"EH24",54.785232,10.748179,3,"EH24_3"
"EH25",54.830144,10.750119,3,"EH25_3"
"EH26",54.875056,10.752065,3,"EH26_3"
"EH27",54.919967,10.754016,3,"EH27_3"
"EH28",54.964878,10.755972,3,"EH28_3"
"EH36",54.873907,10.829947,3,"EH36_3"
"EH37",54.918817,10.831984,3,"EH37_3"
"EH38",54.963726,10.834028,3,"EH38_3"
"EH39",55.008635,10.836077,3,"EH39_3"
"EH49",55.00743,10.914214,3,"EH49_3"
"EH54",54.781648,10.98129,3,"EH54_3"
"EH55",54.826554,10.983489,3,"EH55_3"
"EH56",54.87146,10.985693,3,"EH56_3"
"EH57",54.916366,10.987904,3,"EH57_3"
"EH63",54.73545,11.056703,3,"EH63_3"
"EH64",54.780354,11.058982,3,"EH64_3"
"EH65",54.825258,11.061266,3,"EH65_3"
"EH66",54.870162,11.063558,3,"EH66_3"
"EH67",54.915065,11.065855,3,"EH67_3"
"EH68",54.959968,11.068159,3,"EH68_3"
"EH73",54.734108,11.134303,3,"EH73_3"
"EH74",54.77901,11.136667,3,"EH74_3"
"EH75",54.823912,11.139038,3,"EH75_3"
"EH76",54.868813,11.141415,3,"EH76_3"
"EH77",54.913714,11.143799,3,"EH77_3"
"EH78",54.958615,11.14619,3,"EH78_3"
"EH83",54.732717,11.211896,3,"EH83_3"
"EH84",54.777617,11.214346,3,"EH84_3"
"EH85",54.822516,11.216803,3,"EH85_3"
"EH86",54.867415,11.219266,3,"EH86_3"
"EH87",54.912314,11.221737,3,"EH87_3"
"EH88",54.957212,11.224214,3,"EH88_3"
"EH92",54.686378,11.286953,3,"EH92_3"
"EH93",54.731276,11.289482,3,"EH93_3"
"EH94",54.776173,11.292018,3,"EH94_3"
"EH95",54.821071,11.294561,3,"EH95_3"
"EH96",54.865967,11.297111,3,"EH96_3"
"EH97",54.910864,11.299668,3,"EH97_3"
"EH98",54.95576,11.302232,3,"EH98_3"
"FD01",56.704789,11.489686,3,"FD01_3"
"FD02",56.703133,11.571269,3,"FD02_3"
"FD03",56.746297,11.656003,3,"FD03_3"
"FE00",55.941812,11.440475,3,"FE00_3"
"FE10",55.940201,11.520447,3,"FE10_3"
"FE20",55.938539,11.600411,3,"FE20_3"
"FE30",55.936824,11.680367,3,"FE30_3"
"FE36",56.206072,11.699132,3,"FE36_3"
"FE40",55.935058,11.760314,3,"FE40_3"
"FE41",55.979931,11.763511,3,"FE41_3"
"FE50",55.93324,11.840251,3,"FE50_3"
"FE51",55.97811,11.843541,3,"FE51_3"
"FE60",55.93137,11.920179,3,"FE60_3"
"FE61",55.976237,11.923562,3,"FE61_3"
"FE62",56.021103,11.926953,3,"FE62_3"
"FE70",55.929449,12.000098,3,"FE70_3"
"FE71",55.974312,12.003572,3,"FE71_3"
"FE72",56.019175,12.007057,3,"FE72_3"
"FE73",56.064037,12.010551,3,"FE73_3"
"FE80",55.927475,12.080007,3,"FE80_3"
"FE81",55.972335,12.083574,3,"FE81_3"
"FE82",56.017195,12.08715,3,"FE82_3"
"FE83",56.062054,12.090737,3,"FE83_3"
"FE90",55.92545,12.159906,3,"FE90_3"
"FE91",55.970306,12.163565,3,"FE91_3"
"FE92",56.015162,12.167234,3,"FE92_3"
"FE93",56.060018,12.170913,3,"FE93_3"
"FE94",56.104873,12.174604,3,"FE94_3"
"FF00",55.492949,11.412634,3,"FF00_3"
"FF01",55.537837,11.415383,3,"FF01_3"
"FF02",55.582725,11.41814,3,"FF02_3"
"FF03",55.627612,11.420904,3,"FF03_3"
"FF04",55.672499,11.423676,3,"FF04_3"
"FF05",55.717385,11.426456,3,"FF05_3"
"FF06",55.762272,11.429244,3,"FF06_3"
"FF07",55.807157,11.43204,3,"FF07_3"
"FF08",55.852042,11.434844,3,"FF08_3"
"FF10",55.491365,11.491696,3,"FF10_3"
"FF11",55.53625,11.494535,3,"FF11_3"
"FF12",55.581135,11.497382,3,"FF12_3"
"FF13",55.62602,11.500237,3,"FF13_3"
"FF14",55.670904,11.5031,3,"FF14_3"
"FF15",55.715788,11.50597,3,"FF15_3"
"FF16",55.760672,11.508849,3,"FF16_3"
"FF17",55.805555,11.511737,3,"FF17_3"
"FF18",55.850437,11.514632,3,"FF18_3"
"FF19",55.895319,11.517536,3,"FF19_3"
"FF20",55.48973,11.57075,3,"FF20_3"
"FF21",55.534613,11.573679,3,"FF21_3"
"FF22",55.579495,11.576616,3,"FF22_3"
"FF23",55.624377,11.579561,3,"FF23_3"
"FF24",55.669258,11.582515,3,"FF24_3"
"FF25",55.71414,11.585476,3,"FF25_3"
"FF26",55.75902,11.588446,3,"FF26_3"
"FF27",55.8039,11.591425,3,"FF27_3"
"FF28",55.84878,11.594412,3,"FF28_3"
"FF29",55.89366,11.597407,3,"FF29_3"
"FF30",55.488044,11.649796,3,"FF30_3"
"FF31",55.532924,11.652815,3,"FF31_3"
"FF32",55.577803,11.655842,3,"FF32_3"
"FF33",55.622682,11.658877,3,"FF33_3"
"FF34",55.667561,11.661921,3,"FF34_3"
"FF35",55.712439,11.664974,3,"FF35_3"
"FF36",55.757317,11.668035,3,"FF36_3"
"FF37",55.802195,11.671105,3,"FF37_3"
"FF38",55.847072,11.674183,3,"FF38_3"
"FF39",55.891948,11.677271,3,"FF39_3"
"FF40",55.486307,11.728834,3,"FF40_3"
"FF41",55.531184,11.731942,3,"FF41_3"
"FF42",55.576061,11.735059,3,"FF42_3"
"FF43",55.620937,11.738185,3,"FF43_3"
"FF44",55.665813,11.741319,3,"FF44_3"
"FF45",55.710688,11.744463,3,"FF45_3"
"FF46",55.755563,11.747615,3,"FF46_3"
"FF47",55.800437,11.750776,3,"FF47_3"
"FF48",55.845311,11.753946,3,"FF48_3"
"FF49",55.890185,11.757125,3,"FF49_3"
"FF50",55.484519,11.807863,3,"FF50_3"
"FF51",55.529393,11.811061,3,"FF51_3"
"FF52",55.574267,11.814267,3,"FF52_3"
"FF53",55.61914,11.817483,3,"FF53_3"
"FF54",55.664013,11.820708,3,"FF54_3"
"FF55",55.708885,11.823942,3,"FF55_3"
"FF56",55.753757,11.827186,3,"FF56_3"
"FF57",55.798629,11.830438,3,"FF57_3"
"FF60",55.48268,11.886882,3,"FF60_3"
"FF61",55.527551,11.89017,3,"FF61_3"
"FF62",55.572422,11.893467,3,"FF62_3"
"FF63",55.617292,11.896773,3,"FF63_3"
"FF64",55.662162,11.900088,3,"FF64_3"
"FF65",55.707031,11.903413,3,"FF65_3"
"FF66",55.7519,11.906747,3,"FF66_3"
"FF67",55.796768,11.910091,3,"FF67_3"
"FF68",55.841636,11.913444,3,"FF68_3"
"FF69",55.886503,11.916807,3,"FF69_3"
"FF70",55.48079,11.965893,3,"FF70_3"
"FF71",55.525658,11.96927,3,"FF71_3"
"FF72",55.570526,11.972657,3,"FF72_3"
"FF73",55.615393,11.976053,3,"FF73_3"
"FF74",55.660259,11.979459,3,"FF74_3"
"FF75",55.705125,11.982875,3,"FF75_3"
"FF76",55.749991,11.9863,3,"FF76_3"
"FF77",55.794856,11.989735,3,"FF77_3"
"FF78",55.839721,11.993179,3,"FF78_3"
"FF79",55.884585,11.996634,3,"FF79_3"
"FF80",55.478849,12.044894,3,"FF80_3"
"FF81",55.523714,12.048361,3,"FF81_3"
"FF82",55.568578,12.051838,3,"FF82_3"
"FF83",55.613442,12.055324,3,"FF83_3"
"FF84",55.658305,12.05882,3,"FF84_3"
"FF85",55.703168,12.062326,3,"FF85_3"
"FF86",55.74803,12.065843,3,"FF86_3"
"FF87",55.792892,12.069369,3,"FF87_3"
"FF88",55.837754,12.072905,3,"FF88_3"
"FF89",55.882615,12.076451,3,"FF89_3"
"FF90",55.476858,12.123886,3,"FF90_3"
"FF91",55.521719,12.127442,3,"FF91_3"
"FF92",55.56658,12.131008,3,"FF92_3"
"FF93",55.61144,12.134585,3,"FF93_3"
"FF94",55.6563,12.138172,3,"FF94_3"
"FF95",55.70116,12.141768,3,"FF95_3"
"FF96",55.746019,12.145375,3,"FF96_3"
"FF97",55.790877,12.148992,3,"FF97_3"
"FF98",55.835735,12.15262,3,"FF98_3"
"FF99",55.880593,12.156258,3,"FF99_3"
"FG00",55.044043,11.385566,3,"FG00_3"
"FG03",55.178719,11.393606,3,"FG03_3"
"FG04",55.223611,11.396302,3,"FG04_3"
"FG05",55.268501,11.399005,3,"FG05_3"
"FG06",55.313392,11.401715,3,"FG06_3"
"FG07",55.358282,11.404433,3,"FG07_3"
"FG08",55.403171,11.407159,3,"FG08_3"
"FG09",55.44806,11.409893,3,"FG09_3"
"FG13",55.177154,11.472047,3,"FG13_3"
"FG14",55.222042,11.47483,3,"FG14_3"
"FG15",55.26693,11.477621,3,"FG15_3"
"FG16",55.311818,11.48042,3,"FG16_3"
"FG17",55.356706,11.483227,3,"FG17_3"
"FG18",55.401592,11.486042,3,"FG18_3"
"FG19",55.446479,11.488865,3,"FG19_3"
"FG23",55.175538,11.550479,3,"FG23_3"
"FG24",55.220424,11.55335,3,"FG24_3"
"FG25",55.265309,11.55623,3,"FG25_3"
"FG26",55.310194,11.559118,3,"FG26_3"
"FG27",55.355079,11.562014,3,"FG27_3"
"FG28",55.399963,11.564918,3,"FG28_3"
"FG29",55.444846,11.56783,3,"FG29_3"
"FG31",55.084104,11.623009,3,"FG31_3"
"FG33",55.173871,11.628903,3,"FG33_3"
"FG34",55.218754,11.631863,3,"FG34_3"
"FG35",55.263637,11.634831,3,"FG35_3"
"FG36",55.308519,11.637807,3,"FG36_3"
"FG37",55.353401,11.640792,3,"FG37_3"
"FG38",55.398282,11.643785,3,"FG38_3"
"FG39",55.443163,11.646786,3,"FG39_3"
"FG41",55.082392,11.701249,3,"FG41_3"
"FG42",55.127274,11.70428,3,"FG42_3"
"FG43",55.172154,11.707319,3,"FG43_3"
"FG44",55.217035,11.710367,3,"FG44_3"
"FG45",55.261915,11.713423,3,"FG45_3"
"FG46",55.306794,11.716488,3,"FG46_3"
"FG47",55.351673,11.719562,3,"FG47_3"
"FG48",55.396551,11.722644,3,"FG48_3"
"FG49",55.441429,11.725734,3,"FG49_3"
"FG50",55.035752,11.776372,3,"FG50_3"
"FG51",55.080631,11.779482,3,"FG51_3"
"FG52",55.125509,11.7826,3,"FG52_3"
"FG53",55.170387,11.785727,3,"FG53_3"
"FG54",55.215265,11.788863,3,"FG54_3"
"FG55",55.260141,11.792007,3,"FG55_3"
"FG56",55.305018,11.795161,3,"FG56_3"
"FG57",55.349894,11.798323,3,"FG57_3"
"FG58",55.394769,11.801494,3,"FG58_3"
"FG59",55.439644,11.804674,3,"FG59_3"
"FG60",55.033944,11.854508,3,"FG60_3"
"FG61",55.07882,11.857705,3,"FG61_3"
"FG62",55.123695,11.860911,3,"FG62_3"
"FG63",55.16857,11.864126,3,"FG63_3"
"FG64",55.213444,11.86735,3,"FG64_3"
"FG65",55.258318,11.870582,3,"FG65_3"
"FG66",55.303191,11.873824,3,"FG66_3"
"FG67",55.348064,11.877075,3,"FG67_3"
"FG68",55.392936,11.880335,3,"FG68_3"
"FG69",55.437808,11.883604,3,"FG69_3"
"FG70",55.032085,11.932636,3,"FG70_3"
"FG71",55.076958,11.93592,3,"FG71_3"
"FG72",55.12183,11.939213,3,"FG72_3"
"FG73",55.166702,11.942516,3,"FG73_3"
"FG74",55.211573,11.945828,3,"FG74_3"
"FG75",55.256444,11.949148,3,"FG75_3"
"FG76",55.301314,11.952479,3,"FG76_3"
"FG77",55.346184,11.955818,3,"FG77_3"
"FG78",55.391053,11.959167,3,"FG78_3"
"FG79",55.435922,11.962525,3,"FG79_3"
"FG80",55.030176,12.010754,3,"FG80_3"
"FG81",55.075046,12.014125,3,"FG81_3"
"FG82",55.119915,12.017506,3,"FG82_3"
"FG83",55.164783,12.020896,3,"FG83_3"
"FG84",55.209651,12.024296,3,"FG84_3"
"FG85",55.254519,12.027705,3,"FG85_3"
"FG86",55.299386,12.031124,3,"FG86_3"
"FG87",55.344252,12.034552,3,"FG87_3"
"FG88",55.389119,12.03799,3,"FG88_3"
"FG89",55.433984,12.041437,3,"FG89_3"
"FG92",55.117949,12.095789,3,"FG92_3"
"FG93",55.162814,12.099267,3,"FG93_3"
"FG94",55.207679,12.102755,3,"FG94_3"
"FG95",55.252543,12.106252,3,"FG95_3"
"FG96",55.297407,12.109759,3,"FG96_3"
"FG97",55.342271,12.113276,3,"FG97_3"
"FG98",55.387133,12.116803,3,"FG98_3"
"FG99",55.431996,12.120339,3,"FG99_3"
"FH01",54.639994,11.361839,3,"FH01_3"
"FH02",54.68489,11.364446,3,"FH02_3"
"FH03",54.729786,11.367061,3,"FH03_3"
"FH04",54.774681,11.369682,3,"FH04_3"
"FH05",54.819575,11.372311,3,"FH05_3"
"FH06",54.86447,11.374948,3,"FH06_3"
"FH07",54.909363,11.377591,3,"FH07_3"
"FH08",54.954257,11.380242,3,"FH08_3"
"FH10",54.593565,11.436554,3,"FH10_3"
"FH11",54.638459,11.43924,3,"FH11_3"
"FH12",54.683353,11.441933,3,"FH12_3"
"FH13",54.728246,11.444633,3,"FH13_3"
"FH14",54.773138,11.44734,3,"FH14_3"
"FH15",54.81803,11.450055,3,"FH15_3"
