site,survey_from,survey_to,bioregion_1,bioregion_3,atlas.x,atlas.y,variable,from,to,delta_raw,variable_label,national_mean_delta,national_median_delta,national_sd_delta,delta_relative_to_national
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,prec_breeding,132.039686014122,212.623819998453,80.584133984331,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.485065708765984
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,hh,0.445636723545194,0.507762437245062,0.06212571369986797,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.33257706534346065
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0607856907201706,0.0607856907201706,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.728657217712941,0.668360247271999,-0.060296970440941955,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.31014819496100526
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.0613129137259207,0,-0.0613129137259207,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.9563674805034965
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0262784583017193,0.186202423528496,0.1599239652267767,Forest,0.027693910910736398,0,0.07188363908141222,2.224761674150274
BF31,BF31_1,BF31_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.122965719539248,0.0846516384793344,-0.03831408105991359,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.42052018027605104
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,tmean_breeding,8.52158453307273,9.6565921696144,1.1350076365416708,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.09541375064034624
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,prec_breeding,134.853411795226,216.845163200172,81.991751404946,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.6178499456507074
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,hh,0.749190047141829,0.638374084711059,-0.11081596243076997,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-1.056171956629306
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,perc_urban,0.285945701830793,0.51115249863969,0.22520679680889705,Urban,0.018701331002944264,0,0.04401874318659405,5.116156902850511
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,perc_cropland,0.182621482115701,0.0130489254488831,-0.16957255666681792,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.278634139287247
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,perc_pasture,0.106052649979116,0.0759616760638781,-0.030090973915237892,Pasture,-0.0030859163253946125,0,0.06411020342686834,-0.46936325743472657
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,perc_forest,0.0836339567225079,0.284988463729137,0.2013545070066291,Forest,0.027693910910736398,0,0.07188363908141222,2.801117327665951
BF32,BF32_1,BF32_3,Cluster 1,Cluster 2,1,3,perc_grass_shrub,0.341746209351881,0.114848436118412,-0.226897773233469,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-2.490340101206335
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,tmean_breeding,8.49840468504347,9.62738569886506,1.1289810138215906,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.16501908048466454
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,prec_breeding,136.021992060501,216.458014668726,80.43602260822502,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.4710939748543738
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,hh,0.431166723533888,0.476622163559722,0.04545544002583396,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.19871213018841308
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,perc_urban,0.152438322797825,0.170778206345443,0.018339883547618008,Urban,0.018701331002944264,0,0.04401874318659405,0.41663805506385826
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,perc_cropland,0.733282584675153,0.69895010806938,-0.03433247660577299,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.08003048798363488
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,perc_pasture,0.0243546680387017,0.0426945515861794,0.0183398835474777,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.28606809161662283
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,perc_forest,0.00491313970672891,0.047229872902001,0.04231673319527209,Forest,0.027693910910736398,0,0.07188363908141222,0.5886837914166537
BF33,BF33_1,BF33_3,Cluster 2,Cluster 2,1,3,perc_grass_shrub,0.0850112847815915,0.0403472610969964,-0.04466402368459511,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.490214635771356
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.54637254719238,9.61680218971684,1.0704296425244593,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.8412664085934503
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,prec_breeding,128.117911276935,193.483751985964,65.36584070902902,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,-0.9505157423118339
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,hh,0.464712421207272,0.485786425980842,0.021074004773569965,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.0029253475085876932
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,perc_urban,0,0.0556632768568694,0.0556632768568694,Urban,0.018701331002944264,0,0.04401874318659405,1.2645358051436075
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,perc_cropland,0,0,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,perc_pasture,0.221665486279843,0.155566006167684,-0.06609948011215899,Pasture,-0.0030859163253946125,0,0.06411020342686834,-1.031029018455071
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
AF98,AF98_1,AF98_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0,0.0104362032552896,0.0104362032552896,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.11454363390444294
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.41707920718202,9.53597764335709,1.1188984361750691,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.28146923430443593
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,prec_breeding,138.752810727074,219.506375983096,80.753565256022,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.5010486042505168
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,hh,0.187610418606341,0.376509949946747,0.18889953134040602,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.3505908790124104
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,perc_urban,0.104785133507317,0.104785133507317,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.895214866492683,0.778152005702982,-0.11706286078970096,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.8132520337846075
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0.0668297790678974,0.0668297790678974,Forest,0.027693910910736398,0,0.07188363908141222,0.9296938764078007
BF34,BF34_1,BF34_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.0502330817218041,0.0502330817218041,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.5513384112864929
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.38769281651892,9.50487143443921,1.11717861792029,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.30133251801345545
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,prec_breeding,138.938019418917,220.97170497899,82.033685560073,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.6218057043010308
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,hh,0.441992084237959,0.489010488633297,0.047018404395338,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.2112629813660517
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,perc_urban,0.214787254202259,0.214787254202259,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.71352267134564,0.677717140218026,-0.035805531127613976,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.09308585239669158
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.00326223136235057,0.00326223136235057,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.05088474514157261
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0455922235534787,0.0570477837949255,0.011455560241446797,Forest,0.027693910910736398,0,0.07188363908141222,0.1593625529791659
BF35,BF35_1,BF35_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0260978508986225,0.0471855904224388,0.021087739523816297,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.23145067768433739
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.4112072573961,9.51470343462185,1.1034961772257503,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.4593597982753396
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,prec_breeding,139.274570550615,221.756335062863,82.48176451224799,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.6640741650754565
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,hh,0.111762778418777,0.26135368896606,0.14959091054728296,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.0349364346764391
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0538731032843727,0.0538731032843727,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.94081750783659,0.854789103534475,-0.086028404302115,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.5382003416719358
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,perc_forest,0,0.024358194776943,0.024358194776943,Forest,0.027693910910736398,0,0.07188363908141222,0.33885589388923376
BF36,BF36_1,BF36_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0053093888790373,0.0669795984042094,0.061670209525172104,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.6768677966367935
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.43546053461709,9.52955919281635,1.094098658199261,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5678977708578226
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,prec_breeding,140.541528324195,223.418551426898,82.87702310270299,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.7013599428280279
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,hh,0.0197076788540617,0.170442673262765,0.1507349944087033,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.0441236090993478
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,perc_urban,0.00296729317827211,0.00296729317827211,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.990068185408773,0.908943632062722,-0.08112455334605095,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.49473856866252947
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.013929042826048,0.013929042826048,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.217267175605473
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,perc_forest,0.00696452141295451,0.022483402680193,0.015518881267238488,Forest,0.027693910910736398,0,0.07188363908141222,0.2158889208386138
BF37,BF37_1,BF37_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0,0.0516766292527652,0.0516766292527652,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,0.5671822173015073
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.4814410008133,9.57058758283635,1.0891465820230497,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.6250924737070487
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,prec_breeding,138.799202145182,220.194967286615,81.395765141433,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.5616290009285432
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,hh,0.594827649597323,0.788728040587773,0.19390039099044998,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,1.3907485732328335
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,perc_urban,0.132569367818563,0.132569367818563,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.599679104781408,0.260473987067313,-0.33920511771409495,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-2.7820509293355307
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.0974186721549598,0.174674076401745,0.0772554042467852,Pasture,-0.0030859163253946125,0,0.06411020342686834,1.2050406973815304
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,perc_forest,0.127857744211688,0.247007784130069,0.119150039918381,Forest,0.027693910910736398,0,0.07188363908141222,1.657540456228669
BF38,BF38_1,BF38_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.042475111033381,0.18527478458231,0.142799673548929,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,1.5673126642461692
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,tmean_breeding,8.5695470528987,9.66130150475658,1.091754451857879,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.5949725129138295
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,prec_breeding,136.168652204552,214.955984230943,78.787332026391,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.31556867546427886
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,hh,0.644668537080674,0.705312646231534,0.06064410915086005,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.3206795463970681
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,perc_urban,0.24599561027927,0.248469092865922,0.002473482586652004,Urban,0.018701331002944264,0,0.04401874318659405,0.05619157676008581
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,perc_cropland,0.514218451806227,0.279296636410112,-0.23492181539611506,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-1.857810520191223
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,perc_pasture,0,0.381049823619067,0.381049823619067,Pasture,-0.0030859163253946125,0,0.06411020342686834,5.943668920872126
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,perc_forest,0,0,0,Forest,0.027693910910736398,0,0.07188363908141222,0
BF39,BF39_1,BF39_3,Cluster 1,Cluster 1,1,3,perc_grass_shrub,0.148601490809604,0,-0.148601490809604,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-1.6309911128189682
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.47154766403029,9.62541805127146,1.1538703872411702,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.12244425129416286
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,prec_breeding,137.335932147795,221.002342766238,83.666410618443,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.7758249340598558
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,hh,0.286947023480266,0.286684739074919,-2.6228440534703523e-4,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.16840843040256437
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0968446606215019,0.0968446606215019,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.837328021612109,0.837328021612109,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.018266000496675,0.018266000496675,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.28491565336415375
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0237806586349441,0.0475613172697135,0.0237806586347694,Forest,0.027693910910736398,0,0.07188363908141222,0.3308215741253233
BF40,BF40_1,BF40_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0420466591314445,0,-0.0420466591314445,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.46148747898484993
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.49387197030674,9.63920849167058,1.1453365213638396,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,0.02388116267413043
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,prec_breeding,135.749075623684,218.98544745804,83.23637183435599,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.7352582495761708
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,hh,0.141945661929548,0.14072246749378,-0.001223194435767988,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,-0.17612468998098366
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0243546673300185,0.0243546673300185,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.925282650279297,0.925282650279297,0,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,0.22425084488307526
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0,0,Pasture,-0.0030859163253946125,0,0.06411020342686834,0
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,perc_forest,0.0299250450765291,0.0503626823906848,0.020437637314155703,Forest,0.027693910910736398,0,0.07188363908141222,0.28431556297544897
BF41,BF41_1,BF41_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0204376373141557,0,-0.0204376373141557,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.22431541328958826
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.46799916752551,9.60795753399149,1.1399583664659794,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.03823459651751349
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,prec_breeding,138.052197990387,222.129140250265,84.07694225987802,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.8145514587011653
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,hh,0.444259619915569,0.487426398839336,0.04316677892376697,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.18033381942934687
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,perc_urban,0.0229807422468685,0.0229807422468685,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.719445106859525,0.668056747575282,-0.05138835928424301,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.23119309632720056
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,perc_pasture,0,0.00876769145873109,0.00876769145873109,Pasture,-0.0030859163253946125,0,0.06411020342686834,0.13675968863103913
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,perc_forest,0.170610668975006,0.25148548406139,0.08087481508638397,Forest,0.027693910910736398,0,0.07188363908141222,1.125079588622228
BF42,BF42_1,BF42_3,Cluster 3,Cluster 2,1,3,perc_grass_shrub,0.0869634819185999,0.0487093346577278,-0.0382541472608721,Grass/Shrubland,0.012991395739266822,0,0.09111115912383148,-0.41986237063321646
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,tmean_breeding,8.54250642936514,9.67703918548543,1.13453275612029,Temperature,1.166075574822343,1.1432688239924493,0.08658277654253788,-0.10089844910283395
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,prec_breeding,133.04352035595,213.256904593216,80.21338423726601,Precipitation,76.22566845605704,75.44205569385801,10.600787063580594,0.45009191438247864
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,hh,0.686022467816647,0.730909996137171,0.044887528320524006,Land-use heterogeneity,0.062003502519162035,0.020709709646520247,0.12453054756068756,0.19415170934040232
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,perc_urban,0.137719935261299,0.137719935261299,0,Urban,0.018701331002944264,0,0.04401874318659405,0
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,perc_cropland,0.4543251548862,0.37673880778815,-0.07758634709805001,Cropland,-0.056888334729859956,-0.025302527806218,0.11283135998622783,-0.46338021006051655
BF43,BF43_1,BF43_3,Cluster 3,Cluster 2,1,3,perc_pasture,0.0716900769086541,0.205959057972134,0.1342689810634799,Pasture,-0.0030859163253946125,0,0.06411020342686834,2.094346514071554
