comparison,transition,source_cluster,target_cluster,species,n_sites,mean_probability_from,mean_probability_to,mean_probability_delta,median_probability_delta,q10_probability_delta,q90_probability_delta,mean_probability_gain,mean_probability_loss,prop_sites_increase,thermal_group,migratory_strategy,foraging_guild,species_thermal_index,driver_direction,species_label
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Linaria_cannabina,392,0.8440595893353606,0.8179175950745338,-0.02614199426082687,-0.0314232866637702,-0.24411297720923467,0.17605541325623117,0.0554012236291112,-0.0815432178899381,0.4260204081632653,very warm,short-distance,Passerine seedeaters,13.1603552715,Loss,Linaria cannabina
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Locustella_luscinioides,392,0.0027574921859985007,0.001419618780897037,-0.0013378734051014635,-9.572133489809755e-5,-0.005925195405848168,0.0013008472616101486,9.342763647912167e-4,-0.0022721497698926815,0.39540816326530615,very warm,long-distance,Marsh warblers,13.5908101527,Loss,Locustella luscinioides
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Locustella_naevia,392,0.0798391743278698,0.3144451722872264,0.23460599795935658,0.20013819606166866,0.012443856014200312,0.5192188485036816,0.23897586563540793,-0.004369867676051381,0.923469387755102,cold,long-distance,Marsh warblers,11.7684221003,Gain,Locustella naevia
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lophophanes_cristatus,392,0.5911087557476551,0.6708584316384264,0.0797496758907714,0.06753190248307878,-0.1904664688160752,0.35029497538563636,0.12595755346367607,-0.046207877572904704,0.6556122448979592,cold,sedentary,Tit-like birds,11.7118025203,Gain,Lophophanes cristatus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Loxia_curvirostra,392,0.10298746362079543,0.2909190155342939,0.18793155191349845,0.1304402758523988,0.0013461108093790488,0.46355153935125676,0.19245528250094268,-0.0045237305874442375,0.9030612244897959,very cold,sedentary and short-distance,Passerine seedeaters,10.4943181045,Gain,Loxia curvirostra
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Lullula_arborea,392,0.10845962270128787,0.3444759758751131,0.2360163531738252,0.19283554886476528,0.009478660309613538,0.540795011778464,0.23700975992102702,-9.934067472018378e-4,0.9413265306122449,very warm,short-distance,Open-land insectivores,13.4719748078,Gain,Lullula arborea
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Luscinia_luscinia,392,0.12128618578962497,0.3115575913335971,0.19027140554397215,0.17193917970153033,0.017859948509434922,0.3967790550775035,0.19377704016585529,-0.0035056346218831115,0.9336734693877551,cold,long-distance,Low flycatching feeders,11.8425102806,Gain,Luscinia luscinia
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mareca_strepera,392,4.1451277318693187e-4,0.013616685537430928,0.013202172764243998,0.001248655462424678,-1.530852214616593e-4,0.025371622473926794,0.013268960606071278,-6.678784182728423e-5,0.8086734693877551,warm,short-distance,Dabbling ducks,12.5158986156,Gain,Mareca strepera
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mergus_merganser,392,1.9580133959588367e-4,0.0029153923398740626,0.0027195910002781798,1.4217497796810698e-5,-9.201411592331627e-6,6.875087179863436e-4,0.0027239066485783055,-4.315648300126132e-6,0.7831632653061225,very cold,short-distance,Aquatic pursuers,7.9118621485,Gain,Mergus merganser
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Mergus_serrator,392,0.015130292236942362,0.014233685749248597,-8.966064876937623e-4,1.8533679329572406e-4,-0.01936230078664292,0.011552739060305618,0.0072804470667200746,-0.008177053554413834,0.5561224489795918,very cold,short-distance,Aquatic pursuers,7.3724850113,Loss,Mergus serrator
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_alba,392,0.7443574030018989,0.9723772459804584,0.22801984297855943,0.19818311087071244,0.04108994114664587,0.4562551277308676,0.228756004086919,-7.361611083595555e-4,0.9744897959183674,medium,short-distance,Open-land insectivores,11.9859302219,Gain,Motacilla alba
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_cinerea,392,0.03047454586637345,0.1655992836196301,0.1351247377532567,0.10849960647077461,0.01136148023944644,0.31189186708672517,0.13790234388947845,-0.0027776061362217628,0.9591836734693877,warm,sedentary and short-distance,Open-land insectivores,12.9122079488,Gain,Motacilla cinerea
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Motacilla_flava,392,0.11048791810763793,0.17376419841071297,0.06327628030307506,0.027444483422866716,-0.12072789364576843,0.28360275053890266,0.09457176672805816,-0.03129548642498309,0.6479591836734694,medium,long-distance,Open-land insectivores,12.136968586,Gain,Motacilla flava
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Muscicapa_striata,392,0.2771460274333613,0.6135903600804011,0.3364443326470398,0.3506680016601539,0.02581297220215425,0.6210838267784222,0.3466428658535843,-0.010198533206544494,0.9056122448979592,medium,long-distance,Flycatchers,12.1492223917,Gain,Muscicapa striata
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Numenius_arquata,392,0.10694414925658607,0.07071709254595024,-0.036227056710635835,-0.02515316144144912,-0.15579059391401237,0.05231558887844197,0.019933500998740222,-0.05616055770937608,0.24744897959183673,very cold,short-distance,Scolopacids,10.0493203009,Loss,Numenius arquata
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Oenanthe_oenanthe,392,0.14118125668055287,0.030107179979142158,-0.11107407670141071,-0.08830013301487977,-0.22919231222907427,-0.011459599070170651,4.981084632583862e-4,-0.11157218516466909,0.04336734693877551,cold,long-distance,Low flycatching feeders,11.6202368597,Loss,Oenanthe oenanthe
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Oriolus_oriolus,392,0.014213953344250104,0.0022558816926419303,-0.01195807165160817,-0.0018236344368002737,-0.030465147103483824,1.9109360713862324e-4,6.344435098006489e-4,-0.012592515161408817,0.14285714285714285,very warm,long-distance,Orioles,13.4707159049,Loss,Oriolus oriolus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Panurus_biarmicus,392,0.0019712442524186854,0.018926859662332193,0.016955615409913506,9.107649178796021e-4,-0.0023047324932892496,0.04203346432262001,0.017821629329306487,-8.660139193929895e-4,0.7066326530612245,very warm,sedentary,Reedlings,13.8780278318,Gain,Panurus biarmicus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Parus_major,392,0.9653916518043921,0.9974190487932122,0.03202739698882011,0.011701035205755717,-1.1274276417958521e-4,0.07643468893316835,0.03266641238165783,-6.39015392837723e-4,0.8826530612244898,medium,sedentary and short-distance,Tit-like birds,12.343727765,Gain,Parus major
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Passer_domesticus,392,0.9519823289313498,0.9048705787410783,-0.04711175019027151,-0.027591764156569942,-0.18235154964729072,0.04564156823470239,0.0160512448735735,-0.06316299506384498,0.25510204081632654,medium,sedentary,Passerine seedeaters,12.2628071769,Loss,Passer domesticus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Passer_montanus,392,0.7832260483607387,0.9594022291427394,0.17617618078200076,0.1458531340713548,0.008356155787882513,0.4079191980099933,0.18083569884170006,-0.004659518059699288,0.9107142857142857,very warm,sedentary,Passerine seedeaters,13.070887931,Gain,Passer montanus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Perdix_perdix,392,0.6288219365897384,0.4768118106893754,-0.15201012590036297,-0.15798014385792558,-0.443462807293728,0.17731699557243857,0.04033803782276677,-0.1923481637231297,0.2755102040816326,warm,sedentary,Gallinaceous birds,12.8463889005,Loss,Perdix perdix
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Periparus_ater,392,0.7812165797906848,0.8714619736318876,0.09024539384120273,0.06118295046769989,-0.08183966146959262,0.30398425272788226,0.11366313412232391,-0.023417740281121178,0.7857142857142857,medium,sedentary,Tit-like birds,11.9045668053,Gain,Periparus ater
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pernis_apivorus,392,0.020972757484454298,0.11861843647316932,0.09764567898871501,0.0598325321225692,0.004279729710727423,0.23726672578747282,0.09852088667653652,-8.752076878215206e-4,0.951530612244898,medium,long-distance,Diurnal raptors,11.9608484505,Gain,Pernis apivorus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phoenicurus_ochruros,392,0.010555536251925419,0.23809664165237948,0.22754110540045405,0.20439840106751805,0.08921444873836815,0.37941464277430526,0.22754110540045405,0,1,very warm,sedentary and short-distance,Low flycatching feeders,13.2394438706,Gain,Phoenicurus ochruros
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phoenicurus_phoenicurus,392,0.2519528849071714,0.9336210701140862,0.6816681852069149,0.7245088643975568,0.4151185185333421,0.8804717390457693,0.6816681852069149,0,1,cold,long-distance,Low flycatching feeders,11.3098485667,Gain,Phoenicurus phoenicurus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_collybita,392,0.4616489750426213,0.9988428248100867,0.5371938497674653,0.5449816254408941,0.2129569497958719,0.8194558106720996,0.5371938497674653,0,1,medium,short-distance,Foliage gleaners,11.9465889491,Gain,Phylloscopus collybita
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_sibilatrix,392,0.19468023850319063,0.3443455002075617,0.14966526170437106,0.1162405718801068,-0.09230213350536956,0.425691101576698,0.17386860508934932,-0.02420334338497828,0.7551020408163265,cold,long-distance,Foliage gleaners,11.3755910555,Gain,Phylloscopus sibilatrix
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Phylloscopus_trochilus,392,0.9320722120970413,0.9809271560045781,0.04885494390753689,0.016500138304553547,-0.02200450318098013,0.15054901002211163,0.0548699578849336,-0.006015013977396747,0.7168367346938775,very cold,long-distance,Foliage gleaners,10.4596695622,Gain,Phylloscopus trochilus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pica_pica,392,0.8713779840479137,0.9434571929738427,0.07207920892592906,0.03517540266504343,-0.06755512021998009,0.2928946437998328,0.09259353948863558,-0.020514330562706514,0.7168367346938775,medium,sedentary,Omnivorous corvids,12.155826028,Gain,Pica pica
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Picus_viridis,392,0.2797541212500817,0.35953819391581554,0.0797840726657339,0.06547969333121056,-0.1573647621011645,0.39081136187133775,0.1271528640712833,-0.04736879140554937,0.6505102040816326,warm,sedentary,Woodpeckers,12.9413688865,Gain,Picus viridis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_cristatus,392,0.07030673260538921,0.11428288297477257,0.04397615036938337,0.025310587892921614,-0.078898705836518,0.1902578327876649,0.06874790374125596,-0.02477175337187259,0.6913265306122449,warm,short-distance,Aquatic pursuers,12.6860788894,Gain,Podiceps cristatus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_grisegena,392,0.025512951752787855,0.11053189703945647,0.08501894528666863,0.06256867501048362,0.002523541397094448,0.19140182187061217,0.08713443320667334,-0.0021154879200047053,0.9183673469387755,medium,short-distance,Aquatic pursuers,11.9386619385,Gain,Podiceps grisegena
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Podiceps_nigricollis,392,0.005095910333564972,0.006425315248434331,0.0013294049148693597,-1.9053722526658312e-4,-0.01049664950154267,0.006885919152883401,0.004740286792504671,-0.0034108818776353122,0.4413265306122449,very warm,short-distance,Aquatic pursuers,13.3391366196,Gain,Podiceps nigricollis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Poecile_palustris,392,0.32097531699100124,0.7184935193531559,0.3975182023621546,0.4095969146816981,0.0849771519492571,0.719340877510115,0.4029560373435272,-0.0054378349813725465,0.9540816326530612,medium,sedentary,Tit-like birds,12.3251392514,Gain,Poecile palustris
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Porzana_porzana,392,0.005978103792391772,0.03633938111452867,0.0303612773221369,0.014499603660590533,4.400050483566913e-4,0.07511242533065444,0.03147130742060064,-0.001110030098463739,0.9107142857142857,warm,long-distance,Rails,12.4064941754,Gain,Porzana porzana
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Prunella_modularis,392,0.769291415592257,0.9338879056874477,0.16459649009519076,0.12134688605829269,-0.04409384234255412,0.4340861655153098,0.17555920842466324,-0.010962718329472517,0.8010204081632653,very cold,sedentary and short-distance,Low flycatching feeders,10.9083374064,Gain,Prunella modularis
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Pyrrhula_pyrrhula,392,0.18042815276017035,0.7479939958717017,0.5675658431115314,0.5938014006726924,0.2877036181050117,0.8233601974872161,0.5681797395889476,-6.138964774162394e-4,0.9948979591836735,very cold,short-distance,Passerine seedeaters,10.756294956,Gain,Pyrrhula pyrrhula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Rallus_aquaticus,392,0.022825864401721744,0.21258834363182252,0.18976247923010078,0.1457044891823278,0.022176776815640856,0.4188540909599963,0.19050743709227014,-7.449578621693865e-4,0.9617346938775511,very warm,sedentary and short-distance,Rails,13.3215188918,Gain,Rallus aquaticus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Recurvirostra_avosetta,392,0.011376949888682321,0.0198326255407756,0.008455675652093278,0.001052944663575198,-0.006117227129617723,0.031260771745475376,0.013136664391655395,-0.00468098873956211,0.7602040816326531,very warm,short-and long-distance,Plovers,14.5831200661,Gain,Recurvirostra avosetta
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Regulus_ignicapilla,392,0.01437942997627438,0.03448554868990272,0.020106118713628347,0.006168516672849575,-0.0041685740982050955,0.0821494820200313,0.0271670838861613,-0.0070609651725329825,0.826530612244898,very warm,short-distance,Tit-like birds,13.1999439071,Gain,Regulus ignicapilla
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Regulus_regulus,392,0.782597126021511,0.8528053174647817,0.0702081914432707,0.06574576231169854,-0.15738657665201217,0.2844017890955871,0.10823266406275626,-0.038024472619485605,0.6913265306122449,very cold,short-distance,Tit-like birds,10.8075146552,Gain,Regulus regulus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Remiz_pendulinus,392,6.657074512423557e-4,0.008519512668079139,0.007853805216836783,0.0033674179344000557,2.5533015953409693e-4,0.016242917878236816,0.007981872161484809,-1.28066944648027e-4,0.9362244897959183,very warm,short-distance,Tit-like birds,13.7399153521,Gain,Remiz pendulinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Riparia_riparia,392,0.39903118533938625,0.2647993605870143,-0.13423182475237194,-0.1442979544730159,-0.30876133702657144,0.053015394098304726,0.01306276852947674,-0.14729459328184868,0.17091836734693877,medium,long-distance,Aerial insectivores,11.9550761988,Loss,Riparia riparia
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Saxicola_rubetra,392,0.6187694249445099,0.546619566286113,-0.0721498586583969,-0.08873742723172928,-0.3710282509860835,0.23200934252274513,0.06160085064678455,-0.13375070930518143,0.35714285714285715,cold,long-distance,Low flycatching feeders,11.2990488425,Loss,Saxicola rubetra
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Scolopax_rusticola,392,0.04313374150243601,0.0854672094575684,0.042333467955132396,0.010387530903419043,-0.009115478077783045,0.14938609355603366,0.048590045792723545,-0.00625657783759112,0.7270408163265306,very cold,sedentary and short-distance,Scolopacids,10.6010955955,Gain,Scolopax rusticola
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Serinus_serinus,392,0.0025100577607420323,0.0014403545395805665,-0.0010697032211614654,-1.1077867799690969e-4,-0.0024812504188442904,5.245637184232784e-4,5.370198083209922e-4,-0.0016067230294824577,0.32653061224489793,very warm,short-distance,Passerine seedeaters,13.8814196118,Loss,Serinus serinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Sitta_europaea,392,0.12222249574642552,0.7495857231669248,0.6273632274204993,0.6648405438506335,0.3387780121719173,0.8683381766638036,0.6274470363392849,-8.380891878558087e-5,0.9948979591836735,warm,sedentary,Tit-like birds,12.7946675987,Gain,Sitta europaea
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Somateria_mollissima,392,0.00940218192015464,0.00456292532953549,-0.004839256590619148,-4.3552683218861876e-5,-0.012790271269000867,8.862508226925773e-5,0.0012925285248810258,-0.006131785115500181,0.21683673469387754,very cold,short-distance,Diving ducks,8.1688294838,Loss,Somateria mollissima
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Spatula_clypeata,392,0.005367505068351945,0.013181886752062168,0.007814381683710224,2.809473335851514e-4,-0.010661433968485571,0.023379402355111253,0.011677046630961752,-0.0038626649472515307,0.5892857142857143,cold,short-distance,Dabbling ducks,11.7556216717,Gain,Spatula clypeata
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Spatula_querquedula,392,0.005424913171271929,0.009438059138073857,0.004013145966801928,7.482146264354628e-5,-0.012588453555853977,0.013279479688641817,0.008277904878984568,-0.00426475891218264,0.5510204081632653,warm,long-distance,Dabbling ducks,12.389627827,Gain,Spatula querquedula
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Spinus_spinus,392,0.052956839576000746,0.16779545003976307,0.11483861046376233,0.07449293496666055,-0.006070912857047891,0.30666887191421033,0.11717182828561622,-0.002333217821853882,0.8341836734693877,very cold,sedentary and short-distance,Passerine seedeaters,10.2425165856,Gain,Spinus spinus
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Sterna_hirundo,392,0.006007635769808949,0.011826922929218402,0.005819287159409451,0.0016963450677960235,-0.009296652671509571,0.01975838215843895,0.008773170458397468,-0.0029538832989880154,0.7091836734693877,cold,long-distance,Terns,11.4396148713,Gain,Sterna hirundo
2010s minus 1970s,Cluster 3 to Cluster 2,Cluster 3,Cluster 2,Sterna_paradisaea,392,0.008091015727630114,0.013507906849671512,0.005416891122041397,1.8789942148083672e-4,-0.003386312323731328,0.013143657958047847,0.008452878674283648,-0.0030359875522422497,0.6683673469387755,very cold,long-distance,Terns,6.7214988279,Gain,Sterna paradisaea
