atlas,survey,beta_turnover,site,X,Y
1,DG72_1,0.21331269529843608,DG72,587500.1300347799,6112499.912887864
1,DG73_1,0.18459189719637872,DG73,587500.1165678317,6117499.840793578
1,DG74_1,0.18675144185707554,DG74,587500.1433676686,6122499.921054047
1,DG75_1,0.21813981759479834,DG75,587500.1501098787,6127499.929842266
1,DG76_1,0.1903057797336039,DG76,587500.1358212815,6132499.8671259945
1,DG77_1,0.21947505011388777,DG77,587500.0951186153,6137499.955423165
1,DG78_1,0.22227842367935147,DG78,587500.0947161396,6142499.973410007
1,DG79_1,0.17794320066262304,DG79,587500.133423215,6147499.921055779
1,DG81_1,0.20223728654785375,DG81,592500.1642016799,6107499.834659493
1,DG82_1,0.21974246042234727,DG82,592500.1719790371,6112499.890489254
1,BD64_1,0.31144388996203426,BD64,482500.05279373936,6272499.67016245
1,DG83_1,0.19974896884210752,DG83,592500.1462224028,6117499.874937038
1,DG84_1,0.19892068125157095,DG84,592500.1472162764,6122499.900566232
1,DG85_1,0.17796230083211884,DG85,592500.1125679152,6127499.854749453
1,DG86_1,0.1915598361536471,DG86,592500.165847554,6132499.851379236
1,DG87_1,0.2041474170344071,DG87,592500.1155330035,6137499.886446235
1,DG88_1,0.23625374866014476,DG88,592500.1507311421,6142499.963900514
1,DG89_1,0.2619437990946389,DG89,592500.1459106059,6147499.969781486
1,DG90_1,0.2000677332823596,DG90,597500.1713315928,6102499.826306785
1,DG91_1,0.1999629117650618,DG91,597500.1723162967,6107499.795391971
1,DG92_1,0.2075386655599542,DG92,597500.1866216981,6112499.805806173
1,DG93_1,0.20381270312128275,DG93,597500.1493824713,6117499.856123005
1,DG94_1,0.21920251632590862,DG94,597500.1256288488,6122499.836436391
1,DG95_1,0.22097326925909797,DG95,597500.1752226814,6127499.859382003
1,DG96_1,0.19291398468987925,DG96,597500.1698570813,6132499.922134469
1,DG97_1,0.20688401666063136,DG97,597500.1743571849,6137499.9147871975
1,DG98_1,0.18743269293108084,DG98,597500.1217638251,6142499.947179923
1,DG99_1,0.2947516425771194,DG99,597500.1399889182,6147499.910806376
1,DH06_1,0.24188070261984043,DH06,552500.1885183516,6082499.894090945
1,DH07_1,0.225953868745815,DH07,552500.1080240731,6087499.900931246
1,DH08_1,0.2811111863114803,DH08,552500.1224177002,6092499.835871966
1,BD66_1,0.19934937261621996,BD66,482500.0376611929,6282499.732977217
1,DH09_1,0.2203785127173334,DH09,552500.1002956021,6097499.919942602
1,DH16_1,0.2843927644333078,DH16,557500.1353999713,6082499.896520629
1,DH17_1,0.254735025548218,DH17,557500.1315025091,6087499.894301601
1,DH18_1,0.2119097449985583,DH18,557500.14150952,6092499.930770529
1,DH19_1,0.21495472062954135,DH19,557500.1021907555,6097499.893807441
1,DH26_1,0.1982579079810509,DH26,562500.1313600574,6082499.897424985
1,DH27_1,0.19801789074224257,DH27,562500.1404915752,6087499.894655372
1,DH28_1,0.20797094310425526,DH28,562500.1479966408,6092499.930620275
1,BD67_1,0.17767192046804758,BD67,482500.0596615541,6287499.763232267
1,DH36_1,0.21281282134572085,DH36,567500.1276941404,6082499.895786983
1,DH37_1,0.213467576189262,DH37,567500.1504468835,6087499.901725202
1,DH67_1,0.3689901921133059,DH67,582500.150456362,6087499.846226105
1,BD68_1,0.1696533415954909,BD68,482500.01980244165,6292499.718820099
1,DH75_1,0.3110266286849407,DH75,587500.1331639127,6077499.873700988
1,DH76_1,0.29303094736361956,DH76,587500.1690374067,6082499.854533708
1,DH85_1,0.30721511875577423,DH85,592500.1356770925,6077499.908513531
1,DH86_1,0.29618986227027605,DH86,592500.1422768618,6082499.831678937
1,BD69_1,0.19559638054027334,BD69,482500.0410989809,6297499.710512316
1,DH98_1,0.2348502119880633,DH98,597500.1549924235,6092499.78831973
1,DH99_1,0.23327374499696998,DH99,597500.1873019559,6097499.787314182
1,ED00_1,0.1982679793570795,ED00,602500.0074655657,6252499.92582771
1,ED01_1,0.25962548713401484,ED01,602500.0069320137,6257499.875294123
1,ED02_1,0.2616240192264252,ED02,602499.9632342183,6262499.97639951
1,ED03_1,0.25323347492979476,ED03,602500.0034894047,6267500.009511617
1,EE08_1,0.1791344909309381,EE08,602500.0238220977,6242499.8172161
1,AE94_1,0.2711171738409749,AE94,447500.1510277113,6222499.78450804
1,BD70_1,0.17649537962620854,BD70,487500.0817826781,6252499.672654292
1,EE09_1,0.17612349825355947,EE09,602500.0332308657,6247499.906951615
1,EB03_1,0.23294265697933336,EB03,617499.4041724587,6347499.787013219
1,EB04_1,0.2119879359980391,EB04,617499.3770303854,6352499.760663346
1,EB06_1,0.542078831014606,EB06,622499.452476495,6342499.958876019
1,EB07_1,0.26476199770382236,EB07,622499.340247113,6347499.802468584
1,EB08_1,0.19655593324961285,EB08,622499.3295501823,6352499.804013868
1,BD71_1,0.18742842784733313,BD71,487500.07274000347,6257499.676720983
1,EB10_1,0.22276662864336705,EB10,627499.3598611797,6352499.809865731
1,ED12_1,0.23283885721624012,ED12,607499.9846502618,6262499.948752708
1,ED13_1,0.19966773305283797,ED13,607500.0289460056,6267499.969510026
1,BD72_1,0.1935286921147855,BD72,487500.10657854204,6262499.717117674
1,ED21_1,0.24991545941922064,ED21,612499.9999244057,6257499.948716197
1,ED22_1,0.20850581503142457,ED22,612500.0638923836,6262499.925191073
1,ED23_1,0.1874109136454087,ED23,612500.0489246127,6267500.053278171
1,ED30_1,0.19168872846743384,ED30,617500.0131436305,6252499.979232868
1,ED31_1,0.2281757577951185,ED31,617500.0689346831,6257499.919604393
1,EE05_1,0.21537982547524923,EE05,602500.0291128291,6227499.796893536
1,EE06_1,0.22317925696319832,EE06,602500.0177116019,6232499.873435614
1,BD73_1,0.25382163241718986,BD73,487500.0600253826,6267499.6828794535
1,EE07_1,0.2040843989024469,EE07,602500.0370459903,6237499.880717993
1,EE15_1,0.2489253741538153,EE15,607500.0429033731,6227499.870408693
1,EE16_1,0.19821441248831706,EE16,607500.0326255038,6232499.819688625
1,EE17_1,0.2093595127485032,EE17,607500.0336967214,6237499.811088578
1,EE18_1,0.18334840444535982,EE18,607500.0446534248,6242499.84457169
1,EE19_1,0.180456889233594,EE19,607500.0022517216,6247499.918539914
1,BD74_1,0.19711215188950415,BD74,487500.05668077216,6272499.684921809
1,EE27_1,0.21233025041021844,EE27,612500.0178630335,6237499.805356083
1,EE28_1,0.18144432494664742,EE28,612500.0568845634,6242499.83450955
1,EE29_1,0.25987303628311686,EE29,612500.0256645977,6247499.904153242
1,EE39_1,0.19076002762548996,EE39,617500.0586333661,6247499.861813668
1,EF00_1,0.255832146841409,EF00,602500.1568967437,6152499.938279047
1,EF01_1,0.21910417992766767,EF01,602500.110434067,6157499.949953882
1,BD75_1,0.25099656926855457,BD75,487500.09656343656,6277499.723220508
1,EF02_1,0.2313378990985553,EF02,602500.11502745,6162499.892898545
1,EF06_1,0.19635710440861556,EF06,602500.0299051435,6182499.853612516
1,EF07_1,0.20320944276744332,EF07,602500.0078381761,6187499.891590624
1,EF08_1,0.2565562998405093,EF08,602499.9662049786,6192499.859152391
1,EF09_1,0.27560171103260517,EF09,602499.963655327,6197499.869020305
1,EF10_1,0.21985208267496206,EF10,607500.16663707,6152499.862016589
1,EF11_1,0.2060717451721687,EF11,607500.176405482,6157499.852075477
1,BD76_1,0.24042712986001144,BD76,487500.05683605693,6282499.686808519
1,EF45_1,0.258011271360238,EF45,622500.1133564778,6177499.906438245
1,EF54_1,0.20363672732997726,EF54,627500.173708827,6172499.894058021
1,EF55_1,0.209486659721579,EF55,627500.1632006445,6177499.839703479
1,EF63_1,0.21197208728201022,EF63,632500.2244002955,6167499.81615931
1,EF64_1,0.2178041518492163,EF64,632500.1982281193,6172499.854965836
1,EF65_1,0.21454539371685227,EF65,632500.1855857152,6177499.827314664
1,BD77_1,0.23214043190615885,BD77,487500.0606638972,6287499.686602905
1,EF69_1,0.30045966391996154,EF69,632500.1501958598,6197499.82822393
1,EF70_1,0.2069154166717674,EF70,637500.234482398,6152499.829759564
1,EF71_1,0.24110123903630704,EF71,637500.2314522653,6157499.769810148
1,EF72_1,0.24670587240170463,EF72,637500.2274973425,6162499.754893564
1,EF73_1,0.18802183762135344,EF73,637500.2209097057,6167499.784967061
1,EF74_1,0.20380739367982068,EF74,637500.2099802837,6172499.859987579
1,EF75_1,0.2770541735754357,EF75,637500.1965109793,6177499.868648433
1,BD78_1,0.22080279119807084,BD78,487500.04695056047,6292499.722763024
1,EF80_1,0.24734553053972627,EF80,642500.2088201805,6152499.8108049715
1,EF81_1,0.2513554134885608,EF81,642500.2076575521,6157499.794391641
1,EF82_1,0.24835958846647083,EF82,642500.2525552853,6162499.825148337
1,EF83_1,0.18012209490736808,EF83,642500.2193219239,6167499.787668911
1,EF84_1,0.21086530881483073,EF84,642500.2285859047,6172499.797269886
1,EF85_1,0.23762766285780035,EF85,642500.21561393,6177499.851854328
1,BD79_1,0.2143345166996463,BD79,487500.0155984107,6297499.6839520885
1,EF90_1,0.21421869208185934,EF90,647500.1968096502,6152499.796485673
1,EF91_1,0.20446856084084555,EF91,647500.2025785598,6157499.7218825305
1,EF92_1,0.2144412170714963,EF92,647500.2346433615,6162499.805848634
1,EF93_1,0.2528145649084093,EF93,647500.2356114537,6167499.82370214
1,EF94_1,0.18649754672683672,EF94,647500.2037785846,6172499.7753932625
1,EF95_1,0.17640698495370974,EF95,647500.2592736807,6177499.776383813
1,EF96_1,0.27137014293083395,EF96,647500.2117523269,6182499.820248794
1,EG00_1,0.19670062885465342,EG00,602500.2075383858,6102499.752554977
1,AE95_1,0.35047474389412614,AE95,447500.18198725476,6227499.747924402
1,BD80_1,0.19302328391509774,BD80,492500.052342845,6252499.689303762
1,EG01_1,0.20473690281651627,EG01,602500.1653777973,6107499.795298992
1,EG02_1,0.19842689259217802,EG02,602500.1872741627,6112499.769644517
1,EG03_1,0.21837559703834034,EG03,602500.1419317244,6117499.7838923335
1,EG04_1,0.261362875223878,EG04,602500.155513311,6122499.8409451125
1,EG05_1,0.21739215136734752,EG05,602500.1656467885,6127499.828034153
1,EG06_1,0.20155753262837178,EG06,602500.1685459674,6132499.856394926
1,EG07_1,0.1829248307766988,EG07,602500.1629894912,6137499.92599472
1,EG08_1,0.19159522368588558,EG08,602500.1503424796,6142499.925529002
1,EG09_1,0.21534758262046516,EG09,602500.129395011,6147499.854962473
1,EG10_1,0.20225886184895595,EG10,607500.1768091201,6102499.818051623
1,BD81_1,0.178615340841479,BD81,492500.0663517555,6257499.67318747
1,EG11_1,0.19226218088990846,EG11,607500.1588724807,6107499.833944355
1,EG12_1,0.22555664117021829,EG12,607500.1894330485,6112499.781570623
1,EG13_1,0.21262034262126223,EG13,607500.2007176884,6117499.770624214
1,EG14_1,0.18963472299128356,EG14,607500.191500505,6122499.801071322
1,EG15_1,0.1756705110002803,EG15,607500.1605547919,6127499.872877927
1,EG16_1,0.17868961131587097,EG16,607500.1727981393,6132499.876283166
1,EG17_1,0.19491235289110662,EG17,607500.1607226082,6137499.920979434
1,EG18_1,0.19098426435106702,EG18,607500.1891095479,6142499.897205671
1,EG19_1,0.24976992487885744,EG19,607500.1905837624,6147499.914653578
1,EG21_1,0.18633498002326784,EG21,612500.2348921587,6107499.801269529
1,BD82_1,0.25021883064852984,BD82,492500.0446139241,6262499.693544938
1,EG22_1,0.1877575565835825,EG22,612500.2114052242,6112499.729918555
1,EG23_1,0.1928234693363303,EG23,612500.2139353334,6117499.81291228
1,EG24_1,0.1884152585413068,EG24,612500.1830770366,6122499.826076767
1,EG25_1,0.2697352653637291,EG25,612500.1782985982,6127499.882253152
1,EG26_1,0.2616673059019973,EG26,612500.200980525,6132499.870141038
1,EG27_1,0.20076663744347004,EG27,612500.1834815647,6137499.899357621
1,EG30_1,0.25939545678493403,EG30,617500.2479844969,6102499.703469929
1,BD83_1,0.2911556823611445,BD83,492500.04863837245,6267499.638934148
1,EG40_1,0.20985525125832274,EG40,622500.2477358868,6102499.741840948
1,EG41_1,0.18442310463911282,EG41,622500.2452251216,6107499.731631616
1,EG42_1,0.19508759068575415,EG42,622500.1778913485,6112499.7629739335
1,BD84_1,0.22515901797447913,BD84,492500.0788364224,6272499.731946048
1,EG76_1,0.2216524865774453,EG76,637500.1687954454,6132499.737980937
1,EG77_1,0.2509925885418039,EG77,637500.2055718829,6137499.833220863
1,EG84_1,0.22782977077767885,EG84,642500.1821270094,6122499.752851817
1,EG85_1,0.19759885992485174,EG85,642500.1759146599,6127499.685259293
1,EG86_1,0.17777762237474948,EG86,642500.1595471228,6132499.774305279
1,EG87_1,0.25171006966471815,EG87,642500.2018560335,6137499.799481912
1,BD85_1,0.19688208673706845,BD85,492500.0734845984,6277499.750050906
1,EG88_1,0.26421008554690334,EG88,642500.1743270823,6142499.756653693
1,EG89_1,0.2380068664327771,EG89,642500.1983442176,6147499.761124632
1,EG94_1,0.271155723607772,EG94,647500.1901655146,6122499.657195898
1,EG95_1,0.17794656027259445,EG95,647500.2152539153,6127499.751259625
1,EG96_1,0.1919217394915108,EG96,647500.1581773825,6132499.777421652
1,EG97_1,0.20144291179741183,EG97,647500.2075852172,6137499.741983493
1,EG98_1,0.20977876036913287,EG98,647500.1677108221,6142499.749803021
1,EG99_1,0.17333234749344126,EG99,647500.2267514672,6147499.807189792
1,BD86_1,0.2761084031690297,BD86,492500.0328117953,6282499.693222406
1,EH08_1,0.2522989732587206,EH08,602500.1620083671,6092499.788471238
1,EH09_1,0.19088298930018274,EH09,602500.1847436636,6097499.749779848
1,EH13_1,0.25599110108804046,EH13,607500.2490966875,6067499.876797193
1,EH14_1,0.2767737765834743,EH14,607500.1881287517,6072499.820997513
1,EH15_1,0.1992861913517193,EH15,607500.1822916985,6077499.808419616
1,EH16_1,0.23985356043075287,EH16,607500.1659957448,6082499.837500439
1,EH17_1,0.27131024551321414,EH17,607500.2047700058,6087499.798479977
1,BD87_1,0.18662888251805915,BD87,492500.0796249006,6287499.672523582
1,EH23_1,0.25653054158315225,EH23,612500.2034834018,6067499.887341654
1,EH24_1,0.21176665825104346,EH24,612500.212235677,6072499.811950394
1,EH25_1,0.18153136437703446,EH25,612500.1963975141,6077499.778303541
1,EH26_1,0.19418580531988702,EH26,612500.2189002938,6082499.787972259
1,EH27_1,0.21877805231736386,EH27,612500.2170047599,6087499.728058776
1,EH28_1,0.35014211822287306,EH28,612500.1867045197,6092499.709788004
1,EH37_1,0.2563060287793763,EH37,617500.189780661,6087499.7680580225
1,EH38_1,0.20406045991792837,EH38,617500.2326236423,6092499.741423128
1,BD88_1,0.1989114020133285,BD88,492500.0303709486,6292499.688262614
1,EH39_1,0.22642590367243345,EH39,617500.2301707517,6097499.75643296
1,EH49_1,0.24991207648268546,EH49,622500.2536596373,6097499.68413302
1,EH54_1,0.3179514031104379,EH54,627500.2315571259,6072499.726827907
1,EH64_1,0.1823961445562543,EH64,632500.2489600373,6072499.714002534
1,EH66_1,0.24816501741208943,EH66,632500.2653655324,6082499.7089617625
1,BD89_1,0.2234431058598711,BD89,492500.00758350815,6297499.740193662
1,EH67_1,0.1876642926983142,EH67,632500.240557838,6087499.660661096
1,EH73_1,0.22117102470342725,EH73,637500.2350246185,6067499.714042777
1,EH74_1,0.22011158309907225,EH74,637500.223421336,6072499.668808251
1,EH75_1,0.2713753512068103,EH75,637500.2391012611,6077499.669303549
1,EH77_1,0.20125263920570052,EH77,637500.2241880391,6087499.580903596
1,EH78_1,0.23111487230391467,EH78,637500.2511288846,6092499.605141959
1,EH83_1,0.2495970807642269,EH83,642500.2303255753,6067499.715175096
1,EH84_1,0.19038287033696957,EH84,642500.2311327682,6072499.703858004
1,AE96_1,0.5042496468363052,AE96,447500.139576756,6232499.638727918
1,BD90_1,0.2218385317590458,BD90,497500.0588251114,6252499.698183741
1,EH85_1,0.26092096027861056,EH85,642500.2474008938,6077499.627137704
1,EH87_1,0.21293332363754094,EH87,642500.2449209422,6087499.609035659
1,EH88_1,0.2183526889488274,EH88,642500.2264585433,6092499.556320992
1,EH92_1,0.3621417976213138,EH92,647500.1957499915,6062499.687774925
1,EH93_1,0.241250717023856,EH93,647500.2119518482,6067499.673581073
1,EH94_1,0.287758303829433,EH94,647500.2300924656,6072499.59413029
1,EH95_1,0.23458710165380692,EH95,647500.2412025952,6077499.671872045
1,EH96_1,0.18589549975617145,EH96,647500.2545091603,6082499.573025044
1,EH97_1,0.19080786875801126,EH97,647500.2573792844,6087499.631286464
1,BD91_1,0.1953370152799772,BD91,497500.03416951664,6257499.671954378
1,FE00_1,0.20744340520141583,FE00,652500.2204548502,6202499.884181068
1,FE10_1,0.23639946413899804,FE10,657500.2140283118,6202499.844869955
1,FE20_1,0.21241358796849066,FE20,662500.2220386828,6202499.902415118
1,FE30_1,0.3033146221211004,FE30,667500.2691536737,6202499.833699634
1,FE40_1,0.2713169857349073,FE40,672500.3008507392,6202499.858164246
1,BD92_1,0.30242754443441283,BD92,497500.0799421015,6262499.6820673505
1,FE60_1,0.22551489170458952,FE60,682500.2713181422,6202499.84461653
1,FE61_1,0.1737630251722028,FE61,682500.341989624,6207499.920597611
1,FE71_1,0.17389668876547973,FE71,687500.2984424902,6207499.905692995
1,FE72_1,0.22516842203758125,FE72,687500.363131253,6212499.947936701
1,BD93_1,0.19465763337943714,BD93,497500.07296910265,6267499.728574473
1,FE80_1,0.20475899440346676,FE80,692500.3264155694,6202499.858064589
1,FE81_1,0.19923951105164944,FE81,692500.373541418,6207499.882120019
1,FE82_1,0.25497013358077986,FE82,692500.3463343331,6212499.956222788
1,FE83_1,0.2134618432427228,FE83,692500.3720132804,6217499.974638728
1,FE90_1,0.19573155894353272,FE90,697500.3555868408,6202499.883863147
1,FE91_1,0.18705443340781788,FE91,697500.3965691917,6207499.840916168
1,FE92_1,0.1778965205102575,FE92,697500.4091896428,6212499.850916306
1,FE93_1,0.1610642676242106,FE93,697500.3909917022,6217499.9137929315
1,FE94_1,0.17029145546224256,FE94,697500.4689643438,6222499.923962992
1,FF00_1,0.17618303833813334,FF00,652500.2143912867,6152499.7862611525
1,BD94_1,0.22742283461245208,BD94,497500.0748110663,6272499.700105536
1,FF01_1,0.18162112610367606,FF01,652500.2248090926,6157499.774261067
1,FF02_1,0.2438181396373991,FF02,652500.2492441322,6162499.809702141
1,FF03_1,0.20064939895513148,FF03,652500.2266870057,6167499.7790860785
1,FF04_1,0.2003526446873291,FF04,652500.2144126588,6172499.795813887
1,FF05_1,0.18593462325870252,FF05,652500.2143685349,6177499.748581729
1,FF06_1,0.22301425973427003,FF06,652500.2168219197,6182499.859854026
1,FF07_1,0.24512657364237903,FF07,652500.231527698,6187499.795811617
1,FF08_1,0.19782782156321363,FF08,652500.2487440347,6192499.778918769
1,FF10_1,0.2334240466579262,FF10,657500.2143405195,6152499.777359325
1,FF11_1,0.17932148203958378,FF11,657500.2348184625,6157499.726247546
1,BD95_1,0.27532876400274997,BD95,497500.02420617704,6277499.707981611
1,FF12_1,0.25340620643642675,FF12,657500.2533010718,6162499.722690075
1,FF13_1,0.18477320897456062,FF13,657500.2678361252,6167499.766637617
1,FF14_1,0.17196069743523779,FF14,657500.2804860991,6172499.746787113
1,FF15_1,0.2153692229970423,FF15,657500.2224905242,6177499.772069843
1,FF16_1,0.23738247646609728,FF16,657500.2175718555,6182499.846975895
1,FF17_1,0.2378541154329026,FF17,657500.2675925975,6187499.860202954
1,FF18_1,0.20339080196925624,FF18,657500.2452246804,6192499.807152677
1,FF19_1,0.19916485959446573,FF19,657500.2697239395,6197499.803575764
1,FF20_1,0.18029363910703508,FF20,662500.2125909128,6152499.769090225
1,FF21_1,0.18749168338090436,FF21,662500.2406863412,6157499.799661659
1,BD96_1,0.18155741643926504,BD96,497500.0438990338,6282499.752103166
1,FF22_1,0.18948923272877335,FF22,662500.2548913385,6162499.766637423
1,FF23_1,0.17385914231538785,FF23,662500.2491310743,6167499.781214133
1,FF24_1,0.1672903495085881,FF24,662500.2884650016,6172499.734430286
