survey,richness,site,X,Y,tmean_breeding,prec_breeding,hh,perc_urban,perc_cropland,perc_pasture,perc_forest,perc_grass_shrub,local_i,local_p,local_cluster,global_moran_i,global_moran_p,atlas,period
DG60_2,72.7577086475763,DG60,582500.1033814047,6102499.898955876,8.6191065784672,185.945252001326,0.50223624481557,0.079502427262632,0.188639312334006,0,0,0,0.027804743463385292,0.35220457583716136,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG61_2,88.6928444134934,DG61,582500.1087734731,6107499.811257644,8.3465135463896,199.005790365575,0.593780803941078,0.571157538549139,0.0243546687524035,0.0487093375048069,0.260784819087641,0.0949936361060098,0.03628907576758944,0.5804111567761419,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG62_2,94.49030088734258,DG62,582500.1086388057,6112499.874676149,8.30983479894107,181.97500637073,0.711050280286619,0.163925617237211,0.0709860864157849,0.0730640062528394,0.473191297681168,0.121414317409211,0.024517912470069705,0.7334060303313359,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG63_2,68.0350495708682,DG63,582500.106121318,6117499.866638746,8.39459431227871,176.173144241122,0.172514427304168,0.084882314287328,0.905147186778492,0,0.0099704989341797,0,0.005753771252342468,0.7216367657187573,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG64_2,57.33361495611291,DG64,582500.0981873247,6122499.898389105,8.42854592564162,181.410073482408,0.32847141964098,0.120306603992666,0.803719691040671,0,0,0.075973704966663,-1.1304695505869747e-4,0.9938430233865154,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG65_2,44.99338014394172,DG65,582500.1494407246,6127499.859806266,8.43171682543867,183.861278061155,0.303634906025553,0.0251033558192696,0.810483448890647,0,0,0.164413195290083,-0.004665882075659896,0.9168346800656249,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG66_2,48.10284460074094,DG66,582500.1276752406,6132499.971046642,8.39102580530053,181.461561296882,0.536213641678382,0.435238851457122,0.513430563325849,0,0,0.0513305852170283,0.008811804424321381,0.7484375736938562,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG67_2,53.37376075078831,DG67,582500.1017190362,6137499.899436134,8.3057584953168,181.583985707969,0.481443922541105,0.359984787028671,0.623298720826628,0.0167164921447003,0,0,2.1070932515174348e-4,0.9814261866284396,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG68_2,62.70691890769916,DG68,582500.127661447,6142499.979957241,8.44728096347261,175.309498067905,0.430473942993964,0.69562940665474,0.292372772141263,0,0.0119978212039971,0,0.002690381528925399,0.41856977998311123,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG69_2,74.15631479802445,DG69,582500.0820257012,6147499.987659226,8.42416271634784,181.737803875878,0.465241095806797,0.25627923829143,0.682834089831997,0,0.0243546687506293,0.036532003125944,0.018804884928034105,0.4768173957333232,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG70_2,61.04407383667085,DG70,587500.1040743836,6102499.842870175,8.60715663605733,181.703994099757,0.705681349521543,0.0666521103362267,0.437651868165097,0.115684667403351,0,0.0730640004652744,-3.5286445223590713e-4,0.17341781876861206,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG71_2,87.49130753084486,DG71,587500.1277292037,6107499.8022988215,8.38568303218474,187.706414656508,0.607843736556215,0.158737928208435,0.505706252682115,0,0.333489806715104,0.00206601239434526,0.04165242125689798,0.5138534600614106,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG72_2,81.41216789820163,DG72,587500.1300347799,6112499.912887864,8.35572541944683,181.02735003356,0.589465282102538,0.0384185118299798,0.318157713524311,0,0.546005107358647,0,0.022390261964194778,0.6361402976695052,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG73_2,72.5267283103627,DG73,587500.1165678317,6117499.840793578,8.37330495386765,183.642505127512,0.163774485464908,0.0644409492978361,0.911204383879105,0,0.0243546668230589,0,0.003739787907097302,0.880096730680784,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG74_2,63.35354885749309,DG74,587500.1433676686,6122499.921054047,8.34206974548862,189.642073207954,0,0,1,0,0,0,1.0767811320358927e-4,0.9811687049326869,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG75_2,53.700722397720575,DG75,587500.1501098787,6127499.929842266,8.31754154412089,191.302542143202,0.307297272695792,0.189594839520823,0.810405160479178,0,0,0,-0.0038421525211557463,0.8296342188543407,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG76_2,51.60532330099974,DG76,587500.1358212815,6132499.8671259945,8.37453929593457,184.986293160488,0.492248795845714,0.437745666197903,0.562254333802097,0,0,0,-0.006692114145426591,0.7643749540206174,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG77_2,53.34025249058485,DG77,587500.0951186153,6137499.955423165,8.42512692264484,179.486723600622,0.0591781101642125,0.968569465887377,0.00838231092374786,0.00154950929583278,0,0.0214987138930418,-0.007428566181618743,0.672819843813757,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG78_2,53.417545435670405,DG78,587500.0947161396,6142499.973410007,8.47057104908051,180.322489688406,0.135960904480451,0.928339683193932,0.0350151255640887,0.026979261688648,0,0.00482240488167065,-0.01902145867808638,0.25806838781016894,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG79_2,65.6206544827479,DG79,587500.133423215,6147499.921055779,8.47635153641121,180.957972519197,0.32463743766242,0.158110799937721,0.805716754911548,0.0252843541792298,0,0,0.016610438065128855,0.07909987704765578,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG80_2,58.60203286569181,DG80,592500.1215643627,6102499.818749571,8.53835904654714,186.132846774148,0.429624576442033,0.248230209418443,0.712442617378953,0,0.00744779884861921,0,-0.009083655164093296,0.17359419492038322,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG81_2,59.548158302519326,DG81,592500.1642016799,6107499.834659493,8.34324697984155,189.465808805469,0.541256846737632,0,0.58173194452198,0,0.303051761864292,0.115216293613729,-0.003513652898995982,0.38685013710614247,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG82_2,74.91383652032945,DG82,592500.1719790371,6112499.890489254,8.27129573110292,186.478520811247,0.546173765753954,0.040843527543532,0.602937555760327,0,0.290046053778204,0.0661728629179363,0.013995220673207328,0.6682350671983226,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG83_2,67.16975026231177,DG83,592500.1462224028,6117499.874937038,8.24873300933615,191.869914349322,0.189594070252642,0.032977719387635,0.898073587632826,0,0.0487093357040075,0.0202393572755311,0.007862806839773381,0.5831651983456032,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG84_2,60.98634587582001,DG84,592500.1472162764,6122499.900566232,8.199573141981,194.806550012276,0.380392767418988,0.205702191132408,0.758977134785167,0,0,0.0353206740824254,-2.81043374220306e-4,0.4461416920816658,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG85_2,43.25610305170691,DG85,592500.1125679152,6127499.854749453,8.19454241499799,192.323126274286,0.155615089568148,0.0847366088938979,0.914988820782064,0,0,2.74570324038144e-4,-0.038469635728123,0.3611964787960749,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG86_2,52.598275180812166,DG86,592500.165847554,6132499.851379236,8.32601745898306,185.073036084937,0.46671278944669,0.370989902423668,0.629010097576332,0,0,0,-0.015860323285445163,0.4158301007904823,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG87_2,61.009864357552146,DG87,592500.1155330035,6137499.886446235,8.43186935209872,182.153396524089,0.394473891413674,0.73194837801980706,0.263929407056849,0,0,0.00412221492334373,-3.1842834444921567e-4,0.2787892627444175,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG88_2,57.41771373985535,DG88,592500.1507311421,6142499.963900514,8.48700193991798,181.772623726276,0.70033487224177,0.427647982994161,0.277183195890824,0.181957756383093,0,0.0487093357042892,-0.017270398389822042,0.03356043261732113,Low-high,0.04473625550928367,8.084712317106615e-238,2,1990s
DG89_2,57.01185241087674,DG89,592500.1459106059,6147499.969781486,8.5115734693697,182.596476391805,0.704040108327409,0.0586411502177908,0.151623483881337,0.0416420255721621,0,0.0487093357008586,-0.02481309319740908,0.005184765691322328,Low-high,0.04473625550928367,8.084712317106615e-238,2,1990s
DG90_2,61.11550017309264,DG90,597500.1713315928,6102499.826306785,8.47534225173156,186.782411051718,0.665475257209636,0.229140529058134,0.50107531319405,0,0.094417582495628,0.146128009581215,-6.589395290175672e-5,0.35683371324197555,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG91_2,62.231353762469304,DG91,597500.1723162967,6107499.795391971,8.21347368132226,193.109022359001,0.599118143171878,0.113166991801951,0.45494722891036,0,0.42532873352955203,0.00655704575813707,0.0028532913512160337,0.3010014272676963,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG92_2,62.5700175516272,DG92,597500.1866216981,6112499.805806173,8.18430012505539,190.41276843691,0.403846948101255,0.150243320214384,0.75130150159934,0,0.0935373938679579,0.00491778431831765,0.00279251001275281,0.42665319831904913,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG93_2,61.065914853613464,DG93,597500.1493824713,6117499.856123005,8.07799765892337,196.748549304845,0.218724194179293,0.0689486941480353,0.879707748345173,0,0.0513435575067917,0,-1.4800700049848287e-4,0.425280651166302,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG94_2,65.96051717182404,DG94,597500.1256288488,6122499.836436391,8.11575244651408,189.230863472774,0.343426287690002,0.134511704597181,0.79701649364287,0,0.0554588681496157,0.0130129336103334,0.008584774874031767,0.4464434721717427,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG95_2,56.690719709757055,DG95,597500.1752226814,6127499.859382003,8.17996518807904,184.727103614691,0.308563021791755,0.0288102329868571,0.816523684998448,0,0.154564924109517,1.01157905178248e-4,-0.011042074150118954,0.28567048755830676,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG96_2,77.45524702202275,DG96,597500.1698570813,6132499.922134469,8.32518701781516,182.43315006115,0.488295082597326,0.25483018212624,0.66479524606403,0.0365320023971767,0.0438425694125533,0,0.05747621177188994,0.11455137881336622,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG97_2,62.71573114660133,DG97,597500.1743571849,6137499.9147871975,8.44456782834333,181.98785504902,0.426975124515519,0.260705646483334,0.710072918150912,0,0.029221435365753,0,0.006052706004973653,0.08352914670914438,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DG98_2,52.769126481205944,DG98,597500.1217638251,6142499.947179923,8.47148646200427,184.878899540039,0.348972775476605,0.0427262963476717,0.797560631800046,0.00794600598522522,0.0487093365298213,0,-0.049375834971599364,0.007500403015567989,Low-high,0.04473625550928367,8.084712317106615e-238,2,1990s
DG99_2,49.78183935677858,DG99,597500.1399889182,6147499.910806376,8.48058687259693,185.95608758619,0.726332116689328,0.301613825129502,0.0953906397495052,0.00844660840662015,0,0.0243546682631706,-0.08269863803603535,8.231376450311429e-4,Low-high,0.04473625550928367,8.084712317106615e-238,2,1990s
DH06_2,61.83615075716007,DH06,552500.1885183516,6082499.894090945,8.80693209657132,199.664089933254,0.503750849678318,0.0351768526544535,0.0258263980468731,0,0.204119068228633,0,-0.0034837000324658154,0.09492076616898493,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH07_2,73.79585193623195,DH07,552500.1080240731,6087499.900931246,8.79428165441341,193.822497852794,0.780584890816279,0.341723334762232,0.166707644364077,0.0365320004815566,0.205419241999529,0.0031655735199924,-0.06732674457955418,0.07071358491578882,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH08_2,64.95897990887745,DH08,552500.1224177002,6092499.835871966,8.76296324357751,197.921932018254,0.746774445277895,0.17914928525658,0.265477519437325,0,0,0.0942530944245622,-0.02123807719394897,0.050849118753250565,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH09_2,48.98398557444596,DH09,552500.1002956021,6097499.919942602,8.64754277947043,205.857313795705,0.600402553795244,0.287666200962836,0.549185342611711,0,0.0114071068185774,0.118286602310648,0.07102559577361764,0.03162385239460704,Low-low,0.04473625550928367,8.084712317106615e-238,2,1990s
DH16_2,71.78138358038619,DH16,557500.1353999713,6082499.896520629,8.83518470130563,194.370862628799,0.61072483494598,0.0487093366025676,0.287728738524271,0.0487093366025676,0.0258951217349381,0.0243546683012838,-0.048929971816546104,0.12717651580569392,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH17_2,79.47841491032678,DH17,557500.1315025091,6087499.894301601,8.72634783269785,198.589984267408,0.589733788935887,0.361784517877921,0.519727859182643,0.0852413390490583,0,0,-0.08787860874950136,0.10258994039952528,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH18_2,69.71934614901319,DH18,557500.14150952,6092499.930770529,8.69909281684008,197.756935939889,0.346892392619913,0.159857155456468,0.791433507941996,0.0243546683007678,0,0.0243546683007678,-0.043424997387505965,0.0737500870952801,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH19_2,70.75574483282071,DH19,557500.1021907555,6097499.893807441,8.66108245793244,190.498262042723,0.693247144656618,0.0515284157311552,0.202560914855417,0,0.323526749738396,0.0251904707409991,-0.050661642817189656,0.05474353131032425,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH26_2,52.03151401599814,DH26,562500.1313600574,6082499.897424985,8.78330378211002,195.923434835208,0.554163685286603,0.0556254026255589,0.605673979083897,0,0,0,0.03436051543333127,0.20258923598654668,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH27_2,51.02310763578681,DH27,562500.1404915752,6087499.894655372,8.61094920994564,202.628183108039,0.0743169470281124,0.0344363088958041,0.961499180109841,0,0,0.00406451099435454,0.049742369287316485,0.0870785769122043,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH28_2,56.41822864280405,DH28,562500.1479966408,6092499.930620275,8.57682683688626,196.142722523192,0.635511531623125,0.191671764718052,0.544304811000526,0,0.0618067224190406,0.0410383604359778,0.0251537289911108,0.05609377963510441,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH36_2,51.63447877858116,DH36,567500.1276941404,6082499.895786983,8.80474023302408,186.844589946234,0.522365224101977,0.0905026024663594,0.246214446445099,0.0243546676560941,0,0,0.03647952092293096,0.19669402266485417,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH37_2,29.515221281515213,DH37,567500.1504468835,6087499.901725202,8.67060924576838,185.998882111778,0.50969264674883,0.0905026024608654,0.227343628504762,0,0,0.0266213038119228,0.10722356743764185,0.22780141258195188,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH67_2,42.51091489355123,DH67,582500.150456362,6087499.846226105,8.66557620533158,185.213770398066,0.643988261582334,0.0730640062528459,0.396152216123715,0,0,0.0730640062528459,-0.014310142754426122,0.8058245346381725,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH75_2,36.68519731282272,DH75,587500.1331639127,6077499.873700988,8.69437513222505,187.172194278679,0.395672044390839,0,0.235045197521065,0,0,0,-0.026988798821841773,0.743114627560145,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH76_2,49.13669834959512,DH76,587500.1690374067,6082499.854533708,8.63370337513826,181.893465179584,0.51970084609521,0.0322204746498094,0.639275337876194,0,0,0.0730640004697486,-0.017069816210210285,0.6473909114138329,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH85_2,44.127119892699504,DH85,592500.1356770925,6077499.908513531,8.71162471097004,179.220394512233,0.600530667101914,0.0233928327867025,0.53249305961047,0.130529518455345,0,0,-0.02654078786872296,0.6301732541211431,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH86_2,61.987730232173,DH86,592500.1422768618,6082499.831678937,8.70283463886323,172.263528932906,0.680302779350911,0.0708435613602899,0.281348517693896,0.0821054465212593,0,0,0.0013260217414213622,0.6037976603720584,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH98_2,54.05110123536688,DH98,597500.1549924235,6092499.78831973,8.67210098332519,175.994676922072,0.566409499930707,0,0.215366156192077,0,0,0,-0.020884359651710153,0.2961484127447242,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
DH99_2,69.09578380783918,DH99,597500.1873019559,6097499.787314182,8.64034164649074,177.479288683024,0.572538687223555,0.0460584061545022,0.258989323748257,0,0.0243546682637614,0.0487093365275227,0.02421560803065986,0.25568469851225345,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
ED00_2,68.45697723273841,ED00,602500.0074655657,6252499.92582771,8.22119414544715,193.660894659175,0.250205119792225,0,0.859667022060396,0,0.0916236444300188,0.0487093335095857,0.07231612349877464,1.827726904988803e-4,High-high,0.04473625550928367,8.084712317106615e-238,2,1990s
ED01_2,83.64656755172761,ED01,602500.0069320137,6257499.875294123,8.200473451711,188.579208568876,0.472524438272689,0.142635152562455,0.705270542960496,0.0419598023048987,0.0301496892758211,0.079984812896329,0.20899977962442431,4.515172470066292e-4,High-high,0.04473625550928367,8.084712317106615e-238,2,1990s
ED02_2,67.22348068961222,ED02,602499.9632342183,6262499.97639951,8.19490886339039,186.557203001132,0.562747207916319,0.0134246685854939,0.141304192845079,0.095608493945733,0.622615836802707,0.127046807820987,0.05476033190883197,8.316833023637882e-4,High-high,0.04473625550928367,8.084712317106615e-238,2,1990s
ED03_2,64.9042250985174,ED03,602500.0034894047,6267500.009511617,8.32571075780604,181.67449120579101,0.379655818547143,0,0.00363523375487556,0.078323043835466,0.13377100456782,0.0125260338177387,0.037268308487258935,2.626385191633873e-4,High-high,0.04473625550928367,8.084712317106615e-238,2,1990s
EE08_2,60.93857110158632,EE08,602500.0238220977,6242499.8172161,8.21773822991793,191.20154527039,0.55226715716814,0.152685055558254,0.616348670505888,0,0.209986372782239,0.0209799011536191,-0.0021682579258785785,3.52137145046205e-5,Low-high,0.04473625550928367,8.084712317106615e-238,2,1990s
EE09_2,64.60220152824692,EE09,602500.0332308657,6247499.906951615,8.33040151012034,183.336058284736,0,0,1,0,0,0,0.03333782063202758,2.332992513035031e-4,High-high,0.04473625550928367,8.084712317106615e-238,2,1990s
EB03_2,54.0999966044366,EB03,617499.4041724587,6347499.787013219,8.23212361145741,177.55451480393,0.570195166074297,0,0,0.621237039292395,0.148413021501149,0.107469711266141,-0.038471924945977266,0.1888470191886673,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
EB04_2,60.46103458708176,EB04,617499.3770303854,6352499.760663346,8.2249812580316,176.997227504477,0.659570798574334,0,0,0.123765554338558,0.297985110270386,0.103507339700605,-0.003238760157972741,0.27229757636767593,Not significant,0.04473625550928367,8.084712317106615e-238,2,1990s
