response,atlas,period,bandwidth,bandwidth_value,model_id,model_type,predictor,model_label,survey,site,X,Y,observed,fitted,residual,coefficient,local_se,local_t,abs_local_t,local_r2,supported,direction
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB43_1,DB43,572499.5984189146,6367499.780956781,49.48587246032354,45.96878679587198,3.517085664451564,1.547335378451983,0.9053503243211091,1.7091012582474925,1.7091012582474925,0.25415531220999593,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB44_1,DB44,572499.5838254265,6372499.796851205,57.60038903008669,46.47234178148548,11.128047248601206,1.465642876903333,0.940164765484154,1.5589212983838796,1.5589212983838796,0.2656769423072612,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB45_1,DB45,572499.6077339851,6377499.740606079,45.510478129134604,45.772010465480555,-0.26153233634595097,1.3767990893665134,0.9782651141545288,1.4073885181487025,1.4073885181487025,0.2777444339492876,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD22_1,BD22,462500.04672205047,6262499.682150681,41.39131854818906,48.86884987434337,-7.477531326154306,3.025484836572377,0.6600296818594583,4.583861786410692,4.583861786410692,0.2846594976560603,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB46_1,DB46,572499.6071544627,6382499.722435604,22.990290602328113,48.24449805669001,-25.2542074543619,1.280423934155844,1.0193071049485496,1.256170910552492,1.256170910552492,0.29042538339955215,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB52_1,DB52,577499.5523310879,6362499.807698655,37.66672293292675,45.803646411902385,-8.136923478975632,1.5438854844172925,0.8902049425604474,1.734303429024669,1.734303429024669,0.2482617859979093,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB53_1,DB53,577499.5700187528,6367499.831857608,42.336857045374906,47.97995343887469,-5.643096393499782,1.470264853883008,0.9222872588927312,1.5941506723709502,1.5941506723709502,0.2594609768695297,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB54_1,DB54,577499.5493575014,6372499.782863706,53.063753390485736,48.942448138085844,4.1213052523998925,1.3905360531811386,0.9573922593847012,1.4524204050644938,1.4524204050644938,0.2711188237480913,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB55_1,DB55,577499.5492296974,6377499.66181914,57.377371900971006,48.11081112006664,9.266560780904364,1.30520291630057,0.9954949746661571,1.3111094978036173,1.3111094978036173,0.28334191999213787,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB56_1,DB56,577499.5641771164,6382499.691316109,52.19925836920393,47.874611920043115,4.3246464491608165,1.213007930192176,1.0361500716239953,1.1706874934544809,1.1706874934544809,0.29613559473616125,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB57_1,DB57,577499.537492288,6387499.64755162,45.7529564803785,47.26168565449134,-1.5087291741128368,1.1097104193561727,1.0787304290030912,1.028718936186598,1.028718936186598,0.30924976276384764,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB60_1,DB60,582499.5631405126,6352499.870773819,47.153169686454746,45.27978851146079,1.873381174993959,1.597642435296506,0.851658293208613,1.8759195419531538,1.8759195419531538,0.2316900183635668,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB62_1,DB62,582499.4927491389,6362499.801014301,45.063425247139634,45.10910272714331,-0.04567748000367544,1.4723371916186947,0.9085115260103955,1.6206037562167899,1.6206037562167899,0.25369230053167985,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB63_1,DB63,582499.5234498292,6367499.770816479,44.61579727425354,46.842000073101886,-2.226202798848348,1.4005718337366506,0.941022737040897,1.4883506833648181,1.4883506833648181,0.26507082290634365,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB64_1,DB64,582499.4955886239,6372499.778775646,52.172227378828396,48.76577437805207,3.406453000776324,1.323008909536406,0.9762909932879008,1.355137882692994,1.355137882692994,0.2769294654833934,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB65_1,DB65,582499.4702860015,6377499.714756137,45.34042922598356,47.36317875886097,-2.0227495328774054,1.241359262757257,1.0141916036305099,1.2239888974761308,1.2239888974761308,0.2893769555684838,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB66_1,DB66,582499.5038627629,6382499.691246823,43.33060016125647,47.127890519484154,-3.7972903582276842,1.1526808442614964,1.054169583568071,1.0934491586827921,1.0934491586827921,0.3022778626552764,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB67_1,DB67,582499.4776775325,6387499.594470724,51.0389300817301,45.97106250721889,5.067867574511212,1.0520551076623939,1.0959762691154464,0.9599250798664637,0.9599250798664637,0.31528894527110246,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB68_1,DB68,582499.4481154357,6392499.536917151,27.450946779027472,46.149005129155924,-18.698058350128452,0.942937999057202,1.140816425936776,0.8265466534485713,0.8265466534485713,0.3281841759025169,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB70_1,DB70,587499.5384229121,6352499.942973814,40.848767499048314,47.864035348387254,-7.01526784933894,1.532211504462273,0.8705406885555467,1.7600687993166755,1.7600687993166755,0.23703242191720714,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB71_1,DB71,587499.4899705768,6357499.898755164,32.43931361154029,47.654479485191075,-15.215165873650783,1.4740161965066632,0.8984438954323566,1.6406324357040958,1.6406324357040958,0.24822745742026803,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB72_1,DB72,587499.4900431393,6362499.784009084,55.908576498618366,48.84690412608038,7.061672372537984,1.4075442972929988,0.9288113047329818,1.5154254584548204,1.5154254584548204,0.25947433871892356,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB73_1,DB73,587499.4724052523,6367499.8200299665,47.146843135990586,48.248275745714864,-1.1014326097242773,1.3367192296761896,0.9614794950967809,1.3902732575088745,1.3902732575088745,0.2711082234152055,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB74_1,DB74,587499.4405852477,6372499.784163884,48.34054245943441,48.24219142807616,0.09835103135824852,1.2627887855897368,0.9966490648343926,1.2670345361730382,1.2670345361730382,0.28326464888164826,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB75_1,DB75,587499.4508390957,6377499.788968703,45.459526058581986,47.039669424542225,-1.5801433659602395,1.1841064055122281,1.0341195340476068,1.1450382344849086,1.1450382344849086,0.2959374263640819,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB77_1,DB77,587499.4197526195,6387499.582648063,42.07148466369424,45.83771440031905,-3.7662297366248083,1.000308934082896,1.1145845441615116,0.8974724612168529,0.8974724612168529,0.32170378916049275,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB78_1,DB78,587499.3735523641,6392499.482754864,50.29357801254047,46.55211373867768,3.741464273862789,0.9033201640904567,1.1587287500335655,0.7795786236116863,0.7795786236116863,0.33442641460992156,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB79_1,DB79,587499.3020525747,6397499.533405255,35.950141363291046,45.8652753007812,-9.915133937490154,0.8168881249547582,1.2048493922515677,0.6780001967118852,0.6780001967118852,0.34737781678092755,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB80_1,DB80,592499.4685152426,6352499.8696485795,30.992502559481725,49.41240188555648,-18.419899326074752,1.4720054640001745,0.8917192941430974,1.6507498196668564,1.6507498196668564,0.24269627785936376,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD26_1,BD26,462500.0396707308,6282499.770858137,64.70604748676764,52.46943543094174,12.236612055825901,3.265635333992843,0.7062652473992947,4.6238086130076574,4.6238086130076574,0.24791409188760696,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB81_1,DB81,592499.4687914647,6357499.903263027,38.83413304094953,47.82835776752917,-8.994224726579638,1.4134250479347417,0.9202969512566165,1.5358358473368678,1.5358358473368678,0.25418211479555314,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB82_1,DB82,592499.4395459738,6362499.8651057985,54.88539072098092,47.146864961377055,7.738525759603867,1.348084245915972,0.9508520653494743,1.4177644399610152,1.4177644399610152,0.2657632676433068,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB83_1,DB83,592499.43704912,6367499.867802329,61.86701455776281,47.729004077278844,14.138010480483963,1.2793482852791733,0.9834378760646579,1.3008938504571692,1.3008938504571692,0.2777562703890278,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DB89_1,DB89,592499.276854376,6397499.389086184,57.10430692957908,46.24899969716553,10.855307232413551,0.815778006908161,1.2231679164055143,0.6669386892565516,0.6669386892565516,0.3540846775268283,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC00_1,DC00,552499.7981343176,6302499.822003722,72.31382447266202,54.05990655756152,18.2539179151005,2.4621793459508954,0.5949795894291231,4.138258504486401,4.138258504486401,0.10789187580985798,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC01_1,DC01,552499.82723216,6307499.828336293,52.76880833299337,52.044978055007725,0.7238302779856483,2.443774852280697,0.6057937371108731,4.034004814799586,4.034004814799586,0.11543107115567885,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC02_1,DC02,552499.7944827778,6312499.871378481,52.38652211166681,53.222704912548615,-0.836182800881808,2.417549867961516,0.6180886724290973,3.9113317810218247,3.9113317810218247,0.12378178353081101,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD27_1,BD27,462500.0084153306,6287499.80222181,54.827876675882955,44.556515552665026,10.271361123217929,3.330332264654439,0.7206557028209394,4.621252911228156,4.621252911228156,0.23717737574416056,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC03_1,DC03,552499.7615257066,6317499.840557125,43.116353749243764,52.72247214624558,-9.606118397001815,2.3872979366941,0.6318879308853721,3.7780400922504227,3.7780400922504227,0.13281634288161898,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC04_1,DC04,552499.7262227507,6322499.847153073,65.16296886701736,53.3930887112704,11.769880155746954,2.3520078262670703,0.6470325739019102,3.6350686520824738,3.6350686520824738,0.14220591764062943,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC05_1,DC05,552499.6892463007,6327499.779825433,48.52800526661009,53.73177449137757,-5.203769224767484,2.313083930936312,0.6636063427134127,3.4856266163436116,3.4856266163436116,0.15181247986984958,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC10_1,DC10,557499.8206087413,6302499.8354761265,53.15756109144478,47.53354212616038,5.6240189652843995,2.3924091946531867,0.603219985656723,3.966064207983065,3.966064207983065,0.10832579295577982,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC11_1,DC11,557499.7664055785,6307499.841569215,70.52925117697141,49.930827544880835,20.59842363209058,2.3719086874421196,0.6141474368020691,3.8621160739396716,3.8621160739396716,0.1170251471878571,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC12_1,DC12,557499.7547180243,6312499.886004784,42.68162783925574,48.79765823155475,-6.11603039229901,2.3429024509216934,0.6267349659629315,3.738266696708071,3.738266696708071,0.12631865723408855,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC13_1,DC13,557499.7253695964,6317499.856604637,37.02442399664777,52.479546042806064,-15.455122046158294,2.3078865384747242,0.6409917376773774,3.6004934273214064,3.6004934273214064,0.13600675999859307,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC14_1,DC14,557499.73675981,6322499.865488209,49.22722622393066,48.736733224014564,0.49049299991609274,2.2669263979539838,0.6568517343617855,3.4511995315907775,3.4511995315907775,0.14583903953668498,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC15_1,DC15,557499.7273178204,6327499.9117859565,54.72262774551837,52.39797929239175,2.3246484531266205,2.2233287511467594,0.6742897543508156,3.2972898324509,3.2972898324509,0.15576058864399442,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD28_1,BD28,462500.04522956035,6292499.758577253,58.04962780770294,44.43727396235105,13.61235384535189,3.3922466894996006,0.7368642958394974,4.603624722561526,4.603624722561526,0.22565112078313482,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC16_1,DC16,557499.6978451451,6332499.884155993,44.94090006460996,51.27580696125085,-6.334906896640888,2.1798352535621945,0.6931603936102838,3.144777563254379,3.144777563254379,0.16585626496016004,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC17_1,DC17,557499.7080623058,6337499.783408084,46.679104776704605,48.3756564641725,-1.6965516874678954,2.1348527690565953,0.7130999399383235,2.993763776282522,2.993763776282522,0.1760311468477637,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC18_1,DC18,557499.693518839,6342499.831295908,53.89506356811818,46.77120994752816,7.123853620590019,2.0886486506480275,0.7341768259353912,2.844885015250852,2.844885015250852,0.18621408883954294,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC19_1,DC19,557499.6565704292,6347499.805162802,54.17614178185614,49.732662748638084,4.443479033218054,2.0436293387743576,0.7566795749989906,2.700785651280575,2.700785651280575,0.19649471915478636,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC20_1,DC20,562499.7978840575,6302499.938668321,41.93004515272562,47.637091726064206,-5.707046573338587,2.324323140788078,0.6126494122243371,3.7938878164416945,3.7938878164416945,0.109193998675404,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC21_1,DC21,562499.7828758188,6307499.956366545,47.94068890569161,47.45401693337407,0.4866719723175379,2.299794733799142,0.623537759916796,3.688300663789829,3.688300663789829,0.1187902624369608,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC22_1,DC22,562499.7944753097,6312499.901183143,42.57998846412048,47.05144171456466,-4.471453250444178,2.2666782403446324,0.6362907958636737,3.5623307064625087,3.5623307064625087,0.12880770231802605,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC23_1,DC23,562499.7692934149,6317499.883481737,71.3608670407537,51.56743332603438,19.79343371471932,2.226317824931033,0.6510448656717369,3.4196073762657764,3.4196073762657764,0.13902388253512837,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC24_1,DC24,562499.7065775642,6322499.903231546,41.26767740171656,52.11226018582284,-10.84458278410628,2.1804312612175636,0.667660933350759,3.2657763129478523,3.2657763129478523,0.1492410667216491,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC25_1,DC25,562499.7284663095,6327499.850920295,49.02525024894309,51.767808366780024,-2.7425581178369356,2.133503336243766,0.6858936868290605,3.110545230569356,3.110545230569356,0.1595296214159219,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD29_1,BD29,462500.0292985126,6297499.752303558,43.23723051249929,47.09332959318222,-3.856099080682931,3.445905032657656,0.7556725455699763,4.560050583892174,4.560050583892174,0.2129775743558471,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC26_1,DC26,562499.7110273131,6332499.835998577,71.85346055835626,51.900337163803194,19.953123394553067,2.087755074501538,0.7054484569225823,2.9594721683977734,2.9594721683977734,0.16991265292907684,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC27_1,DC27,562499.653506505,6337499.858435164,54.294671520439344,45.77807639595437,8.516595124484972,2.043397029547983,0.7257697819932553,2.815489264289833,2.815489264289833,0.18035501573035295,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC28_1,DC28,562499.677609729,6342499.808717862,63.019013792376676,45.55917993024112,17.459833862135554,1.9994161908269876,0.7469480112914624,2.6767809279926,2.6767809279926,0.1908351639659555,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC30_1,DC30,567499.8116184272,6302499.909548791,41.51597059533896,50.15331870978265,-8.63734811444369,2.2560760382722496,0.6231950868084823,3.620176227361011,3.620176227361011,0.11025657962897818,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC31_1,DC31,567499.7755507686,6307499.948179211,44.127495570070984,49.89999267412854,-5.772497104057557,2.227331336398951,0.6339463877849123,3.513438011976887,3.513438011976887,0.12057244989258983,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC32_1,DC32,567499.8096190846,6312499.914980982,55.405364251440155,47.50954588725332,7.895818364186837,2.189507722824997,0.6468776729942,3.3847322519116045,3.3847322519116045,0.1311570213289371,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC33_1,DC33,567499.7285674406,6317499.918270218,60.40435147109654,49.70320581099345,10.701145660103087,2.144145074030326,0.6621047133777438,3.2383776020743245,3.2383776020743245,0.14181036392540303,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC34_1,DC34,567499.7138947316,6322499.9609747855,37.71068723609087,52.62472718469811,-14.91403994860724,2.0944579720493066,0.6793334551245662,3.0831073550841914,3.0831073550841914,0.15245542527768147,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC35_1,DC35,567499.7056084871,6327499.930768742,39.06026932118189,50.9924166056717,-11.932147284489808,2.0447988823115226,0.6981677409033238,2.928807452011262,2.928807452011262,0.16311354708998266,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC36_1,DC36,567499.7009201018,6332499.938928539,41.91996999415587,47.21574804398702,-5.295778049831149,1.9979879318898606,0.7182254857174337,2.7818393688634915,2.7818393688634915,0.17383423931195519,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC37_1,DC37,567499.6402083595,6337499.873123914,42.10747477119141,48.2308357484281,-6.123360977236686,1.9555994889143302,0.7388826697905981,2.646698276830006,2.646698276830006,0.1846201663792316,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC39_1,DC39,567499.6437902323,6347499.858365299,35.60509393895092,45.84075332137704,-10.235659382426121,1.8748787744631175,0.7823415668109708,2.396496433272253,2.396496433272253,0.20618438022882388,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC40_1,DC40,572499.8148650045,6302499.969526697,66.51988549818836,53.84032902763443,12.679556470553926,2.18926007975513,0.6349104848188513,3.448139748991161,3.448139748991161,0.11133511905229594,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC41_1,DC41,572499.821296516,6307499.929013042,56.40720605047949,53.264503347560144,3.142702702919344,2.1555444681646563,0.6454727864937296,3.339481560289755,3.339481560289755,0.1222119162318633,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC42_1,DC42,572499.8176624437,6312499.927039073,64.5533843463598,53.462911392432886,11.09047295392692,2.112533571443546,0.6584782973901281,3.208205311878236,3.208205311878236,0.13328015551938746,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC43_1,DC43,572499.74222273,6317499.962513002,40.31132961888504,53.36712464192883,-13.055795023043792,2.0633070618924645,0.6739504357089712,3.0615115779574222,3.0615115779574222,0.14441958324955467,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC45_1,DC45,572499.6797881541,6327499.928359153,36.46743083503552,47.961740435770906,-11.494309600735384,1.958803426335653,0.7108005470818055,2.75577084792285,2.75577084792285,0.16659915335939948,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD31_1,BD31,467500.0543298067,6257499.600372754,44.691541501516376,48.58768510776451,-3.896143606248131,2.9533967131226233,0.6303784697326584,4.685116727376729,4.685116727376729,0.2843956801509983,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC48_1,DC48,572499.603288505,6342499.944623605,40.651312810971255,48.72306493773113,-8.071752126759876,1.8350973473259349,0.7736884706425982,2.3718814703310342,2.3718814703310342,0.19987285982792144,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC49_1,DC49,572499.6280012622,6347499.879714389,41.07622250586605,49.477773916116725,-8.401551410250676,1.7942627081170324,0.7960082644639871,2.2540754766224014,2.2540754766224014,0.2108318786200185,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC50_1,DC50,577499.8267759397,6302500.006971771,41.49652105931603,52.089436424653755,-10.592915365337724,2.1219187924061043,0.6477683254210942,3.2757371874067944,3.2757371874067944,0.11217629263531301,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC51_1,DC51,577499.8137447787,6307500.007805302,35.85141487559272,51.67808537762059,-15.826670502027874,2.082150237363056,0.657929700386992,3.1647001741042278,3.1647001741042278,0.12355377281594196,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC52_1,DC52,577499.834045176,6312500.04834203,20.133628757120363,53.58241824116812,-33.44878948404776,2.0346258611089243,0.6707606513297696,3.0333112967722826,3.0333112967722826,0.1351291517836083,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC53_1,DC53,577499.7670313121,6317500.014979401,56.713774903710174,53.74223665267556,2.971538251034616,1.9824115681736711,0.6862386549071762,2.8888077842858055,2.8888077842858055,0.14680244544564475,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,BD32_1,BD32,467500.06232946395,6262499.710226541,35.51008608310488,46.89563588359765,-11.385549800492768,3.0048456391171245,0.6383431279333982,4.707257754689318,4.707257754689318,0.27745964430165654,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC56_1,DC56,577499.6899038834,6332500.0401362395,39.335116270364,46.11325045086589,-6.778134180501894,1.8292067153669045,0.7443003210464624,2.457619140611277,2.457619140611277,0.1813788082897016,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC57_1,DC57,577499.6237474973,6337499.940236413,47.51568266907663,48.001266869332255,-0.485584200255623,1.7914069436188593,0.7658052459815462,2.3392461112260743,2.3392461112260743,0.19280188420614525,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC58_1,DC58,577499.5821444269,6342499.991146208,47.47286329058343,49.61279255392527,-2.139929263341834,1.7547028784225471,0.7878810051000203,2.2271166166771468,2.2271166166771468,0.20420051730126376,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC59_1,DC59,577499.5701581707,6347499.85890772,40.71688779874274,45.98453640082772,-5.267648602084982,1.7154090954189631,0.81061821846633475,2.116173873644816,2.116173873644816,0.2154831727163121,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC64_1,DC64,582499.7765719168,6322500.023200316,26.237741882942725,52.3625440504339,-26.124802167491172,1.846684916663384,0.7166917899389124,2.57667932378685,2.57667932378685,0.16112233736812717,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC65_1,DC65,582499.6844180265,6327500.009486454,44.57412510760016,52.62161618366408,-8.04749107606392,1.794414066855103,0.7366081699399221,2.4360496395274245,2.4360496395274245,0.17310492592360474,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC69_1,DC69,582499.5463454451,6347499.907984794,46.68157728536819,45.91882595664388,0.7627513287243133,1.6428561750229869,0.8267415074201291,1.987146115536847,1.987146115536847,0.2203490938032884,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC79_1,DC79,587499.5162126686,6347499.914135292,43.36483100012049,49.32103584813563,-5.95620484801514,1.5780110942175254,0.844803717809146,1.8679026393371319,1.8679026393371319,0.22546002951329475,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DC89_1,DC89,592499.4952561076,6347499.988268283,42.87522098568666,50.12174826444309,-7.246527278756432,1.5195167008572517,0.8651588021726514,1.7563442654011354,1.7563442654011354,0.2308655620337265,FALSE,Not supported
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DD00_1,DD00,552499.8856748668,6252499.714341889,44.86968907879884,50.35500817427584,-5.485319095476996,2.0858061067116878,0.5374181468523109,3.8811605431047953,3.8811605431047953,0.08762002456691421,TRUE,Positive
richness,1,1970s,fixed_100km,100000,hh,single_predictor,hh,Land-use heterogeneity,DD01_1,DD01,552499.8788040339,6257499.789576381,68.50524677406274,53.75915783165697,14.74608894240577,2.125382705162172,0.5396809973219804,3.9382203852068227,3.9382203852068227,0.08622548952857746,TRUE,Positive
